rating_agency_name,file_creating_date,sec_category,issuer_name,legal_entity_identifier,object_type_rated,instrument_name,CUSIP_number,coupon_date,maturity_date,par_value,issued_paid,rating,rating_action_date,rating_action_class,rating_type,rating_sub_type,rating_type_term,other_announcement_type,watch_status,rating_outlook,issuer_identifier,issuer_identifier_schema,instrument_identifier,instrument_identifier_schema,central_index_key,obligor_identifier,obligor_identifier_schema,obligor_identifier_other,obligor_sec_category,obligor_industry_group,obligor_name
Moody's Investors Service,2017-12-15,Corporate,Vattenfall AB,549300T5RZ1HA5HZ3109,Instrument,GTD EURO MTNS,,5.47,2037-10-16,20.00,true,A3,2013-09-27,DG,Instrument,,Backed Senior Unsecured,,,,,,821969282,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"American Airlines, Inc.",IWUQB36BXD6OWD6X4T14,Instrument,PASS-THRU CTFS,023767AA4,5.25,2022-07-31,503.20,true,A3,2015-06-30,UP,Instrument,,Enhanced Equipment Trust,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Seat Pagine Gialle S.p.a.,,Other,Probability of Default,,,,,true,Caa1-PD,2012-09-20,UP,Organization,,Probability of Default,,,,,,600056720,NRSRO,0001258150,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Media Holdco, LP",,Instrument,SR SEC TERM LOAN B,,,2018-07-24,255.00,true,WR,2014-03-04,WO,Instrument,,Senior Secured Bank Credit Facility,,,,823249820,NRSRO,823249820,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,MAN SE,52990018UPG26YRFSM46,Instrument,EURO MEDIUM TERM NOTES,,7.25,2016-05-20,500.00,true,WR,2016-05-20,WE,Instrument,,Senior Unsecured,,,,,,821635540,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Becton, Dickinson and Company",ICE2EP6D98PQUILVRZ91,Instrument,SR NOTES,075887AW9,3.25,2020-11-12,700.00,false,A2,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,METRO AG,,Instrument,EURO MEDIUM TERM NOTES,,4.0,2024-07-10,51.00,true,Baa3,2012-10-09,DG,Instrument,,Senior Unsecured,,,,823183572,NRSRO,823183572,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Dexus,,Instrument,GTD GLOBAL NOTES,252391AA5,7.125,2014-10-15,300.00,false,Baa1,2012-06-15,HS,Instrument,,Senior Unsecured,,,,821808575,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Whiting Petroleum Corporation,,Instrument,GTD SR SUB NOTES,966387AF9,6.5,2018-10-01,350.00,true,Caa3,2016-02-11,DG,Instrument,,Senior Subordinate,,,,,,,,0001255474,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Hartford Life Global Funding Trust 2005-144,,Instrument,SR SEC MED TERM NOTES,41659FGN8,5.25,2012-12-15,2.43,true,WR,2012-12-15,WE,Instrument,,Backed Senior Secured,,,,809295247,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Valeant Pharmaceuticals International,KOO0397YRO83WY5MGD97,Instrument,SR GLOBAL NOTES,91911XAQ7,6.75,2021-08-15,650.00,true,B1,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Assured Guaranty Municipal Holdings Inc.,,Instrument,NOTES,04623A304,6.25,2102-11-01,230.00,false,A3,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,0000913357,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Peabody Energy Corporation,EJCO258LNNVSKAR2JX59,Instrument,SR SEC 2ND LIEN GLOBAL NOTES,704549AQ7,10.0,2022-03-15,1000.00,true,B3,2015-06-25,DG,Instrument,,Senior Secured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,NOVA Chemicals Corporation,5493007M1XGU5E55ZJ25,Instrument,GLOBAL BONDS,66977WAM1,8.625,2019-11-01,350.00,true,Ba2,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Oncor Electric Delivery Company LLC,549300SP2X2BS1KERD24,Instrument,1ST MTGE NOTES,68233JAD6,6.8,2018-09-01,550.00,true,Baa3,2013-02-26,DG,Instrument,,First Mortgage Bonds,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,EE Finance Plc,,Instrument,GTD EURO MTNS,,4.375,2019-03-28,450.00,true,Baa1,2016-06-09,UP,Instrument,,Backed Senior Unsecured,,,,823125500,NRSRO,823125500,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Empresa de Energia Sao Manoel S.A.,,Instrument,DEBENTURES,,,2016-01-15,532.00,true,Ba2,2015-06-02,DG,Instrument,,Backed Senior Unsecured,,,,824086445,NRSRO,824086445,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Yorkshire Water Services Odsal Finance Ltd,,Instrument,GTD EUROBONDS,,6.6011,2031-04-17,254.97,true,Baa1,2015-03-20,DG,Instrument,,Backed Senior Secured,,,,821728889,NRSRO,821728889,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Cinram International Inc.,,Instrument,SR SEC REVOLVING CREDIT FACILITY,,,2013-12-31,14.00,true,Caa3,2012-06-15,HS,Instrument,,Senior Secured Bank Credit Facility,,,,822537476,NRSRO,822537476,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Merck Financial Services GmbH,549300OELEN3ZS5RB682,Instrument,GTD EURO MTNS,,4.5,2020-03-24,1350.00,true,Baa1,2012-12-19,UP,Instrument,,Backed Senior Unsecured,,,,,,822017196,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Komatsu Mining Corp.,549300CLFIA7IY3DU273,Instrument,GLOBAL NOTES,481165AF5,6.099,2016-11-15,250.00,true,Baa3,2015-10-19,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Universal Health Services, Inc.",549300YGMGQDO0NMJD09,Instrument,SR SEC TERM LOAN,,,2016-08-15,943.00,true,Ba2,2013-10-03,NW,Instrument,,Senior Secured Bank Credit Facility,,,,,,823229014,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"CF Industries, Inc.",5FVKT86LAD2F40NPC183,Instrument,GTD SR NOTES,12527GAE3,5.375,2044-03-15,750.00,true,Baa3,2016-10-14,DG,Instrument,,Backed Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Endo Health Solutions Inc.,,Instrument,GTD GLOBAL NOTES,29264FAG1,7.0,2019-07-15,500.00,true,WR,2014-05-14,WO,Instrument,,Senior Unsecured,,,,,,,,0001100962,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Autodis S.A.,,Instrument,GTD SR SEC GLOBAL NOTES,,4.375,2022-05-01,260.00,true,(P)B2,2016-11-01,NW,Instrument,,Backed Senior Secured,,,,825309995,NRSRO,825309995,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Select Medical Holdings Corporation,,Instrument,FLT RT GLOBAL NOTES,81619QAF2,,2015-09-15,175.00,true,WR,2013-05-13,WO,Instrument,,Senior Unsecured,,,,,,,,0001320414,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Becton, Dickinson and Company",ICE2EP6D98PQUILVRZ91,Instrument,NOTES,075887BJ7,6.375,2019-08-01,700.00,true,Baa2,2015-05-05,NW,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Motorola Solutions, Inc.",6S552MUG6KGJVEBSEC55,Instrument,GLOBAL NOTES,620076BB4,3.75,2022-05-15,750.00,true,Baa3,2015-08-05,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Realogy Group LLC,LF6PBYTYG3BDVEF4FI12,Instrument,GTD GLOBAL NOTES,75606DAE1,4.875,2023-06-01,500.00,true,B2,2016-05-26,NW,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,News Corporation Exchange Trust,,Instrument,PFD/PREF STOCK,652485608,,2016-11-12,1000.00,false,Baa1,2012-06-15,HS,Instrument,,Backed Pref. Stock,,,,10144268,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Cemig Geracao e Transmissao S.A.,,Instrument,GTD BRAZILIAN DEBENTURES,,6.2,2022-02-15,670.00,false,Ba3,2016-02-25,DG,Instrument,,Backed Senior Unsecured,,,,823092299,NRSRO,823092299,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Vouvray Midco Limited,,Other,Probability of Default,,,,,true,B2-PD,2014-06-03,NW,Organization,,Probability of Default,,,,823961305,NRSRO,823961305,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Peabody Energy Corporation (DIP),,Instrument,SR SEC TERM LOAN,,,,500.00,true,WR,2016-05-18,WO,Instrument,,Senior Secured Bank Credit Facility,,,,825061070,NRSRO,825061070,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,South Jersey Gas Company,549300THL27ZX07M7876,Instrument,SR SEC MED TERM NOTES,83851MAT4,5.437,2016-08-01,10.00,false,A2,2012-06-15,HS,Instrument,,Senior Secured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Tereos,9695006DTI17C4AP5761,Other,LT Corporate Family Ratings,,,,,false,B1,2015-09-22,DG,Organization,,LT Corporate Family Ratings,,,,,,100135,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,IIRSA Norte Finance Limited,,Instrument,GTD SR SEC GLOBAL NOTES,451738AA6,8.75,2024-05-30,213.00,true,A3,2014-07-09,UP,Instrument,,Senior Secured,,,,809652539,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Fiat Chrysler Finance Europe SA,549300WNB3BQ4638PG80,Instrument,GTD EURO MTNS,,7.75,2016-10-17,1000.00,true,B2,2014-02-11,DG,Instrument,,Backed Senior Unsecured,,,,,,823187427,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Toshiba Corporation,549300LBHTST91VKHO68,Instrument,JAPAN BONDS,,0.89,2015-12-15,70000.00,true,WR,2015-12-15,WE,Instrument,,Senior Unsecured,,,,,,822369328,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Tereos,9695006DTI17C4AP5761,Other,LT Corporate Family Ratings,,,,,false,Ba2,2012-08-21,UP,Organization,,LT Corporate Family Ratings,,,,,,100135,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Tereos,9695006DTI17C4AP5761,Other,Probability of Default,,,,,false,Ba3-PD,2012-06-15,HS,Organization,,Probability of Default,,,,,,100135,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,ENGIE SA,LAXUQCHT4FH58LRZDY46,Instrument,EURO MEDIUM TERM NOTES,,6.375,2021-01-18,1000.00,true,A2,2016-04-27,DG,Instrument,,Senior Unsecured,,,,,,821464170,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Svyazinvestneftekhim JSC,,Other,LT Corporate Family Ratings,,,,,false,Ba1,2015-01-22,NW,Organization,,LT Corporate Family Ratings,,,,808436280,NRSRO,808436280,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Aetna Health Holdings, LLC",,Instrument,SR GLOBAL NOTES,222862AH7,6.3,2014-08-15,400.00,true,WR,2014-08-15,WE,Instrument,,Senior Unsecured,,,,,,,,0001054833,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Swiss Re Europe SA,549300CJ7LW6QSGIL444,Other,Insurance Financial Strength,,,,,false,Aa3,2013-12-10,UP,Organization,,Insurance Financial Strength,,,,,,820565715,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Appalachian Power Company,3SCHO1ABYYIG382BEI70,Instrument,SR NOTES,037735CB1,4.95,2015-02-01,200.00,true,WR,2014-05-22,WE,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,ArcelorMittal,2EULGUTUI56JI9SAL165,Instrument,EURO MEDIUM TERM NOTES,,3.125,2022-01-14,750.00,true,Ba1,2015-01-13,NW,Instrument,,Senior Unsecured,,,,,,824317703,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Wind Tre S.p.A.,,Instrument,SR SEC TERM LOAN,,,2019-11-26,500.00,true,(P)Ba3,2015-03-06,NW,Instrument,,Senior Secured Bank Credit Facility,,,,824377080,NRSRO,824377080,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,MidAmerican Energy Company,NINLOILYRTLIMK26MZ18,Shelf,SHELF,,,2016-08-27,1600.00,true,(P)Aa2,2014-01-30,UP,Program,,Senior Secured Shelf,,,,,,823561706,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"ALLETE, Inc.",549300NNLSIMY6Z8OT86,Instrument,1ST MTGE BONDS,,4.86,2013-04-01,60.00,true,WR,2013-04-01,WE,Instrument,,First Mortgage Bonds,,,,,,821681686,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Newsan S.A.,,Instrument,ARGENTINE BONDS,,,2016-03-16,35.00,true,WR,2016-03-16,WE,Instrument,,Senior Unsecured,,,,823319152,NRSRO,823319152,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Wells Enterprises, Inc.",5493006GKCJDBHIDQP87,Instrument,SR SEC GLOBAL NOTES,94973BAA9,6.75,2020-02-01,235.00,true,B2,2015-12-15,UP,Instrument,,Senior Secured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Texaco Capital Inc.,,Instrument,GTD MEDIUM-TERM NOTES,88168LDD5,8.75,2022-06-30,25.00,true,WR,2016-02-22,WE,Instrument,,Backed Senior Unsecured,,,,,,,,0000708490,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"IronGate Energy Services, LLC",,Instrument,SECURED GLOBAL NOTES,463220AA1,11.0,2018-07-01,210.00,true,C,2016-08-03,DG,Instrument,,Senior Secured,,,,824588587,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Custom Ecology, Inc.",,Instrument,SR SEC 1ST LIEN TERM LOAN,85248EAC6,,2019-06-26,120.00,true,WR,2015-08-21,WE,Instrument,,Senior Secured Bank Credit Facility,,,,823427621,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"BHI Exchange, Inc.",,Instrument,GTD SR SEC REVOLVING CREDIT FACILITY,09748EAB3,,2016-08-18,25.00,true,WR,2012-10-22,WO,Instrument,,Backed Senior Secured Bank Credit Facility,,,,822643716,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Eldorado Resorts LLC,,Instrument,GTD SR SEC GLOBAL NOTES,284710AE0,8.625,2019-06-15,180.00,true,WR,2015-08-13,WO,Instrument,,Backed Senior Secured,,,,,,,,0001022644,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Verizon Global Funding Corp.,,Instrument,GLOBAL NOTES,92344GAV8,4.375,2013-06-01,500.00,true,WR,2013-06-01,WE,Instrument,,Backed Senior Unsecured,,,,,,,,0000892372,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Enterprise Products Operating, LLC",5493004LGN656HWLDA30,Instrument,GTD SR NOTES,29379VAB9,5.65,2013-04-01,400.00,true,Baa1,2013-03-08,UP,Instrument,,Backed Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Lennar Corporation,,Instrument,GTD SR NOTES,526057BV5,4.75,2025-05-30,500.00,true,Ba2,2015-06-26,UP,Instrument,,Senior Unsecured,,,,,,,,0000920760,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Duke Energy Kentucky, Inc.",8DFCA0P2BKMHOESX4E68,Instrument,DEBENTURES,906888AR3,5.75,2016-03-10,50.00,false,Baa1,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"CF Industries Holdings, Inc.",,Shelf,SHELF,,,2013-03-01,,true,(P)Baa3,2012-06-15,HS,Program,,Senior Unsec. Shelf,,,,,,821995192,NRSRO,0001324404,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Verizon Global Funding Corp.,,Instrument,GLOBAL BONDS,92344GAX4,5.85,2035-09-15,1500.00,true,Baa1,2013-09-02,DG,Instrument,,Senior Unsecured,,,,,,,,0000892372,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Bell Canada,,Instrument,CANADIAN DEBENTURES,,9.25,2053-05-15,150.00,false,Baa1,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,10086240,NRSRO,0000225090,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Navios South American Logistics Inc.,,Instrument,GTD GLOBAL BONDS,63938NAB0,9.25,2019-04-15,90.00,true,B3,2013-03-08,NW,Instrument,,Backed Senior Unsecured,,,,823348154,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,HellermannTyton Group PLC,,Other,Probability of Default,,,,,false,WR,2015-12-22,WO,Organization,,Probability of Default,,,,823248508,NRSRO,823248508,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Intelligrated, Inc. (Old)",,Instrument,SR SEC 1ST LIEN TERM LOAN,45824PAC7,,,125.00,true,WR,2012-08-06,WO,Instrument,,Senior Secured Bank Credit Facility,,,,822425879,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Hartford Life Global Funding Trust 2005-043,,Instrument,SR SEC MED TERM NOTES,41659FCK8,5.5,2020-03-15,2.80,false,A3,2012-06-15,HS,Instrument,,Backed Senior Secured,,,,,,,,0001322270,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Caleres Inc.,JFU6RQQJ8Z1CPOLBXQ18,Instrument,GTD GLOBAL NOTES,115736AE0,7.125,2019-05-15,200.00,true,B1,2015-06-22,UP,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"PHI, Inc.",,Instrument,GTD GLOBAL NOTES,69336TAD8,8.625,2018-10-15,300.00,true,WR,2014-04-16,WE,Instrument,,Senior Unsecured,,,,,,,,0000350403,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Southern Natural Gas Company,,Instrument,BONDS,843452AY9,7.35,2031-02-15,300.00,true,Baa2,2016-09-06,UP,Instrument,,Senior Unsecured,,,,,,,,0000092232,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Arkema,,Instrument,EURO MEDIUM TERM NOTES,,1.5,2025-01-20,700.00,true,Baa2,2015-01-14,NW,Instrument,,Senior Unsecured,,,,,,824322578,NRSRO,0001361053,,,,,,
Moody's Investors Service,2017-12-15,Corporate,NII Capital Corp,,Instrument,GTD GLOBAL NOTES,67021BAD1,10.0,2016-08-15,800.00,true,WR,2014-09-25,WD,Instrument,,Senior Unsecured,,,,,,,,0001486365,,,,,,
Moody's Investors Service,2017-12-15,Corporate,May Department Stores Company (The),,Instrument,GTD DEBENTURE,577778AW3,8.375,2024-08-01,200.00,true,Baa2,2014-02-25,UP,Instrument,,Backed Senior Unsecured,,,,,,,,0000063416,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Minera Frisco, S.A.B. De C.V.",,Instrument,CERTIFICADOS BURSATILES,,,2018-08-31,,false,Caa1.mx,2016-04-06,DG,Instrument,,Senior Unsecured,,,,824623711,NRSRO,824623711,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Elior Group S.A.,,Instrument,SR SEC REVOLVING CREDIT FACILITY,,,,163.00,true,B2,2014-06-16,UP,Instrument,,Senior Secured Bank Credit Facility,,,,823397585,NRSRO,823397585,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Kerneos Holding Group SAS,,Other,Probability of Default,,,,,false,B1-PD,2014-02-24,NW,Organization,,Probability of Default,,,,823820023,NRSRO,823820023,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,PacifiCorp,SGY07Y7FNYBNLM6Z1M11,Instrument,MEDIUM TERM NOTES,69512EDS1,8.05,2022-09-14,10.00,true,A1,2014-01-30,UP,Instrument,,Senior Secured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Quad/Graphics Inc.,W2D68G5NJH4X0NW8PT65,Instrument,SR GLOBAL NOTES,747301AC3,7.0,2022-05-01,300.00,true,B1,2014-04-07,NW,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Lennar Corporation,,Instrument,GTD SR NOTES,526057BV5,4.75,2025-05-30,500.00,true,Ba1,2016-07-21,UP,Instrument,,Senior Unsecured,,,,,,,,0000920760,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"CHS/Community Health Systems, Inc.",5493007X5NC5XI1BB106,Instrument,GTD GLOBAL NOTES,12543DAQ3,7.125,2020-07-15,1200.00,false,B3,2012-07-09,NW,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,SoLocal Group S.A.,9695005U38X1SF184325,Other,LT Corporate Family Ratings,,,,,true,Caa1,2013-12-23,DG,Organization,,LT Corporate Family Ratings,,,,,,822456589,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Compania Cooperativa de Seguros Surco,,Other,Insurance Financial Strength,,,,,false,Ba3,2016-04-29,NW,Organization,,Insurance Financial Strength,,,,824966056,NRSRO,824966056,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Integra Telecom Holdings, Inc.",,Instrument,SR SEC GLOBAL NOTES,45823WAA7,10.75,2016-04-15,475.00,true,B3,2012-06-15,HS,Instrument,,Senior Secured,,,,822040834,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Southwest Gas Corporation,OQQR1IQTGBKH0UR88X59,Instrument,MEDIUM TERM NOTES,84489PAE8,6.76,2027-09-24,7.50,true,A3,2014-01-31,UP,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Frontera Energy Corporation,A25574TZFLBNK7NWQT47,Instrument,SR GLOBAL NOTES,69480UAF4,5.125,2023-03-28,1000.00,true,B3,2015-09-16,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,HP Inc.,WHKXQACZ14C5XRO8LW03,Instrument,GLOBAL NOTES,428236AS2,5.5,2018-03-01,750.00,true,Baa2,2015-08-14,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,PacifiCorp,SGY07Y7FNYBNLM6Z1M11,Instrument,1ST MTGE BONDS,695114CN6,4.1,2042-02-01,300.00,false,A2,2012-06-15,HS,Instrument,,First Mortgage Bonds,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"August U.S. Holding Company, Inc",,Instrument,SR SEC 2ND LIEN TERM LOAN,05107BAC0,,2019-04-27,18.50,false,Caa1,2012-06-15,HS,Instrument,,Backed Senior Secured Bank Credit Facility,,,,823134834,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,La Vitalicia Seguros y Reaseguros de Vida,,Other,Insurance Financial Strength,,,,,false,B2,2012-06-15,HS,Organization,,Insurance Financial Strength,,,,809332780,NRSRO,809332780,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,CVR Energy Inc.,,Other,LT Corporate Family Ratings,,,,,true,Ba3,2012-06-15,HS,Organization,,LT Corporate Family Ratings,,,,,,808435528,NRSRO,0001376139,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Leggett & Platt, Incorporated",DKOVQUCDW4ZLYCUD4T55,Instrument,NOTES,524660AV9,5.0,2015-08-15,200.00,false,Baa1,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Northwestern Long Term Care Insurance Co.,5W8K24Y84A8K2MB4J830,Other,Insurance Financial Strength,,,,,false,Aaa,2012-06-15,HS,Organization,,Insurance Financial Strength,,,,,,600042370,NRSRO,,,,,,,
