rating_agency_name,file_creating_date,sec_category,issuer_name,legal_entity_identifier,object_type_rated,instrument_name,CUSIP_number,coupon_date,maturity_date,par_value,issued_paid,rating,rating_action_date,rating_action_class,rating_type,rating_sub_type,rating_type_term,other_announcement_type,watch_status,rating_outlook,issuer_identifier,issuer_identifier_schema,instrument_identifier,instrument_identifier_schema,central_index_key,obligor_identifier,obligor_identifier_schema,obligor_identifier_other,obligor_sec_category,obligor_industry_group,obligor_name
Moody's Investors Service,2017-12-15,Corporate,Microsoft Corporation,INR2EJN1ERAN0W5ZP974,Instrument,SR GLOBAL NOTES,,2.125,2021-12-06,1750.00,true,Aaa,2013-12-03,NW,Instrument,,Senior Unsecured,,,,,,823680292,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,ESR-MTN Pte Ltd,,Instrument,GTD MEDIUM-TERM NOTES,,3.95,2020-05-21,130.00,true,Baa3,2015-11-15,NW,Instrument,,Backed Senior Unsecured,,,,824792656,NRSRO,824792656,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,RESIDOMO s.r.o.,31570074HF1SOEDG9Z26,Instrument,SR SEC GLOBAL NOTES,,6.75,2020-05-01,400.00,true,(P)Ba2,2013-04-19,NW,Instrument,,Senior Secured,,,,,,823400855,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,FMG Resources (August 2006) Pty Ltd,549300EFD6S2NFE9D745,Instrument,GTD GLOBAL NOTES,30251GAF4,6.375,2016-02-01,600.00,true,WR,2014-03-14,WE,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"FGC UES, PJSC",,Other,Probability of Default,,,,,false,Ba1-PD,2015-02-25,NW,Organization,,Probability of Default,,,,,,808554212,NRSRO,0001506187,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Telekom Austria AG,,Instrument,PERP EUROBONDS,,,,600.00,true,(P)Baa3,2013-01-21,NW,Instrument,,Junior Subordinate,,,,,,823285539,NRSRO,0001127051,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Protective Life Secured Trust 2004-19,,Instrument,SR SEC MED TERM NOTES,74367CAU9,5.0,2018-04-15,4.51,false,A2,2012-06-15,HS,Instrument,,Backed Senior Secured,,,,,,,,0001285658,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Mirror BidCo Corp,,Instrument,GTD SR SEC TERM LOAN,60473VAC7,,2019-12-18,540.00,true,B1,2013-02-13,,Instrument,,Senior Secured Bank Credit Facility,Changed to definitive from prospective,,,823266726,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Dillard's Capital Trust I,,Instrument,PFD/PREF STOCK,25406P200,,2038-08-01,200.00,true,B2,2012-06-22,UP,Instrument,,Backed Pref. Stock,,,,,,,,0001066225,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Comcast Corporation,51M0QTTNCGUN7KFCFZ59,Instrument,GTD GLOBAL NOTES,20030NBD2,3.125,2022-07-15,1000.00,false,Baa1,2012-06-26,NW,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Imperial Group Ltd,,Instrument,GTD MEDIUM-TERM NOTES,,9.78,2017-09-28,1500.00,true,Aa3.za,2016-05-11,UP,Instrument,,Backed Senior Unsecured,,,,822251056,NRSRO,822251056,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Sinopec Group Overseas Development (2016) Ltd,,Instrument,GTD GLOBAL BONDS,82939CAA5,2.125,2019-05-03,1000.00,true,Aa3,2016-04-25,NW,Instrument,,Backed Senior Unsecured,,,,825022461,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Digital Insight Corporation,,Instrument,SR SEC 2ND LIEN TERM LOAN,25385VAD5,,2020-10-16,215.00,true,Caa2,2013-10-11,NW,Instrument,,Senior Secured Bank Credit Facility,,,,823581254,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Nielsen Finance LLC,UJ76Y189LDMPCOCW7204,Instrument,GTD GLOBAL NOTES,65409QAY8,7.75,2018-10-15,1080.00,true,B2,2012-06-15,HS,Instrument,,Backed Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Molina Healthcare of Texas, Inc.",,Other,Insurance Financial Strength,,,,,true,Baa3,2015-11-02,NW,Organization,,Insurance Financial Strength,,,,824682344,NRSRO,824682344,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Lenta Limited,,Other,LT Corporate Family Ratings,,,,,false,Ba3,2015-10-05,UP,Organization,,LT Corporate Family Ratings,,,,823238398,NRSRO,823238398,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,ACI Operations Pty. Ltd.,,Instrument,SR SEC TERM LOAN A,69073KAD4,,2016-05-19,170.05,true,WR,2013-12-31,WE,Instrument,,Senior Secured Bank Credit Facility,,,,822530800,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Euler Hermes SA,52990053AH5LF0YZWD07,Other,Insurance Financial Strength,,,,,false,Aa3,2014-10-30,NW,Organization,,Insurance Financial Strength,,,,,,823309159,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,PACCAR Financial Europe B.V.,Q47A62EK6GMSID3Y8C39,Instrument,EURO MEDIUM TERM NOTES,,1.513,2018-05-29,250.00,true,A1,2015-05-27,NW,Instrument,,Senior Unsecured,,,,,,824511137,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Kommunal Landspensjonskasse,5493002TWSCUCMYHQT46,Instrument,SUB FIX/FLT RT EURONOTES,,4.25,2045-06-10,500.00,true,Baa1,2015-05-21,NW,Instrument,,Subordinate,,,,,,824435758,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Invenergy Thermal Operating I LLC,,Instrument,SR SEC TERM LOAN,46123UAC2,,2022-07-17,340.00,true,B1,2015-07-16,NW,Instrument,,Senior Secured Bank Credit Facility,,,,824475363,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,ITC Holdings Corp.,549300HTO5U9D3SLE207,Instrument,SR GLOBAL NOTES,465685AA3,5.25,2013-07-15,267.00,false,Baa2,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Vattenfall AB,549300T5RZ1HA5HZ3109,Instrument,GTD EURO MTNS,,4.74,2036-10-13,26.00,false,A2,2012-06-15,HS,Instrument,,Backed Senior Unsecured,,,,,,815062475,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"CDS U.S. Intermediate Holdings, Inc.",,Instrument,GTD SR SEC 1ST LIEN REV CREDIT FACILITY,12512KAD3,,2020-07-08,120.00,true,B1,2015-06-10,NW,Instrument,,Senior Secured Bank Credit Facility,,,,824547612,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Corporacion Interamericana de Entreten SAB CV,,Instrument,CERTIFICADOS BURSATILES,,,2014-09-30,650.00,false,WR,2013-04-16,WO,Instrument,,Senior Unsecured,,,,821018370,NRSRO,821018370,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Sable International Finance Limited,,Instrument,GTD SR SEC GLOBAL NOTES,785712AB6,8.75,2020-02-01,400.00,true,WR,2016-06-15,WE,Instrument,,Backed Senior Secured,,,,823066299,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Realogy Group LLC,LF6PBYTYG3BDVEF4FI12,Instrument,GTD CONV SR SUB NOTE,75605EBK5,11.0,2018-04-15,1144.00,true,Caa3,2012-10-04,UP,Instrument,,Senior Subordinate,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Verizon Communications Inc.,2S72QS2UO2OESLG6Y829,Instrument,EURONOTES,,1.375,2028-11-02,1250.00,true,Baa1,2016-10-26,NW,Instrument,,Senior Unsecured,,,,,,825306259,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Greenway Health, LLC",,Instrument,SR SEC 1ST LIEN TERM LOAN,,,2020-06-17,255.00,true,WR,2013-07-09,WO,Instrument,,Senior Secured Bank Credit Facility,,,,823479297,NRSRO,823479297,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Royal Holdings, Inc. (Old)",,Other,LT Corporate Family Ratings,,,,,false,B2,2015-03-19,UP,Organization,,LT Corporate Family Ratings,,,,823501126,NRSRO,823501126,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Public Service Company of Colorado,5BANEF6PGSEK0SNMQF44,Instrument,1ST MTGE BONDS,744448BX8,5.5,2014-04-01,275.00,false,A2,2012-06-15,HS,Instrument,,First Mortgage Bonds,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Verizon Global Funding Corp.,,Instrument,GLOBAL NOTES,92344GAS5,7.75,2032-06-15,400.00,false,A3,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,0000892372,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Anglo American Capital Plc,TINT358G1SSHR3L3PW36,Instrument,GTD EURO MTNS,,2.5,2021-04-29,750.00,true,Ba2,2016-09-28,UP,Instrument,,Backed Senior Unsecured,,,,,,823399777,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Verizon Global Funding Corp.,,Instrument,GLOBAL NOTES,92344GAV8,4.375,2013-06-01,500.00,false,A3,2012-06-15,HS,Instrument,,Backed Senior Unsecured,,,,,,,,0000892372,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Petrobras Argentina S.A.,,Instrument,GTD SR GLOBAL NOTES,71646JAB5,5.875,2017-05-15,300.00,true,B3,2016-02-24,DG,Instrument,,Backed Senior Unsecured,,,,,,,,0001099205,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Jacobs Douwe Egberts International B.V.,724500LEDYB2X5NCX785,Instrument,SR SEC TERM LOAN B2,,,2021-07-23,207.04,true,WR,2015-08-24,WO,Instrument,,Senior Secured Bank Credit Facility,,,,,,824084636,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Dominion Energy Gas Holdings, LLC",549300BFOD6TDMVV4O24,Instrument,SR GLOBAL NOTES,257375AF2,4.8,2043-11-01,400.00,true,A3,2013-10-11,NW,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Autoparts Holdings Limited,,Other,LT Corporate Family Ratings,,,,,false,B2,2012-06-15,HS,Organization,,LT Corporate Family Ratings,,,,822514890,NRSRO,822514890,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Catalyst Healthcare (Manchester) Financing,,Instrument,GTD SR SEC TERM LOAN,,,2037-09-30,175.00,false,Ba1,2015-06-29,DG,Instrument,,Backed Senior Secured Bank Credit Facility,,,,808003968,NRSRO,808003968,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Verizon Global Funding Corp.,,Instrument,GLOBAL BONDS,92344GAX4,5.85,2035-09-15,1500.00,true,Baa1,2013-09-02,DG,Instrument,,Senior Unsecured,,,,,,,,0000892372,,,,,,
Moody's Investors Service,2017-12-15,Corporate,CeramTec Service GmbH,529900HC6L8D3M9XZZ95,Instrument,GTD TERM LOANS (U.S.),,,2020-08-30,33.17,true,(P)Ba3,2013-07-18,NW,Instrument,,Senior Secured Bank Credit Facility,,,,,,823609482,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,SNCF Reseau,969500VZN4KDEZ14C105,Instrument,EURO MEDIUM TERM NOTES,,4.5,2024-01-30,450.00,false,Aaa,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,822113020,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Principal Life Income Fundings Trust 2008-29,,Instrument,GTD SEC MEDIUM-TERM NOTES,74254PWQ1,5.0,2014-04-15,9.11,false,Aa3,2012-06-15,HS,Instrument,,Backed Senior Secured,,,,,,,,0001432900,,,,,,
Moody's Investors Service,2017-12-15,Corporate,BCE Inc.,5493001I9203PRB5KR45,Other,LT Issuer Rating,,,,,false,Baa2,2012-06-15,HS,Organization,,LT Issuer Rating,,,,,,100600,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Smurfit Kappa Acquisitions,6354002XN4LUSDRPTR29,Instrument,GLOBAL NOTES,,7.75,2019-11-15,500.00,true,Ba2,2013-07-25,NW,Instrument,,Senior Unsecured,,,,,,821859186,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,BellSouth Corporation,,Instrument,RESET PUT SECURITIES (REPS),079860AA0,4.821,2017-04-26,1000.00,true,A3,2013-01-29,DG,Instrument,,Backed Senior Unsecured,,,,,,,,0000732713,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"UGI Utilities, Inc.",7K0APUY878Q0CS7GKP44,Instrument,SR NOTES,902691AE4,6.206,2036-09-30,100.00,false,A3,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,OOO Gazprom Capital,,Instrument,GTD RUSSIAN BONDS,,7.55,2018-02-15,5000.00,true,Baa2,2015-01-20,DG,Instrument,,Backed Senior Unsecured,,,,823325814,NRSRO,823325814,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Belo Corp.,,Instrument,SR DEBENTURES,080555AE5,7.75,2027-06-01,200.00,true,Ba1,2014-01-29,UP,Instrument,,Backed Senior Unsecured,,,,,,,,0000356080,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Votorantim Cimentos S.A.,LXVM6T3LO7QIZ8LUZ688,Instrument,GLOBAL BONDS,,3.5,2022-07-13,500.00,true,Baa3,2015-05-05,NW,Instrument,,Senior Unsecured,,,,,,824484758,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,New York Times Company (The),,Instrument,NOTES,650111AE7,5.0,2015-03-15,250.00,false,B1,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,0000071691,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Hartford Life Global Funding Trust 2005-029,,Instrument,SR SEC MED TERM NOTES,41659FBW3,5.0,2016-02-15,5.41,true,WR,2016-02-15,WE,Instrument,,Backed Senior Secured,,,,,,,,0001318818,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Cablevision Systems Corporation,,Instrument,SR GLOBAL NOTES,12686CAZ2,7.75,2018-04-15,750.00,true,B3,2016-06-16,DG,Instrument,,Senior Unsecured,,,,,,,,0001053112,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Reliance Rail Finance Pty Ltd,,Instrument,FLT RT AUSTRALIAN NOTES,,,2022-09-26,160.00,false,Ba2,2016-08-03,UP,Instrument,,Senior Secured - Underlying,,,,820043650,NRSRO,820043650,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Belo Corp.,,Shelf,SHELF,,,2012-09-21,600.00,true,(P)Ba3,2012-06-15,HS,Program,,Senior Unsec. Shelf,,,,,,821802517,NRSRO,0000356080,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Erdemir,,Other,LT Corporate Family Ratings,,,,,true,Baa2.tr,2012-06-15,HS,Organization,,LT Corporate Family Ratings,,,,,,807903718,NRSRO,0001454144,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Total Capital International,549300U37G2I8G4RUG09,Instrument,GTD EURO MTNS,,2.125,2021-11-19,850.00,true,Aa3,2016-04-08,DG,Instrument,,Backed Senior Unsecured,,,,,,823651393,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Continental Resources, Inc.",XXRTID9RYWOZ0UPIVR53,Instrument,SR GLOBAL NOTES,212015AB7,8.25,2019-10-01,300.00,true,WR,2014-07-11,WE,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Korea Expressway Corporation,,Instrument,EURO MEDIUM TERM NOTES,,4.0,2022-03-02,452.00,false,A1,2012-06-15,HS,Instrument,,Senior Unsecured,,,,823111915,NRSRO,823111915,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Gecina SA,9695003E4MMA10IBTR26,Instrument,EURO MEDIUM TERM NOTES,,4.5,2014-09-19,500.00,true,WR,2014-09-19,WE,Instrument,,Senior Unsecured,,,,,,822244050,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Financiere Lully C,,Other,LT Corporate Family Ratings,,,,,false,B2,2015-07-17,NW,Organization,,LT Corporate Family Ratings,,,,824613525,NRSRO,824613525,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Mechel OAO,,Other,LT Corporate Family Ratings,,,,,false,A3.ru,2012-08-17,DG,Organization,,LT Corporate Family Ratings,,,,,,809656281,NRSRO,0001302362,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Telenet Finance Luxembourg II S.A.,,Instrument,SR SEC BONDS,,5.3,2016-11-15,100.00,true,WR,2014-04-25,WE,Instrument,,Senior Secured,,,,822357699,NRSRO,822357699,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,ALROSA PJSC,,Other,Probability of Default,,,,,true,Ba1-PD,2016-04-27,UP,Organization,,Probability of Default,,,,600039576,NRSRO,600039576,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Schaeffler AG,549300Q7E782X7GC1P43,Instrument,GTD SR SEC TERM LOAN B,,,2020-05-15,1300.00,true,Ba2,2014-10-06,NW,Instrument,,Backed Senior Secured Bank Credit Facility,,,,,,824161729,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Companhia de Saneamento de Minas Gerais,,Instrument,BRAZILIAN BOND,,6.0246,2019-02-15,200.00,true,Baa1.br,2016-07-05,DG,Instrument,,Senior Unsecured,,,,823086360,NRSRO,823086360,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Bemis Company, Inc.",PTVU09TE3QPJPL7K4E13,Instrument,SR NOTES,081437AJ4,3.1,2026-09-15,300.00,true,Baa2,2016-09-08,NW,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,SES Intermediate Holdings Limited,,Other,LT Corporate Family Ratings,,,,,false,WR,2014-07-07,WO,Organization,,LT Corporate Family Ratings,,,,823285630,NRSRO,823285630,NRSRO,,,,,,,
