rating_agency_name,file_creating_date,sec_category,issuer_name,legal_entity_identifier,object_type_rated,instrument_name,CUSIP_number,coupon_date,maturity_date,par_value,issued_paid,rating,rating_action_date,rating_action_class,rating_type,rating_sub_type,rating_type_term,other_announcement_type,watch_status,rating_outlook,issuer_identifier,issuer_identifier_schema,instrument_identifier,instrument_identifier_schema,central_index_key,obligor_identifier,obligor_identifier_schema,obligor_identifier_other,obligor_sec_category,obligor_industry_group,obligor_name
Moody's Investors Service,2017-12-15,Corporate,Protective Life Secured Trust 2006-6,,Instrument,SR SEC MED TERM NOTES,74367CDL6,5.75,2016-04-15,0.82,false,A2,2012-06-15,HS,Instrument,,Backed Senior Secured,,,,,,,,0001358933,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Prudential Financial, Inc.",5PRBRS5FEH7NREC8OR45,Instrument,MEDIUM TERM NOTES,74432ASD3,5.55,2019-03-15,1.59,true,WR,2012-09-17,WE,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Experian Finance plc,635400RKRK5EGXSPC782,Instrument,GTD EURO MTNS,,4.75,2018-11-23,400.00,false,Baa1,2012-06-15,HS,Instrument,,Backed Senior Unsecured,,,,,,822435076,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Mitsubishi Estate Co., Ltd.",,Instrument,JAPAN BONDS,,2.045,2017-07-28,10000.00,true,A2,2014-07-23,DG,Instrument,,Senior Unsecured,,,,,,820420836,NRSRO,0000773748,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Potlatch Corporation,54930084YA8UJOTXDM59,Instrument,MEDIUM TERM NOTES,73763HAP1,8.75,2022-01-14,3.50,true,Baa3,2013-04-22,UP,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Wolverine World Wide Inc,549300OVC7PK14LQ8D87,Instrument,GTD SR GLOBAL NOTES,978097AC7,6.125,2020-10-15,375.00,true,WR,2016-09-15,WE,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Allianz SE,529900K9B0N5BT694847,Instrument,EURO MEDIUM TERM NOTES,,3.467,2012-12-17,100.00,true,WR,2012-12-17,WE,Instrument,,Senior Unsecured,,,,,,821689630,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Polo III - CP Finance Limited,,Instrument,GTD SR SEC EURONOTES,,4.7,2015-07-29,300.00,false,B2,2014-07-29,UP,Instrument,,Underlying Senior Secured,,,,806696946,NRSRO,806696946,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,La Financiere ATALIAN S.A.S.,,Instrument,GTD SR GLOBAL NOTES,,7.25,2020-01-15,250.00,false,(P)B3,2013-01-04,NW,Instrument,,Senior Unsecured,,,,823282264,NRSRO,823282264,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,John Hancock Life Insurance Company,,Instrument,MEDIUM TERM NOTES,41013MGD6,5.3,2023-01-15,0.89,false,A2,2012-06-15,HS,Instrument,,Backed Senior Unsecured,,,,,,,,0000917406,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Toshiba Corporation,549300LBHTST91VKHO68,Instrument,JAPAN BONDS,,0.62,2017-01-27,30000.00,true,B3,2016-03-22,DG,Instrument,,Senior Unsecured,,,,,,823284906,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Duke Energy Corporation,I1BZKREC126H0VB1BL91,Instrument,MEDIUM TERM NOTES,26442KAK2,3.1,2025-06-15,4.68,true,Baa2,2013-05-23,NW,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Michaels Companies, Inc. (The)",,Other,LT Corporate Family Ratings,,,,,true,Ba2,2016-07-15,UP,Organization,,LT Corporate Family Ratings,,,,824626171,NRSRO,824626171,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"CalAtlantic Group, Inc.",,Instrument,GTD SR NOTES,85375CAX9,8.375,2018-05-15,300.00,true,B1,2014-07-18,UP,Instrument,,Senior Unsecured,,,,,,,,0000878560,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Florida Power & Light Company,A89MY1K3YLIGJMYWVX50,Instrument,1ST MTGE BONDS,341081ER4,5.95,2033-10-01,300.00,false,Aa3,2012-06-15,HS,Instrument,,First Mortgage Bonds,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,AT&T Inc.,549300Z40J86GGSTL398,Instrument,GLOBAL NOTES,,4.7,2044-11-10,1295.00,true,A3,2014-10-27,NW,Instrument,,Senior Unsecured,,,,,,824202982,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Sistema Capital S.A.,,Program,MTN PROGRAM,,,,3000.00,true,(P)Ba2,2014-07-03,UP,Program,,Senior Unsecured MTN,,,,815085115,NRSRO,815085115,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Procter & Gamble Company (The),2572IBTT8CCZW6AU4141,Instrument,EUROBONDS,,5.125,2017-10-24,1100.00,false,Aa3,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,820601532,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Glencore Finance (Europe) Limited,213800WHKNIC1JQQG433,Instrument,GTD EURO MTNS,,2.625,2018-12-03,450.00,false,Baa2,2012-06-28,NW,Instrument,,Backed Senior Unsecured,,,,,,823175918,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Intelsat Jackson Holdings S.A.,8XJ8KF85PBKK1TLMFN29,Instrument,REVOLVING CREDIT FACILITY,,,2017-07-12,35.00,true,Ba3,2013-11-19,NW,Instrument,,Senior Secured Bank Credit Facility,,,,,,823667157,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Hero Acquisitions Limited,,Other,LT Corporate Family Ratings,,,,,false,B2,2014-02-25,,Organization,,LT Corporate Family Ratings,Changed to definitive from prospective,,,820525293,NRSRO,820525293,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"IRKUT Corporation, JSC",,Other,LT Corporate Family Ratings,,,,,false,Aa3.ru,2015-01-20,DG,Organization,,LT Corporate Family Ratings,,,,,,809138361,NRSRO,0001305607,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Central China Real Estate Limited,,Instrument,GTD EUROBONDS,,6.75,2021-11-08,200.00,true,Ba3,2016-10-31,NW,Instrument,,Senior Unsecured,,,,825309893,NRSRO,825309893,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Odebrecht Engenharia e Construcao S.A. (OEC),,Other,LT Corporate Family Ratings,,,,,true,Ba2,2016-02-25,NW,Organization,,LT Corporate Family Ratings,,,,824491092,NRSRO,824491092,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,H.J. Heinz Company (Old),5493003STKEZ2S0RNU91,Instrument,DEALER REMARKETABLE SECS,423074AH6,6.049,2020-12-01,119.00,true,B2,2013-06-19,DG,Instrument,,Backed Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Brightstar Corp.,TF9O1XIG83ZLXX7WN472,Instrument,SR GLOBAL NOTES,109478AB3,7.25,2018-08-01,250.00,true,Ba1,2014-02-06,UP,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Becton, Dickinson and Company",ICE2EP6D98PQUILVRZ91,Instrument,NOTES,075887BH1,1.45,2017-05-15,300.00,true,Baa2,2015-05-05,NW,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,National Fuel Gas Company,8JB38FFW1Y3C1HM8E841,Instrument,SR NOTES,636180BL4,3.75,2023-03-01,500.00,true,Baa2,2014-04-23,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Accellent Inc.,54930074OROS47XYUQ95,Instrument,SR SEC REVOLVING CREDIT FACILITY,,,2015-01-29,75.00,true,WR,2014-03-12,WE,Instrument,,Senior Secured Bank Credit Facility,,,,,,821931857,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Canadian Natural Resources Limited,5493008IGIA1HJMDJS40,Instrument,CANADIAN MEDIUM TERM NOTES,13638ZAW5,4.5,2013-01-23,400.00,false,Baa1,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,General Motors Holdings LLC,,Instrument,GTD SR SEC BANK CREDIT FACILITY,,,2017-11-05,5500.00,true,WR,2014-10-21,WO,Instrument,,Senior Secured Bank Credit Facility,,,,,,823250303,NRSRO,0001497345,,,,,,
Moody's Investors Service,2017-12-15,Corporate,John Hancock Life Insurance Company,,Instrument,MEDIUM TERM NOTES,41013NBT4,4.25,2012-09-15,0.22,false,A2,2012-06-15,HS,Instrument,,Backed Senior Unsecured,,,,,,,,0000917406,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Duke Energy Corporation,I1BZKREC126H0VB1BL91,Instrument,MEDIUM TERM NOTES,26442KAA4,2.6,2022-12-15,10.80,true,Baa1,2013-09-25,UP,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Jose Cartellone Construcciones Civiles S.A.,,Instrument,BANK CREDIT FACILITY,,,,20.00,false,WR,2014-10-22,WO,Instrument,,Senior Unsecured Bank Credit Facility,,,,821988557,NRSRO,821988557,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Tereos,9695006DTI17C4AP5761,Other,LT Corporate Family Ratings,,,,,true,B1,2015-09-22,DG,Organization,,LT Corporate Family Ratings,,,,,,100135,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Teva Pharmaceutical Finance Company, LLC",5493006PITD7MU7WW480,Instrument,GTD SR NOTES,88163VAC3,5.55,2016-02-01,500.00,true,WR,2013-03-01,WE,Instrument,,Backed Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Swiss Reinsurance Company Ltd,549300WZRVQERM819Z90,Instrument,SUB FIX/FLT RT EURONOTES,,6.625,2042-09-01,500.00,true,A2,2013-12-10,UP,Instrument,,Subordinate,,,,,,823160333,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Prudential Financial, Inc.",5PRBRS5FEH7NREC8OR45,Instrument,MEDIUM TERM NOTES,74432AA75,5.9,2032-02-15,4.54,true,WR,2012-08-15,WE,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Toll Road Investors Partnership II, L.P.",,Instrument,REVENUE BONDS,88948ABR7,0.0,2039-02-15,71.60,false,Ba2,2013-12-12,DG,Instrument,,Underlying Senior Unsecured,,,,809342975,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,BASF (SE),529900PM64WH8AF1E917,Instrument,EURO MEDIUM TERM NOTES,,1.875,2021-02-04,300.00,true,A1,2016-04-05,NW,Instrument,,Senior Unsecured,,,,,,825003197,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Exelon Capital Trust III,,Shelf,SHELF,,,,2000.00,true,(P)Baa3,2012-06-15,HS,Program,,Backed Pref. Shelf,,,,,,806758871,NRSRO,0001261775,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Crown Holdings, Inc.",NYLWZIOY8PUNIT4JOE22,Other,LT Corporate Family Ratings,,,,,true,Ba2,2014-10-07,DG,Organization,,LT Corporate Family Ratings,,,,,,600069711,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Land O'Lakes, Inc.",4ONCJWH5BBCYSJIJYX61,Instrument,NOTES,,6.24,2016-12-15,155.00,true,Ba1,2016-06-01,NW,Instrument,,Senior Unsecured,,,,,,821846478,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Arizona Chemical Holdings Corporation,,Other,LT Corporate Family Ratings,,,,,false,Ba3,2012-06-15,HS,Organization,,LT Corporate Family Ratings,,,,822335416,NRSRO,822335416,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,NEXT plc,213800WQD8ECPZP9PH98,Instrument,EUROBONDS,,3.625,2028-05-18,300.00,true,Baa2,2016-05-12,NW,Instrument,,Senior Unsecured,,,,,,825014699,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Rovi Solutions Corporation,549300JODHIKS7SL1B16,Instrument,SR SEC TERM LOAN A,77937RAC0,,2019-07-02,125.00,true,Ba2,2015-03-24,UP,Instrument,,Backed Senior Secured Bank Credit Facility,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Electricite de France,,Instrument,EURO MEDIUM TERM NOTES,,5.5,2041-10-17,1500.00,true,A3,2016-09-28,DG,Instrument,,Senior Unsecured,,,,,,822755038,NRSRO,0001387438,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Legal & General Finance plc,213800AJC8I72ZCD2E71,Instrument,GTD EURO MTNS,,5.875,2031-12-11,350.00,false,A3,2012-06-15,HS,Instrument,,Backed Senior Unsecured,,,,,,10276571,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Virgin Australia 2013-1D Trust,,Instrument,ENHANCED EQUIPMENT GLB NOTES,92765YAD9,8.5,2016-10-23,64.64,true,B3,2013-10-09,NW,Instrument,,Backed Enhanced Equipment Trust,,,,823609975,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,East Japan Railway Company,,Instrument,JAPAN BONDS,,3.075,2018-02-25,30000.00,true,WR,2013-11-15,WO,Instrument,,Senior Secured,,,,,,10182443,NRSRO,0001093028,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Evergreen International Aviation, Inc.",,Instrument,GTD 1ST LIEN SR SEC REVOLVER,,,2015-06-30,10.00,true,Caa2,2013-02-01,DG,Instrument,,Senior Secured Bank Credit Facility,,,,,,822644681,NRSRO,0000894473,,,,,,
Moody's Investors Service,2017-12-15,Corporate,John Deere Canada Funding Inc.,,Instrument,GTD CANADIAN MTNS,47787ZAE2,2.65,2018-07-16,300.00,true,A2,2013-07-26,NW,Instrument,,Backed Senior Unsecured,,,,823527647,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Consolidated Communications, Inc.",549300WW675Y48HDVX34,Instrument,GTD SR SEC TERM LOAN B,20903EAP0,,2017-12-31,379.07,true,WR,2013-12-23,WE,Instrument,,Senior Secured Bank Credit Facility,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"IG Investments Holdings, LLC",,Instrument,SR SEC 1ST LIEN TERM LOAN,,,2019-10-31,38.00,true,B1,2013-10-04,DG,Instrument,,Senior Secured Bank Credit Facility,,,,823237684,NRSRO,823237684,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Insignia Vessel Acquisition, LLC",,Instrument,GTD SR SEC 1ST LIEN TERM LOAN,45775DAC3,,2013-04-27,68.35,true,B2,2012-06-15,HS,Instrument,,Backed Senior Secured Bank Credit Facility,,,,820169482,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"eBay, Inc.",OML71K8X303XQONU6T67,Instrument,NOTES,278642AH6,2.2,2019-08-01,1150.00,true,A2,2014-07-23,NW,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Network Rail Infrastructure Finance PLC,213800H88F5EE4B1D697,Instrument,GTD EURO MTNS,,2.315,2021-06-07,10000.00,true,Aa1,2013-02-25,DG,Instrument,,Backed Senior Secured,,,,,,822051517,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Pinnacle Holdco S.A.R.L.,549300KJCSGD1Q0EXW58,Instrument,SR SEC 2ND LIEN TERM LOAN,,,2020-07-30,95.00,false,Caa1,2012-07-12,NW,Instrument,,Senior Secured Bank Credit Facility,,,,,,823187155,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,McKesson Corporation,549300WZWOM80UCFSF54,Instrument,GLOBAL NOTES,581557AY1,0.95,2015-12-04,500.00,true,WR,2015-12-04,WE,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Prudential Financial, Inc.",5PRBRS5FEH7NREC8OR45,Instrument,GLOBAL MTNS,74432QAK1,5.9,2036-03-17,250.00,true,Baa1,2013-07-11,UP,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"US Airways, Inc.",5493004XNBKB5SFUJI60,Instrument,PASS-THRU CTFS,90332UAS2,8.39,2022-03-01,157.05,true,B3,2012-11-13,UP,Instrument,,Enhanced Equipment Trust,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Toll Road Investors Partnership II, L.P.",,Instrument,REVENUE BONDS,88948ABK2,0.0,2034-02-15,66.70,true,Ba1,2016-10-25,UP,Instrument,,Underlying Senior Unsecured,,,,809338070,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Tegma Gestao Logistica S.A.,,Instrument,SR NOTES,,,2018-02-15,60.00,false,Ba3,2014-09-23,DG,Instrument,,Senior Unsecured,,,,823263610,NRSRO,823263610,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Twin River Management Group, Inc.",549300SGJ6RVZ088CR66,Instrument,SR SEC REVOLVING CREDIT FACILITY,,,,100.00,true,B1,2014-03-25,NW,Instrument,,Senior Secured Bank Credit Facility,,,,,,823869374,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"NextEra Energy, Inc.",,Shelf,SHELF,,,2018-07-07,,false,(P)Baa1,2015-11-16,NW,Program,,Senior Unsec. Shelf,,,,,,824612421,NRSRO,0000753308,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Duke Energy Corporation,I1BZKREC126H0VB1BL91,Instrument,MEDIUM TERM NOTES,26442KAH9,3.25,2027-06-15,2.53,true,Baa2,2013-03-28,NW,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Principal Financial Group, Inc.",CUMYEZJOAF02RYZ1JJ85,Instrument,GTD GLOBAL NOTES,74251VAG7,1.85,2017-11-15,300.00,true,WR,2016-12-12,WE,Instrument,,Backed Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,WPP 2012 Ltd,,Instrument,GTD EUROBONDS,,5.75,2014-05-19,450.00,true,Baa2,2012-06-15,HS,Instrument,,Backed Senior Unsecured,,,,,,821618251,NRSRO,0000806968,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Anhui Transportation Holding Group Co., Ltd.",,Other,LT Issuer Rating,,,,,true,A3,2015-05-29,NW,Organization,,LT Issuer Rating,,,,824400662,NRSRO,824400662,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Diageo Finance plc,BPF79TJMIH3DK8XCKI50,Instrument,GTD EURO MTNS,,1.75,2024-09-23,500.00,true,A3,2014-09-19,NW,Instrument,,Backed Senior Unsecured,,,,,,824136780,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Terna - Rete Elettrica Nazionale S.p.A.,8156009E94ED54DE7C31,Instrument,EURO MEDIUM TERM NOTES,,1.6,2026-03-03,80.00,true,Baa1,2016-02-25,NW,Instrument,,Senior Unsecured,,,,,,824946409,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Allegheny Technologies Incorporated,ZW1LRE7C3H17O2ZN9B45,Instrument,SR NOTES,01741RAC6,9.375,2019-06-01,350.00,true,Ba1,2014-11-05,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"QVC, Inc.",549300WBLU5NKPX5X472,Instrument,GTD SR SEC GLOBAL NOTES,747262AM5,5.95,2043-03-15,300.00,true,Ba2,2013-03-04,NW,Instrument,,Senior Secured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Fram Group Holdings Inc.,5493004IRIVO2EGMEK35,Instrument,GTD SR SEC 1ST LIEN REV CREDIT FACILITY,35168LAB3,,2016-07-29,50.00,true,WR,2016-07-29,WE,Instrument,,Backed Senior Secured Bank Credit Facility,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Tecomet Inc.,549300XT6R3W7KN5SI44,Instrument,SR SEC 2ND LIEN TERM LOAN,87876NAH0,,2022-12-05,195.00,true,Caa2,2014-10-29,NW,Instrument,,Senior Secured Bank Credit Facility,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Owens-Brockway Glass Container, Inc.",V2UQUCDZJ9WY98W8QU33,Instrument,SR GLOBAL NOTES,690872AA4,5.0,2022-01-15,500.00,true,Ba3,2014-11-17,NW,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Belo Corp.,,Shelf,SHELF,,,2012-09-21,600.00,true,WR,2012-09-21,WE,Program,,Senior Unsec. Shelf,,,,,,821802517,NRSRO,0000356080,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Global Blue Finance S.a r.l.,,Other,LT Corporate Family Ratings,,,,,false,B1,2012-06-22,NW,Organization,,LT Corporate Family Ratings,,,,823220357,NRSRO,823220357,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,STMicroelectronics N.V.,213800Z8NOHIKRI42W10,Other,LT Issuer Rating,,,,,true,WR,2016-02-24,WO,Organization,,LT Issuer Rating,,,,,,600038815,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Hartford Insurance Company of Illinois,5493007DVN4RLZN1IA94,Other,Insurance Financial Strength,,,,,true,A1,2015-04-23,UP,Organization,,Insurance Financial Strength,,,,,,300100,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Marsh & McLennan Companies, Inc.",,Instrument,SR NOTES,571748AR3,4.8,2021-07-15,500.00,true,Baa1,2014-04-28,UP,Instrument,,Senior Unsecured,,,,,,,,0000062709,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"TCH-2 Holdings, LLC",,Instrument,SR SEC 2ND LIEN TERM LOAN,87228GAE7,,2021-11-12,165.00,true,Caa2,2014-04-22,NW,Instrument,,Senior Secured Bank Credit Facility,,,,823904989,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Bemis Company, Inc.",PTVU09TE3QPJPL7K4E13,Instrument,NOTES,081437AG0,5.65,2014-08-01,400.00,true,Baa2,2012-09-20,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,IDCSalud Holding S.L.U.,,Other,Probability of Default,,,,,false,B2-PD,2014-08-01,NW,Organization,,Probability of Default,,,,823173706,NRSRO,823173706,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Coca-Cola Amatil (Aust) Pty Ltd.,,Program,GTD AUSTRALIAN DEBT SECURITIES PROGRAMME,,,,2000.00,false,WR,2016-11-18,WO,Program,,Backed Other Short Term,,,,808630646,NRSRO,808630646,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Telefonica Emisiones S.A.U.,,Instrument,GTD EURO MTNS,,2.932,2029-10-17,800.00,true,Baa2,2014-10-08,NW,Instrument,,Backed Senior Unsecured,,,,,,824166673,NRSRO,0001406468,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Bravida Holding AB (publ),549300H88IJGPNNL3T61,Instrument,GTD SR SEC FLT RT GBL NTS,,,2019-06-15,225.00,true,(P)B2,2013-05-30,NW,Instrument,,Senior Secured,,,,,,823447094,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Bemis Company, Inc.",PTVU09TE3QPJPL7K4E13,Instrument,NOTES,081437AH8,4.5,2021-10-15,400.00,false,Baa1,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,TELUS Corporation,L2TEUTQ8OSHMJWVLCE40,Instrument,CANADIAN NOTES,87971MBB8,4.4,2046-01-29,500.00,true,Baa1,2015-03-25,NW,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Merck Sharp & Dohme Corp.,MZK1AT00SJV4XB7WNL71,Instrument,GTD NOTES,589331AM9,5.75,2036-11-15,500.00,true,A1,2013-05-14,DG,Instrument,,Backed Senior Unsecured,,,,,,,,,,,,,,
