rating_agency_name,file_creating_date,sec_category,issuer_name,legal_entity_identifier,object_type_rated,instrument_name,CUSIP_number,coupon_date,maturity_date,par_value,issued_paid,rating,rating_action_date,rating_action_class,rating_type,rating_sub_type,rating_type_term,other_announcement_type,watch_status,rating_outlook,issuer_identifier,issuer_identifier_schema,instrument_identifier,instrument_identifier_schema,central_index_key,obligor_identifier,obligor_identifier_schema,obligor_identifier_other,obligor_sec_category,obligor_industry_group,obligor_name
Moody's Investors Service,2017-12-15,Corporate,"Prudential Financial, Inc.",5PRBRS5FEH7NREC8OR45,Instrument,MEDIUM TERM NOTES,74432AUJ7,6.35,2032-08-16,1.04,false,Baa2,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Appalachian Power Company,3SCHO1ABYYIG382BEI70,Instrument,NOTES,037735CM7,7.0,2038-04-01,500.00,true,Baa1,2014-01-31,UP,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"BroadStreet Partners, Inc.",,Other,LT Corporate Family Ratings,,,,,false,B2,2016-10-28,NW,Organization,,LT Corporate Family Ratings,,,,825284194,NRSRO,825284194,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Hochschild Mining plc,549300JK10TVQ3CCJQ89,Other,LT Corporate Family Ratings,,,,,true,B1,2016-08-22,UP,Organization,,LT Corporate Family Ratings,,,,,,823643866,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Walter Energy, Inc.",,Instrument,GTD GLOBAL NOTES,93317QAF2,8.5,2021-04-15,450.00,true,B3,2013-03-22,NW,Instrument,,Senior Unsecured,,,,,,,,0000837173,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Great Canadian Gaming Corporation,,Instrument,SR SEC REVOLVING CREDIT FACILITY,,,2017-07-21,350.00,false,Ba1,2012-07-09,NW,Instrument,,Senior Secured Bank Credit Facility,,,,,,823181427,NRSRO,0001316098,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Automotores Gildemeister S.A.,,Instrument,GTD SR GLOBAL NOTES,05330JAD0,6.75,2023-01-15,300.00,true,B2,2014-09-16,DG,Instrument,,Senior Unsecured,,,,823273972,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Bankers Reserve Life Ins. Co. of Wisconsin,,Other,Insurance Financial Strength,,,,,true,Baa2,2015-08-05,NW,Organization,,Insurance Financial Strength,,,,824429891,NRSRO,824429891,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Mechel OAO,,Other,LT Corporate Family Ratings,,,,,false,WR,2015-03-24,WO,Organization,,LT Corporate Family Ratings,,,,,,809656281,NRSRO,0001302362,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Water Pik, Inc. (Old)",,Instrument,SR SEC REVOLVING CREDIT FACILITY,,,2016-08-10,20.00,true,WR,2013-07-09,WE,Instrument,,Senior Secured Bank Credit Facility,,,,822645716,NRSRO,822645716,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Prudential Financial, Inc.",5PRBRS5FEH7NREC8OR45,Instrument,MEDIUM TERM NOTES,74432APW4,6.45,2021-07-15,11.80,false,Baa2,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Genesis Energy LP,549300VJ5D6MDK138782,Instrument,GTD SR GLOBAL NOTES,37185LAB8,7.875,2018-12-15,100.00,false,B2,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"MBIA Mexico, S.A. de C.V.",,Other,Insurance Financial Strength,,,,,false,Caa1.mx,2016-05-26,DG,Organization,,Insurance Financial Strength,,,,820551910,NRSRO,820551910,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Mississippi Power Company,LNZ0J6YZ5SC6ILIRU850,Shelf,SHELF,,,2012-08-06,1575.00,true,WR,2012-08-06,WE,Program,,Pref. Shelf,,,,,,821747670,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Oncor Electric Delivery Company LLC,549300SP2X2BS1KERD24,Instrument,SR SEC GLOBAL NOTES,68233JAH7,5.25,2040-09-30,475.00,true,Baa2,2012-08-09,DG,Instrument,,Senior Secured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Rite Aid Corporation,,Instrument,GTD SR GLOBAL NOTES,767754CG7,6.75,2021-06-15,810.00,true,B3,2015-03-10,UP,Instrument,,Senior Unsecured,,,,,,,,0000084129,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"August Cayman Intermediate Holdco, Inc.",,Other,Probability of Default,,,,,false,WR,2015-01-30,WO,Organization,,Probability of Default,,,,823134770,NRSRO,823134770,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Helix Energy Solutions Group, Inc",,Instrument,GTD SR SEC REVOLVING CREDIT FACILITY,,,2016-01-01,600.00,false,Ba2,2012-06-15,HS,Instrument,,Senior Secured Bank Credit Facility,,,,,,822605692,NRSRO,0000866829,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Becton, Dickinson and Company",ICE2EP6D98PQUILVRZ91,Instrument,NOTES,075887BJ7,6.375,2019-08-01,700.00,true,Baa2,2015-05-05,NW,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,La Segunda Compania de Personas S.A.,,Other,Insurance Financial Strength,,,,,false,B2,2016-04-21,UP,Organization,,Insurance Financial Strength,,,,820550511,NRSRO,820550511,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Ahern Rentals Inc.,,Instrument,SR SEC 2ND LIEN NOTES,008674AF0,9.5,2018-06-15,420.00,true,WR,2015-05-26,WE,Instrument,,Senior Secured,,,,,,,,0001337913,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Stabilus S.A.,,Other,LT Corporate Family Ratings,,,,,true,B3,2013-08-02,DG,Organization,,LT Corporate Family Ratings,,,,823364291,NRSRO,823364291,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Laboratory Corporation of America Holdings,OZ7UA8IXAIFILY2VZH07,Instrument,SR NOTES,50540RAP7,3.2,2022-02-01,500.00,true,Baa2,2015-01-21,NW,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,SNCF Reseau,969500VZN4KDEZ14C105,Instrument,EURO MEDIUM TERM NOTES,,5.0,2033-10-10,1250.00,true,Aa2,2015-09-21,DG,Instrument,,Senior Unsecured,,,,,,806779484,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Thermo Fisher Scientific Inc.,HCHV7422L5HDJZCRFL38,Instrument,EUROBONDS,,2.0,2025-04-15,640.00,true,Baa2,2016-08-04,UP,Instrument,,Senior Unsecured,,,,,,824243263,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Telekom Finanzmanagement GmbH,529900V54UV5XQUK5S85,Instrument,GTD EUROBONDS,,6.375,2016-01-29,750.00,true,Baa2,2013-10-23,DG,Instrument,,Backed Senior Unsecured,,,,,,821475637,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Legal & General Finance plc,213800AJC8I72ZCD2E71,Instrument,GTD EURO MTNS,,5.8,2041-04-09,10.00,false,A3,2012-06-15,HS,Instrument,,Backed Senior Unsecured,,,,,,10288461,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,AMP Life Limited,HZ2UJ1VIET2YWDH4V256,Other,Insurance Financial Strength,,,,,false,Aa2,2012-06-15,HS,Organization,,Insurance Financial Strength,,,,,,600045017,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,American General Life Ins. Co of Delaware,,Other,Insurance Financial Strength,,,,,true,WR,2013-01-10,WO,Organization,,Insurance Financial Strength,,,,,,600011290,NRSRO,0000820909,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Tereos,9695006DTI17C4AP5761,Other,LT Corporate Family Ratings,,,,,true,Ba2,2012-08-21,UP,Organization,,LT Corporate Family Ratings,,,,,,100135,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Prudential Financial, Inc.",5PRBRS5FEH7NREC8OR45,Instrument,MEDIUM TERM NOTES,74432ASB7,5.8,2032-01-15,10.17,true,WR,2012-07-16,WE,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Glencore Finance (Europe) Limited,213800WHKNIC1JQQG433,Instrument,GTD EURO MTNS,,3.625,2016-04-06,825.00,true,Baa3,2015-12-18,DG,Instrument,,Backed Senior Unsecured,,,,,,822258045,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Tereos,9695006DTI17C4AP5761,Other,Probability of Default,,,,,false,B1-PD,2015-09-22,DG,Organization,,Probability of Default,,,,,,100135,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Neftserviceholding LLC,,Other,LT Corporate Family Ratings,,,,,true,A2.ru,2014-09-09,NW,Organization,,LT Corporate Family Ratings,,,,823993144,NRSRO,823993144,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Willamette Industries, Inc.",,Instrument,MEDIUM TERM NOTES,96913QAS5,7.125,2013-07-22,26.20,true,WR,2013-07-22,WE,Instrument,,Senior Unsecured,,,,,,,,0000107189,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Altegrity, Inc.",,Instrument,SR SUB NOTES,02152FAB4,11.75,2016-05-01,150.00,true,C,2015-02-04,DG,Instrument,,Senior Subordinate,,,,820619085,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"AMERIGROUP Texas, Inc.",,Other,Insurance Financial Strength,,,,,true,WR,2013-04-11,WO,Organization,,Insurance Financial Strength,,,,815145417,NRSRO,815145417,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Holly Energy Partners, L.P.",,Instrument,GTD SR GLOBAL NOTES,435765AB8,6.25,2015-03-01,185.00,true,WR,2015-03-01,WE,Instrument,,Senior Unsecured,,,,,,,,0001283140,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Affinia Group Inc.,4A8HUCONTZ1U05RWWU66,Instrument,SR SUB GLOBAL NOTES,00828BAB1,9.0,2014-11-30,300.00,true,WR,2013-05-24,WE,Instrument,,Senior Subordinate,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Quaker Oats Company,,Instrument,MEDIUM TERM NOTES,747402AH8,7.77,2025-05-12,25.00,false,Aa3,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,0000081371,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Shaw Communications Inc.,549300SCT0RG6178CI40,Instrument,CANADIAN NOTES,82028KAR2,5.5,2020-12-07,500.00,false,Baa3,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Protective Life Secured Trust 2004-49,,Instrument,SR SEC FLT RT MED TERM NOTES,74367CCA1,,2014-11-10,12.45,true,WR,2014-11-10,WE,Instrument,,Backed Senior Secured,,,,,,,,0001309522,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Rocket Software, Inc",,Instrument,GTD SR SEC SECOND LIEN TERM LOAN,77313DAE1,,2019-02-10,105.00,false,Caa1,2012-06-15,HS,Instrument,,Senior Secured Bank Credit Facility,,,,,,,,0001111173,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Sedgwick Claims Management Srvces, Inc.(OLD)",,Instrument,SR SEC REVOLVING CREDIT FACILITY,81527CAB3,,2018-06-12,60.00,true,WR,2014-03-06,WO,Instrument,,Senior Secured Bank Credit Facility,,,,823442002,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"21st Century Fox America, Inc",8RS0AKOLN987042F2V04,Instrument,GTD SR DEBENTURE,90131HAZ8,7.125,2028-04-08,200.00,false,Baa1,2012-06-15,HS,Instrument,,Backed Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Prudential Financial, Inc.",5PRBRS5FEH7NREC8OR45,Instrument,MEDIUM TERM NOTES,74432AQP8,5.85,2021-10-15,3.90,false,Baa2,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,AT&T Inc.,549300Z40J86GGSTL398,Instrument,SR NOTES,,5.2,2033-11-18,342.40,true,Baa1,2016-03-25,NW,Instrument,,Senior Unsecured,,,,,,824986914,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,United Company RUSAL Plc,,Other,Probability of Default,,,,,true,Ba3-PD,2016-10-07,NW,Organization,,Probability of Default,,,,820773728,NRSRO,820773728,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Tucson Electric Power Company,YLF139GXSRKPBBTNZL03,Instrument,REVOLVING CREDIT FACILITY,,,2016-11-09,200.00,true,A3,2013-06-13,UP,Instrument,,Senior Secured Bank Credit Facility,,,,,,823062124,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Hidroelectrica S.A.,,Other,LT Corporate Family Ratings,,,,,false,Caa1,2012-06-28,DG,Organization,,LT Corporate Family Ratings,,,,807917853,NRSRO,807917853,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Sirius Computer Solutions, Inc.",,Instrument,SR SEC 1ST LIEN TERM LOAN,78409XAB6,,2022-10-30,445.00,true,Ba3,2015-09-22,NW,Instrument,,Senior Secured Bank Credit Facility,,,,824718336,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Catalina Marketing Corporation,,Instrument,GTD GLOBAL BONDS,148867AA2,10.5,2015-10-01,329.99,true,B3,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,0000883977,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Hysan Development Co., Ltd.",,Other,LT Issuer Rating,,,,,false,Baa1,2012-06-15,HS,Organization,,LT Issuer Rating,,,,,,600016351,NRSRO,0000812618,,,,,,
Moody's Investors Service,2017-12-15,Corporate,FMG Resources (August 2006) Pty Ltd,549300EFD6S2NFE9D745,Instrument,GTD GLOBAL NOTES,30251GAN7,6.875,2022-04-01,1000.00,true,B1,2016-08-23,UP,Instrument,,Backed Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,FMG Resources (August 2006) Pty Ltd,549300EFD6S2NFE9D745,Instrument,GTD GLOBAL NOTES,30251GAN7,6.875,2022-04-01,1000.00,true,Ba3,2012-06-15,HS,Instrument,,Backed Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Bell Canada,,Instrument,CANADIAN DEBENTURES,,10.0,2041-11-15,400.00,false,Baa1,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,806622810,NRSRO,0000225090,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Mobile TeleSystems PJSC,,Other,Probability of Default,,,,,false,Ba1-PD,2015-02-25,,Organization,,Probability of Default,Reinstated,,,,,600061056,NRSRO,0001115837,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Lenta Limited,,Other,LT Corporate Family Ratings,,,,,false,WR,2016-03-09,WO,Organization,,LT Corporate Family Ratings,,,,823238398,NRSRO,823238398,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,VALID S.A.,,Instrument,BRAZILIAN DEBENTURES,,,2018-04-30,250.00,false,Ba2,2013-03-28,NW,Instrument,,Senior Unsecured,,,,823372532,NRSRO,823372532,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Pilot Travel Centers LLC,549300115UILLXNE1Z49,Instrument,SR SEC TERM LOAN,72165NAT6,,2019-10-03,850.00,true,Ba1,2016-09-21,UP,Instrument,,Senior Secured Bank Credit Facility,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Group 1 Automotive, Inc.",549300US8QAZJLWYAF63,Instrument,GTD SR GLOBAL NOTES,398905AK5,5.0,2022-06-01,550.00,true,B1,2014-05-12,NW,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Boparan Holdings Limited,213800TGK6XXFA2TBO31,Other,Probability of Default,,,,,false,Ba3-PD,2012-06-15,HS,Organization,,Probability of Default,,,,,,822458298,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Invest. E Part. Em Infra-Estr S.A. - INVEPAR,,Other,LT Corporate Family Ratings,,,,,false,B1,2016-02-25,DG,Organization,,LT Corporate Family Ratings,,,,821658247,NRSRO,821658247,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Belo Corp.,,Instrument,DEBENTURES,080555AF2,7.25,2027-09-15,250.00,true,Ba1,2014-01-29,UP,Instrument,,Backed Senior Unsecured,,,,,,,,0000356080,,,,,,
Moody's Investors Service,2017-12-15,Corporate,North West Redwater Partnership,,Instrument,SR SEC NOTES,663307AD8,3.7,2043-02-23,500.00,true,Baa1,2016-03-01,DG,Instrument,,Backed Senior Secured,,,,824366650,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Ferrexpo Finance plc,,Instrument,GTD SR GLOBAL NOTES,31529TAC7,10.375,2019-04-07,160.70,true,(P)Caa2,2015-01-19,NW,Instrument,,Backed Senior Unsecured,,,,824321258,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Royal Philips N.V.,H1FJE8H61JGM1JSGM897,Instrument,BONDS,500472AB1,5.75,2018-03-11,1250.00,false,A3,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"United Rentals (North America), Inc.",NGIZXNT70J2LYT3FBI09,Instrument,SR SEC GLOBAL NOTES,911365BC7,4.625,2023-07-15,1000.00,true,Ba1,2015-03-12,NW,Instrument,,Senior Secured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Wisconsin Electric Power Company,AENKIFMULUAWOUU8Q584,Instrument,DEBENTURES,976656CC0,4.25,2019-12-15,250.00,false,A2,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Oklahoma Gas & Electric Company,549300VJ8YXGPO8EV472,Instrument,SR NOTES,678858BL4,5.85,2040-06-01,250.00,false,A2,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,DTE Gas Company,237YTH76KTQNIWTYJQ19,Instrument,SR SEC NOTES,,6.78,2028-06-15,75.00,true,A1,2013-02-08,UP,Instrument,,Senior Secured,,,,,,821008826,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Golden Agri-Resources Ltd,,Other,LT Corporate Family Ratings,,,,,false,Ba3,2012-06-15,HS,Organization,,LT Corporate Family Ratings,,,,,,600052151,NRSRO,0001448605,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Toll Road Investors Partnership II, L.P.",,Instrument,REVENUE BONDS,88948AAQ0,0.0,2015-02-15,34.80,true,A3,2014-05-21,UP,Instrument,,Backed Senior Unsecured,,,,809337798,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Transelectrica S.A.,,Other,Probability of Default,,,,,false,Ba1-PD,2016-04-20,UP,Organization,,Probability of Default,,,,600065964,NRSRO,600065964,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Syngenta Finance N.V.,,Instrument,GTD EURO MTNS,,4.125,2015-04-22,500.00,true,WR,2015-04-22,WE,Instrument,,Backed Senior Unsecured,,,,,,808282680,NRSRO,0001533819,,,,,,
Moody's Investors Service,2017-12-15,Corporate,OeBB-Infrastruktur AG,529900UUANUJ60MNMX97,Instrument,GTD EURO MTNS,,3.0,2033-10-24,1000.00,true,Aaa,2013-10-17,NW,Instrument,,Backed Senior Unsecured,,,,,,823619355,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Vale Overseas Limited,,Instrument,GTD GLOBAL NOTES,91911TAN3,5.875,2021-06-10,1250.00,true,Ba3,2016-06-07,NW,Instrument,,Senior Unsecured,,,,825044611,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"ELO Touch Solutions, Inc.",,Instrument,SR SEC 1ST LIEN TERM LOAN,29013EAC7,,2018-06-04,175.00,false,B1,2012-06-15,HS,Instrument,,Senior Secured Bank Credit Facility,,,,823147615,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Pakistan Mobile Communications Limited,,Instrument,GLOBAL NOTES,695848AA9,8.625,2013-11-13,250.00,true,Caa1,2012-07-16,DG,Instrument,,Senior Unsecured,,,,809843082,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Corporacion GEO, S.A.B. DE C.V.",,Instrument,CERTIFICADOS BURSATILES,,,2014-06-18,400.00,true,WR,2014-04-01,WD,Instrument,,Senior Unsecured,,,,,,823209047,NRSRO,0000931987,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Bemis Company, Inc.",PTVU09TE3QPJPL7K4E13,Instrument,SR NOTES,081437AJ4,3.1,2026-09-15,300.00,true,Baa2,2016-09-08,NW,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Potomac Electric Power Company,,Instrument,1ST MTGE BONDS,737679CZ1,5.4,2035-06-01,175.00,false,A3,2012-06-15,HS,Instrument,,First Mortgage Bonds,,,,,,,,0000079732,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Cable & Wireless Limited,213800TYR4O65QAW2H36,Program,COMMERCIAL PAPER,,,,,false,NP,2012-06-15,HS,Program,,Commercial Paper,,,,,,10037614,NRSRO,,,,,,,
