rating_agency_name,file_creating_date,sec_category,issuer_name,legal_entity_identifier,object_type_rated,instrument_name,CUSIP_number,coupon_date,maturity_date,par_value,issued_paid,rating,rating_action_date,rating_action_class,rating_type,rating_sub_type,rating_type_term,other_announcement_type,watch_status,rating_outlook,issuer_identifier,issuer_identifier_schema,instrument_identifier,instrument_identifier_schema,central_index_key,obligor_identifier,obligor_identifier_schema,obligor_identifier_other,obligor_sec_category,obligor_industry_group,obligor_name
Moody's Investors Service,2017-12-15,Corporate,"EL Investment Company, LLC",0V5453U14HDZO63CGH17,Instrument,1ST MTGE BONDS,29364W306,6.0,2040-03-15,150.00,true,A2,2014-01-31,UP,Instrument,,First Mortgage Bonds,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Old Republic International Corporation,,Instrument,SR NOTES,680223AJ3,4.875,2024-10-01,400.00,true,Baa2,2016-10-31,UP,Instrument,,Senior Unsecured,,,,,,,,0000074260,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Nuance Communications, Inc.",AEMSOT3SS15TNMJCE605,Instrument,GTD GLOBAL NOTES,67020YAD2,5.375,2020-08-15,1050.00,true,Ba3,2015-12-08,UP,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Wand Intermediate I LP,,Instrument,SR SEC 1ST LIEN TERM LOAN,93368VAC6,,2021-09-15,360.00,true,B1,2014-09-03,NW,Instrument,,Backed Senior Secured Bank Credit Facility,,,,824097534,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Ferrexpo Plc,,Other,Probability of Default,,,,,true,Caa1-PD,2013-09-24,DG,Organization,,Probability of Default,,,,822035814,NRSRO,822035814,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,CNH Industrial Finance Europe S.A.,5493007GVB1I2FDSS786,Instrument,GTD EURO MTNS,,5.25,2015-03-11,1000.00,true,WR,2015-03-11,WE,Instrument,,Backed Senior Unsecured,,,,,,822485241,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"FPL Energy Wind Funding, LLC",,Instrument,GTD SR SEC GLOBAL NOTES,30257CAA8,6.876,2017-06-27,125.00,false,Ba2,2012-06-15,HS,Instrument,,Senior Secured,,,,806923308,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Becton, Dickinson and Company",ICE2EP6D98PQUILVRZ91,Instrument,EURONOTES,075887BN8,1.0,2022-12-15,500.00,true,Baa2,2016-12-01,NW,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Autodis Group S.A.S,,Other,LT Corporate Family Ratings,,,,,false,B2,2014-05-06,,Organization,,LT Corporate Family Ratings,Changed to definitive from prospective,,,823670189,NRSRO,823670189,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"CACI International, Inc.",SYRPI2D1O9WRTS2WX210,Instrument,SR SEC TERM LOAN A,12718FAB0,,2020-06-01,779.29,true,Ba2,2015-08-07,NW,Instrument,,Senior Secured Bank Credit Facility,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"U.S. Renal Care, Inc.",,Instrument,SR SEC REVOLVING CREDIT FACILITY,90324LAJ2,,2017-07-03,60.00,true,WR,2016-11-03,WE,Instrument,,Senior Secured Bank Credit Facility,,,,,,,,0001322639,,,,,,
Moody's Investors Service,2017-12-15,Corporate,CommScope Technologies LLC,,Instrument,GLOBAL BONDS,20337YAA5,6.0,2025-06-15,1500.00,true,B1,2016-05-18,UP,Instrument,,Senior Unsecured,,,,824523220,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Peabody Energy Corporation,EJCO258LNNVSKAR2JX59,Instrument,GTD SR GLOBAL NOTES,704549AE4,7.375,2016-11-01,650.00,false,Ba1,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"ASP HHI Acquisition Co., Inc.",,Instrument,SR SEC 1ST LIEN TERM LOAN,00213KAD0,,2018-10-05,679.50,true,B2,2013-06-06,NW,Instrument,,Senior Secured Bank Credit Facility,,,,823436957,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Henkel AG & Co. KGaA,549300VZCL1HTH4O4Y49,Instrument,EURO MEDIUM TERM NOTES,,4.25,2013-06-10,1000.00,true,WR,2013-06-10,WE,Instrument,,Senior Unsecured,,,,,,806624976,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,MTR Corporation (C.I.) Limited,,Instrument,GTD EURO MTNS,,5.15,2023-08-15,50.00,true,Aa1,2013-08-14,NW,Instrument,,Backed Senior Unsecured,,,,,,823538874,NRSRO,0001159022,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Progroup AG,,Instrument,GTD SR SEC GLOBAL NOTES,,5.125,2022-05-01,345.00,true,B1,2015-06-15,,Instrument,,Senior Secured,Changed to definitive from prospective,,,824457339,NRSRO,824457339,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Oxbow Carbon LLC,IH5EFCAY91O8SVS0VX92,Instrument,GTD SR SEC TERM LOAN B,69138EAC3,,2014-05-08,745.00,true,WR,2013-08-30,WO,Instrument,,Senior Secured Bank Credit Facility,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Edison International,,Instrument,REVOLVING CREDIT FACILITY,,,2018-07-18,1250.00,true,WR,2014-07-31,WE,Instrument,,Senior Unsecured Bank Credit Facility,,,,,,823537629,NRSRO,0000827052,,,,,,
Moody's Investors Service,2017-12-15,Corporate,PJSC Oil Company Rosneft,,Other,LT Issuer Rating,,,,,true,WR,2015-02-25,WO,Organization,,LT Issuer Rating,,,,600061716,NRSRO,600061716,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Tereos,9695006DTI17C4AP5761,Other,Probability of Default,,,,,false,WR,2015-12-15,WO,Organization,,Probability of Default,,,,,,100135,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,BUUK INFRASTRUCTURE ISSUER PLC,213800COKRVQGIDLFR58,Instrument,GTD SR SEC GLOBAL NOTES,,4.61,2029-06-15,5.00,true,Baa2,2014-06-17,,Instrument,,Backed Senior Secured,Changed to definitive from prospective,,,,,824000007,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Centrica plc,E26EDV109X6EEPBKVH76,Instrument,EURO MEDIUM TERM NOTES,,5.125,2014-12-10,350.00,false,A3,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,821520954,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Yorkshire Water Services Finance Limited,,Instrument,GTD EUROBONDS,,6.625,2031-04-17,150.00,true,Baa1,2015-03-20,DG,Instrument,,Backed Senior Secured,,,,10256047,NRSRO,10256047,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Intelsat Jackson Holdings S.A.,8XJ8KF85PBKK1TLMFN29,Instrument,GTD SR GLOBAL NOTES,45824TAM7,6.625,2022-12-15,1275.00,true,WR,2016-12-15,WE,Instrument,,Backed Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Verizon Communications Inc.,2S72QS2UO2OESLG6Y829,Instrument,EURONOTES,,1.375,2028-11-02,1250.00,true,Baa1,2016-10-26,NW,Instrument,,Senior Unsecured,,,,,,825306259,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Intelligrated, Inc. (Old)",,Other,Probability of Default,,,,,true,WR,2012-08-06,WO,Organization,,Probability of Default,,,,822416338,NRSRO,822416338,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Google Inc.,7ZW8QJWVPR4P1J1KQY45,Instrument,SR GLOBAL NOTES,38259PAA0,1.25,2014-05-19,1000.00,true,WR,2014-05-19,WE,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"American Financial Group, Inc.",549300AFOM7IVKIU1G39,Instrument,SR DEBENTURES,025932203,7.125,2034-02-03,115.00,true,WR,2015-12-03,WE,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Prudential Financial, Inc.",5PRBRS5FEH7NREC8OR45,Instrument,MEDIUM TERM NOTES,74432ALH1,5.75,2030-11-15,1.66,false,Baa2,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Plastipak Holdings, Inc.",,Instrument,GLOBAL BONDS,727610AE7,10.625,2019-08-15,225.00,true,Caa1,2013-06-26,DG,Instrument,,Senior Unsecured,,,,,,,,0001161738,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Coca-Cola Amatil Limited,JOR7RJTXUXBRJ4UA5G70,Instrument,GTD AUSTRALIAN MTNS,,4.25,2019-11-13,150.00,false,A3,2012-11-12,NW,Instrument,,Backed Senior Unsecured,,,,,,823251481,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Cumulus Media Inc.,,Other,Probability of Default,,,,,true,Caa1-PD,2016-03-25,DG,Organization,,Probability of Default,,,,,,600041950,NRSRO,0001058623,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Royal Schiphol Group N.V.,,Instrument,GTD EURO MTNS,,4.283,2016-10-23,15.00,true,WR,2016-10-23,WE,Instrument,,Backed Senior Unsecured,,,,821847617,NRSRO,821847617,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Audio Visual Services Group, Inc.",,Instrument,SR SEC 2ND LIEN TERM LOAN,05072VAH6,,2019-05-13,115.00,true,WR,2014-01-30,WO,Instrument,,Senior Secured Bank Credit Facility,,,,823233186,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Verizon Global Funding Corp.,,Instrument,GLOBAL NOTES,92344GAW6,4.9,2015-09-15,500.00,true,Baa1,2013-09-02,DG,Instrument,,Senior Unsecured,,,,,,,,0000892372,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Telia Company AB,213800FSR9RNDUOTXO25,Instrument,EURO MEDIUM TERM NOTES,,3.3,2016-07-20,250.00,true,WR,2016-07-20,WE,Instrument,,Senior Unsecured,,,,,,823088674,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Verizon Global Funding Corp.,,Instrument,GLOBAL BONDS,92344GAX4,5.85,2035-09-15,1500.00,true,Baa1,2013-09-02,DG,Instrument,,Senior Unsecured,,,,,,,,0000892372,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Airgas, Inc.",T9G0YDC6WFXHBPA02M60,Instrument,SR GLOBAL NOTES,009363AM4,2.9,2022-11-15,250.00,true,A3,2016-05-24,UP,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Telefonica Brasil S.A.,,Instrument,FLT RT BRAZILIAN DEBENTURES,,,2017-09-10,2000.00,false,Baa2,2015-08-12,DG,Instrument,,Senior Unsecured,,,,,,823208930,NRSRO,0001066119,,,,,,
Moody's Investors Service,2017-12-15,Corporate,JHSF Participacoes S.A.,,Instrument,BRAZILIAN DEBENTURES,,9.0,2020-12-15,270.00,true,WR,2014-03-16,WO,Instrument,,Senior Secured,,,,,,822309288,NRSRO,0001441711,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Open Text Corp.,549300UQROQS42RKHM85,Instrument,SR SEC TERM LOAN B,,,2021-01-16,800.00,true,Baa2,2016-05-25,UP,Instrument,,Senior Secured Bank Credit Facility,,,,,,823645662,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Toyota Finance Corporation,,Instrument,JAPAN BONDS,,0.272,2015-06-19,10000.00,true,WR,2015-06-19,WE,Instrument,,Backed Senior Unsecured,,,,823131625,NRSRO,823131625,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Suncor Energy Ventures Corporation,,Instrument,SR GLOBAL NOTES,13643EAH8,6.0,2042-04-01,300.00,true,Ba3,2016-02-12,DG,Instrument,,Senior Unsecured,,,,,,,,0001145683,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"K. Hovnanian Enterprises, Inc.",,Instrument,GTD SR NOTES,442488AZ5,7.5,2016-05-15,300.00,true,Caa3,2016-04-20,DG,Instrument,,Backed Senior Unsecured,,,,,,,,0000833199,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Open Text Corp.,549300UQROQS42RKHM85,Instrument,SR SEC TERM LOAN A,,,2016-11-09,600.00,false,Ba1,2012-06-15,HS,Instrument,,Senior Secured Bank Credit Facility,,,,,,822645697,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,PAO Novatek,,Other,Probability of Default,,,,,false,Ba1-PD,2015-02-25,,Organization,,Probability of Default,Reinstated,,,808864033,NRSRO,808864033,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,hibu Plc,,Other,LT Corporate Family Ratings,,,,,true,Caa3,2012-06-15,HS,Organization,,LT Corporate Family Ratings,,,,,,600070176,NRSRO,0001180941,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Sony Global Treasury Services plc,AJOW550HA7E8YNKF5D89,Program,COMMERCIAL PAPER,,,,3000.00,true,P-3,2016-12-13,UP,Program,,Backed Commercial Paper,,,,,,10311338,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Texas Competitive Electric Holdings Co LLC,,Instrument,SR SEC 2ND LIEN NOTES,882330AP8,15.0,2021-04-01,335.90,true,Ca,2013-02-26,DG,Instrument,,Backed Senior Secured,,,,,,,,0001263050,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Vinte Viviendas Integrales, S.A.P.I. de C.V.",,Instrument,GTD SR SEC FLT RT NOTES,,,2014-06-27,100.00,false,Ba1,2012-07-26,NW,Instrument,,Backed Senior Secured,,,,823184613,NRSRO,823184613,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,innogy Finance B.V.,5299005PIU82TA2PW123,Instrument,GTD EURO MTNS,,2.0,2013-02-11,250.00,true,A3,2012-06-15,HS,Instrument,,Backed Senior Unsecured,,,,,,821960092,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Duke Energy Carolinas, LLC",MWIUSDMN17TCR56VW396,Instrument,1ST & REF MTGE BONDS,26442CAB0,6.0,2038-01-15,500.00,true,Aa2,2014-01-31,UP,Instrument,,First Mortgage Bonds,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Altegrity, Inc.",,Instrument,SR SEC 2ND LIEN NOTES,02152FAE8,10.5,2020-07-01,280.40,true,Ca,2014-09-12,DG,Instrument,,Senior Secured,,,,823935954,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Fidelity & Guaranty Life Insurance Company,B04NRHIPCDFJHUDELO60,Other,Insurance Financial Strength,,,,,true,Baa3,2014-07-07,UP,Organization,,Insurance Financial Strength,,,,,,699200,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Sprint Industrial Holdings, LLC",549300TY6YVPC62NFQ64,Instrument,GTD SR SEC 1ST LIEN TERM LOAN,85208BAB2,,2019-05-14,165.00,true,B3,2015-04-30,DG,Instrument,,Backed Senior Secured Bank Credit Facility,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Owens-Brockway Glass Container, Inc.",V2UQUCDZJ9WY98W8QU33,Instrument,GTD SR GLOBAL NOTES,690872AB2,5.375,2025-01-15,300.00,true,Ba3,2014-11-17,NW,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Aramark Services, Inc.",42YMHYH0XMHJEXDUB065,Instrument,GTD GLOBAL NOTES,038521AM2,5.75,2020-03-15,1000.00,true,B1,2016-11-17,UP,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Deutsche Bahn Finance GmbH,52990002BAIDUAIIYU29,Instrument,GTD EURO MTNS,,1.75,2020-11-06,300.00,true,Aa1,2013-12-09,NW,Instrument,,Backed Senior Unsecured,,,,,,823633198,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,AstraZeneca PLC,PY6ZZQWO2IZFZC3IOL08,Instrument,EURO MEDIUM TERM NOTES,,5.75,2031-11-13,350.00,true,A3,2015-12-18,DG,Instrument,,Senior Unsecured,,,,,,820648140,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Newalta Corporation,,Instrument,CANADIAN BONDS,65020PAD5,5.875,2021-04-01,150.00,true,B1,2014-03-25,NW,Instrument,,Senior Unsecured,,,,,,,,0001308653,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"TIAA Global Markets, Inc.",,Instrument,GTD SR NOTES,87244EAC6,5.125,2012-10-10,1000.00,true,WR,2012-10-10,WE,Instrument,,Backed Senior Unsecured,,,,820576693,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,NuStar Pipeline Operating Partnership L.P.,,Instrument,SR NOTES,484168AC3,5.875,2013-06-01,250.00,true,Ba1,2013-01-10,DG,Instrument,,Senior Unsecured,,,,,,,,0001399747,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Windstream Services, LLC",549300L3SXBFJVGRCF66,Instrument,SR GLOBAL NOTES,97381WAC8,8.125,2013-08-01,800.00,true,B1,2013-04-12,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Andeavor,CMTK1YBYNLPLIS3QLI53,Instrument,SR GLOBAL NOTES,881609AT8,6.5,2017-06-01,500.00,false,Ba1,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Mylan N.V.,,Instrument,GTD SR GLOBAL NOTES,,3.125,2028-11-22,750.00,true,Baa3,2016-11-15,NW,Instrument,,Backed Senior Unsecured,,,,825355541,NRSRO,825355541,NRSRO,,,,,,,
