rating_agency_name,file_creating_date,sec_category,issuer_name,legal_entity_identifier,object_type_rated,instrument_name,CUSIP_number,coupon_date,maturity_date,par_value,issued_paid,rating,rating_action_date,rating_action_class,rating_type,rating_sub_type,rating_type_term,other_announcement_type,watch_status,rating_outlook,issuer_identifier,issuer_identifier_schema,instrument_identifier,instrument_identifier_schema,central_index_key,obligor_identifier,obligor_identifier_schema,obligor_identifier_other,obligor_sec_category,obligor_industry_group,obligor_name
Moody's Investors Service,2017-12-15,Corporate,"PAESA Entertainment Holding, S.L.",,Other,LT Corporate Family Ratings,,,,,false,B3,2013-12-09,NW,Organization,,LT Corporate Family Ratings,,,,823648812,NRSRO,823648812,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,The ADT Corporation,5493009JEEDYLVRA0J13,Instrument,SR SEC 1ST LIEN NOTES,00101JAF3,3.5,2022-07-15,1000.00,false,Ba2,2013-08-19,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Key Energy Services, Inc.",,Instrument,GTD GLOBAL NOTES,492914AT3,6.75,2021-03-01,200.00,true,B2,2014-12-01,DG,Instrument,,Senior Unsecured,,,,,,,,0000318996,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Johnson Controls International plc,,Instrument,GLOBAL NOTES,478375AE8,4.25,2021-03-01,500.00,true,Baa1,2016-11-28,NW,Instrument,,Senior Unsecured,,,,825347736,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Novartis Capital Corporation,,Instrument,GTD GLOBAL NOTES,66989HAD0,4.4,2020-04-24,1000.00,true,Aa3,2013-02-08,DG,Instrument,,Backed Senior Unsecured,,,,,,,,0001443411,,,,,,
Moody's Investors Service,2017-12-15,Corporate,EP Energy LLC,J2UPE7JWRDJO2O2EYB93,Instrument,GLOBAL NOTES,268787AD0,6.375,2023-06-15,800.00,true,Caa2,2016-05-17,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Nan Ya Plastics Corporation,,Other,LT Issuer Rating,,,,,false,Baa1,2016-01-04,NW,Organization,,LT Issuer Rating,,,,600013815,NRSRO,600013815,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Winsway Enterprises Holdings Limited,,Instrument,GTD GLOBAL NOTES,975731AA8,8.5,2016-04-08,500.00,true,WR,2016-04-08,WE,Instrument,,Senior Unsecured,,,,822360088,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Swisscom AG,5493005SL9HHOXS3B739,Instrument,SWISS BONDS,,3.5,2013-07-19,550.00,false,A2,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,820379216,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"BWAY Holding Company, Inc. (Old)",,Instrument,GTD SR GLOBAL NOTES,12429TAB0,10.0,2018-06-15,205.00,false,B3,2012-06-15,HS,Instrument,,Backed Senior Unsecured,,,,,,,,0001392179,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Autoroutes du Sud de la France (ASF),213800U12KWYZEECZ934,Instrument,EURO MEDIUM TERM NOTES,,3.343,2028-11-21,181.00,true,A3,2016-05-26,UP,Instrument,,Senior Unsecured,,,,,,823668029,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,SCANA Corporation,V8HA8TAJG10VL0G7B254,Instrument,JR SUB NOTES,80589M201,7.7,2065-01-30,150.00,true,WR,2015-02-02,WE,Instrument,,Junior Subordinate,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"BFF International, Ltd.",,Instrument,GTD GLOBAL BONDS,05540KAA9,7.25,2020-01-28,750.00,true,Ba1,2016-02-25,DG,Instrument,,Backed Senior Unsecured,,,,821933838,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Embraer Overseas Limited,,Instrument,GTD GLOBAL NOTES,29081YAB2,6.375,2017-01-24,400.00,true,Ba1,2016-02-25,DG,Instrument,,Backed Senior Unsecured,,,,,,,,0001473237,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Guitar Center Holdings, Inc.",,Other,LT Corporate Family Ratings,,,,,false,Caa2,2012-06-15,HS,Organization,,LT Corporate Family Ratings,,,,,,820573669,NRSRO,0001427553,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Nordenia Holdings GmbH,,Instrument,GTD GLOBAL BONDS,,9.75,2017-07-15,280.00,false,B2,2012-06-15,HS,Instrument,,Backed Senior Unsecured,,,,822109629,NRSRO,822109629,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Empresa Provincial de Energia de Cordoba,,Instrument,ARGENTINE BONDS,,12.5,,565.00,true,Ba1.ar,2014-06-06,UP,Instrument,,Senior Secured,,,,822298679,NRSRO,822298679,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Valassis Communications, Inc.",,Instrument,GTD GLOBAL NOTES,918866AU8,6.625,2021-02-01,260.00,true,WR,2014-02-10,WO,Instrument,,Senior Unsecured,,,,,,,,0000883293,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"ClubCorp Club Operations, Inc.",,Instrument,GTD SR GLOBAL NOTES,18948KAB8,10.0,2018-12-01,415.00,true,WR,2014-05-11,WE,Instrument,,Senior Unsecured,,,,,,,,0001515382,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Phillips 66 Partners LP,,Instrument,SR NOTES,718549AD0,3.55,2026-10-01,500.00,true,Baa3,2016-10-11,NW,Instrument,,Senior Unsecured,,,,,,,,0001572910,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Anheuser-Busch InBev Worldwide Inc,,Instrument,GTD BONDS,03523TAZ1,3.65,2016-01-15,600.00,true,A3,2012-06-15,HS,Instrument,,Backed Senior Unsecured,,,,,,,,0001477818,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Octavius Borrower,,Instrument,SR SEC TERM LOAN FACILITY,12768UAB6,,2017-04-25,450.00,true,B2,2012-06-15,HS,Instrument,,Senior Secured Bank Credit Facility,,,,822475208,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Mackinaw Power, LLC",,Instrument,GTD SR SEC GLOBAL NOTES,554694AA7,6.296,2023-10-31,288.90,false,Baa3,2012-06-15,HS,Instrument,,Senior Secured,,,,820273336,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Chief Power Finance, LLC",,Instrument,SR SEC REVOLVING CREDIT FACILITY,16863DAB9,,2019-12-31,44.00,true,B1,2016-01-29,DG,Instrument,,Senior Secured Bank Credit Facility,,,,824244268,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Missouri Pacific Railroad Co.,,Instrument,GEN INCOME,606198LF4,4.75,2020-01-01,69.92,false,Baa2,2012-06-15,HS,Instrument,,Backed Senior Unsecured,,,,,,,,0000310183,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Uralkali PJSC,2534008CWTSB8JAUM458,Other,LT Issuer Rating,,,,,true,WR,2015-02-25,WO,Organization,,LT Issuer Rating,,,,,,823134725,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"United Continental Holdings, Inc.",,Instrument,GTD SR NOTES,910047AG4,6.0,2020-12-01,300.00,true,B2,2013-11-01,NW,Instrument,,Backed Senior Unsecured,,,,,,,,0000100517,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Regit Eins GmbH,,Instrument,GTD SR SEC 1ST LIEN REV CREDIT FACILITY,87305XAC0,,2019-07-08,35.00,true,B1,2014-08-14,,Instrument,,Backed Senior Secured Bank Credit Facility,Changed to definitive from prospective,,,823999647,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,CNOOC Finance (2015) Australia Pty Ltd,,Instrument,GTD BONDS,12634GAC7,4.2,2045-05-05,300.00,true,Aa3,2015-04-28,NW,Instrument,,Backed Senior Unsecured,,,,824474040,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,BorgWarner Inc.,549300DSFX2IE88NSX47,Instrument,SR NOTES,099724AH9,4.375,2045-03-15,500.00,true,Baa1,2015-03-09,NW,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,FMG Resources (August 2006) Pty Ltd,549300EFD6S2NFE9D745,Instrument,GTD GLOBAL NOTES,30251GAN7,6.875,2022-04-01,1000.00,true,B1,2016-08-23,UP,Instrument,,Backed Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Belo Corp.,,Instrument,DEBENTURES,080555AF2,7.25,2027-09-15,250.00,true,Ba3,2012-06-15,HS,Instrument,,Backed Senior Unsecured,,,,,,,,0000356080,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Cott Beverages, Inc.",549300XMUF70H9C3B053,Instrument,SR GLOBAL NOTES,221643AH2,5.375,2022-07-01,525.00,true,B3,2014-06-10,NW,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,AXIS Reinsurance Company,XIWSZGF71CSSRS0DFG53,Other,Insurance Financial Strength,,,,,false,A2,2012-06-15,HS,Organization,,Insurance Financial Strength,,,,,,807838270,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Micro Focus International plc,213800F8E4X648142844,Other,LT Corporate Family Ratings,,,,,false,B1,2014-09-17,NW,Organization,,LT Corporate Family Ratings,,,,,,823739242,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Brisa Concessao Rodoviaria S.A.,529900O4HQ501ZCXL896,Instrument,EURO MEDIUM TERM NOTES,,4.797,2013-09-26,500.00,false,WR,2013-09-26,WE,Instrument,,Backed Senior Secured,,,,,,806771351,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Brookfield Incorporacoes S.A.,,Instrument,BRAZILIAN DEBENTURES,,,2016-03-01,150.00,false,B3,2016-01-27,DG,Instrument,,Senior Unsecured,,,,,,823923160,NRSRO,0001504374,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Alliander Finance B.V.,,Instrument,GTD EURO MTNS,,4.5,2019-12-17,300.00,false,Aa3,2012-06-15,HS,Instrument,,Backed Senior Unsecured,,,,808012187,NRSRO,808012187,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Greater Toronto Airports Authority,,Instrument,SR SEC MED TERM NOTES,39191ZAZ2,3.04,2022-09-21,400.00,true,Aa3,2016-02-08,UP,Instrument,,Senior Secured,,,,823224880,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Grupo Bimbo, S.A.B. de C.V.",5493000RIXURZEBFEV60,Instrument,CERTIFICADOS BURSATILES,,6.05,2016-06-06,2999.99,false,Baa2,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,821643803,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Infinis Holdings,,Other,Probability of Default,,,,,true,WR,2014-11-11,WO,Organization,,Probability of Default,,,,821893682,NRSRO,821893682,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Emaar Sukuk Limited,,Instrument,TRUST CTFS,,6.4,2019-07-18,500.00,true,Baa3,2016-06-16,UP,Instrument,,Senior Unsecured,,,,823183579,NRSRO,823183579,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Convergys Corporation,NICJJSON3PC7T7SFA372,Instrument,REVOLVING CREDIT FACILITY,21248KAG8,,2019-02-28,300.00,true,Ba1,2014-02-04,NW,Instrument,,Senior Unsecured Bank Credit Facility,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Dialysis Newco, Inc",549300XSNRUJDBY1SX74,Instrument,SR SEC 1ST LIEN TERM LOAN,25253AAL2,,2021-04-25,360.00,true,B1,2014-04-03,NW,Instrument,,Senior Secured Bank Credit Facility,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Genworth Global Funding Trust 2008-13,,Instrument,SR SEC MED TERM NOTES,37248JAT9,5.4,2019-04-15,2.49,true,Baa1,2015-02-11,DG,Instrument,,Backed Senior Secured,,,,,,,,0001431126,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Prudential Financial, Inc.",5PRBRS5FEH7NREC8OR45,Instrument,MEDIUM TERM NOTES,74432AXQ8,5.0,2014-04-15,5.34,false,Baa2,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Advanced Micro Devices, Inc.",R2I72C950HOYXII45366,Instrument,SR GLOBAL NOTES,007903AX5,7.5,2022-08-15,500.00,false,Ba3,2012-08-06,NW,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,John Hancock Life Insurance Company,,Instrument,MEDIUM TERM NOTES,41013MBV1,5.8,2022-10-15,1.81,false,A2,2012-06-15,HS,Instrument,,Backed Senior Unsecured,,,,,,,,0000917406,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Federal Passenger Company OJSC,,Other,LT Issuer Rating,,,,,false,Aaa.ru,2014-02-28,NW,Organization,,LT Issuer Rating,,,,823671616,NRSRO,823671616,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"CRH America, Inc.",549300RN11MJ182CNF63,Instrument,GTD SR NOTES,12626PAK9,4.125,2016-01-15,350.00,true,Baa2,2012-06-15,HS,Instrument,,Backed Senior Unsecured,,,,,,,,,,,,,,
