Gender,NameSet,GivenName,MiddleInitial,Surname,FullName
male,Greenland,Niels,A,Rosing,Niels Rosing
female,German,Sophia,F,Frueh,Sophia Frueh
male,Swedish,Alfons,I,Lund,Alfons Lund
male,Icelandic,Valur,S,Hreggviðsson,Valur Hreggviðsson
female,Eritrean,Luam,S,Habte,Luam Habte
female,Slovenian,Zula,R,Đorđić,Zula Đorđić
male,German,Eric,C,Friedman,Eric Friedman
male,Czech,Ivan,B,Horváth,Ivan Horváth
male,Scottish,Hubert,E,Sutherland,Hubert Sutherland
female,Vietnamese,Tuyền,T,Đinh,Tuyền Đinh
male,Thai,จิตประสงค์,ส,สุราฤทธิ์,จิตประสงค์ สุราฤทธิ์
male,Norwegian,Oliver,A,Carlsen,Oliver Carlsen
male,Greenland,Peter,M,Petersen,Peter Petersen
female,Norwegian,Linnea,A,Kyllingstad,Linnea Kyllingstad
female,Eritrean,Haddas,S,Dahlak,Haddas Dahlak
male,Scottish,Muhammad,E,Ritchie,Muhammad Ritchie
male,Hungarian,Hunor,R,Török,Hunor Török
male,Eritrean,Kifle,F,Yonatan,Kifle Yonatan
female,German,Barbara,R,Maur,Barbara Maur
female,Thai,ณัฐฑริกา,ถ,ขันติมิตร,ณัฐฑริกา ขันติมิตร
male,Russian (Cyrillic),Гавриил,В,Глебов,Гавриил Глебов
female,Polish,Bolesława,M,Sobczak,Bolesława Sobczak
male,Dutch,Keimpe,A,Bergstra,Keimpe Bergstra
male,Hispanic,Italo,Q,Rael,Italo Rael
male,Vietnamese,Có,D,Phạm,Có Phạm
male,Hungarian,Tabor,K,Szöllösy,Tabor Szöllösy
male,French,Avenall,N,Marchesseault,Avenall Marchesseault
male,Italian,Principio,C,Boni,Principio Boni
female,German,Petra,T,Klug,Petra Klug
male,Polish,Wojtek,B,Dąbrowski ,Wojtek Dąbrowski 
female,Czech,Veronika,M,Klusáková,Veronika Klusáková
male,Polish,Włodzisław,K,Kucharski,Włodzisław Kucharski
male,Czech,Josef,J,Pustějovský,Josef Pustějovský
female,Chechen (Latin),Zeliha,B,Bataev,Zeliha Bataev
female,Vietnamese,Tiếp,T,Tôn,Tiếp Tôn
male,Chinese (Traditional),家銘,中,佘,家銘 佘
male,Russian,Terence,T,Ignatyev,Terence Ignatyev
male,Igbo,Nwokezuike,N,Onwumelu,Nwokezuike Onwumelu
male,Japanese,延,静,保倉,延 保倉
male,German,Jan,S,Frueh,Jan Frueh
male,Swedish,Sebastian,T,Löfgren,Sebastian Löfgren
male,Australian,Leo,S,Goudie,Leo Goudie
male,Klingon,Tihla,M,SepIch,Tihla SepIch
male,Hobbit,Trahand,P,Underhill,Trahand Underhill
male,Australian,Declan,A,Turley,Declan Turley
female,Italian,Annibale,A,Romani,Annibale Romani
male,Czech,Rostislav,J,Jašek,Rostislav Jašek
female,Scottish,Natasha,B,Hunter,Natasha Hunter
female,Italian,Amalia,A,Barese,Amalia Barese
female,Swedish,Jasmin,J,Andreasson,Jasmin Andreasson
female,Icelandic,Guðborg,N,Atladóttir,Guðborg Atladóttir
male,Ninja,Shimozukushichi,,,Shimozukushichi 
male,Ninja,Arichikunorikuto,,,Arichikunorikuto 
female,Australian,Audrey,T,Wrench,Audrey Wrench
female,Norwegian,Tilde,A,Jørgensen,Tilde Jørgensen
male,Danish,Laurits,C,Rasmussen,Laurits Rasmussen
male,German,Christian,M,Burger,Christian Burger
male,Swedish,Zacharias,L,Eliasson,Zacharias Eliasson
male,Vietnamese,Tiền,T,Vũ,Tiền Vũ
female,Chinese,Yue Yan,K,Kung,Yue Yan Kung
male,Chechen (Latin),Elmurza,A,Sultygov,Elmurza Sultygov
female,England/Wales,Lilly,J,Russell,Lilly Russell
female,Chechen (Latin),Yisa,K,Barsukov,Yisa Barsukov
male,Norwegian,Oskar,A,Singh,Oskar Singh
male,Italian,Massimo,D,Lo Duca,Massimo Lo Duca
male,Danish,Mike,L,Friis,Mike Friis
female,Norwegian,Caroline,M,Olsen,Caroline Olsen
female,Russian,Ida,S,Agapova,Ida Agapova
male,Norwegian,Christian,T,Ruud,Christian Ruud
female,Dutch,Chanell,H,Heeren,Chanell Heeren
female,Eritrean,Rita,N,Neftalem,Rita Neftalem
male,Hobbit,Bilcuzal,R,Underhill,Bilcuzal Underhill
female,Icelandic,Pálína,F,Björnsdóttir,Pálína Björnsdóttir
male,Chinese (Traditional),煜榕,惠,邵,煜榕 邵
female,Greenland,Kathrine,J,Hansen,Kathrine Hansen
female,Chechen (Latin),Toita,Y,Dratchev,Toita Dratchev
male,Chinese (Traditional),詠絮,怡,洪,詠絮 洪
female,French,Maureen,F,Audet,Maureen Audet
male,Dutch,Ekrem,I,Hulsegge,Ekrem Hulsegge
male,Russian,Vyacheslav,N,Ozerov,Vyacheslav Ozerov
female,German,Stefanie,P,Jung,Stefanie Jung
male,Finnish,Olli,K,Louhisola,Olli Louhisola
female,Greenland,Ivalu,P,Josefsen,Ivalu Josefsen
female,Chinese,Yu,Y,Ch'eng,Yu Ch'eng
male,Swedish,Mohammad,J,Lundgren,Mohammad Lundgren
female,Slovenian,Liza,A,Gregoršanec,Liza Gregoršanec
female,Russian,Milan,I,Larionova,Milan Larionova
female,Czech,Šárka,P,Dostálová,Šárka Dostálová
female,Hungarian,Alberta,G,Szôllôs,Alberta Szôllôs
male,Polish,Dobrogost,R,Kowalczyk,Dobrogost Kowalczyk
female,Russian (Cyrillic),Акулина,П,Успе́нская,Акулина Успе́нская
female,Swedish,Leia,A,Axelsson,Leia Axelsson
female,Russian,Stepanida,L,Gerasimova,Stepanida Gerasimova
male,Persian,دادبه,ش,شاهدباز,دادبه شاهدباز
male,Danish,Marius,A,Johnsen,Marius Johnsen
female,Chinese,Zhen,L,Yen,Zhen Yen
female,England/Wales,Jennifer,N,Roberts,Jennifer Roberts
male,German,Felix,L,Grunewald,Felix Grunewald
female,Swedish,Millie,K,Hellström,Millie Hellström
female,Czech,Jana,T,Konečná,Jana Konečná
male,Swedish,Tristan,S,Carlsson,Tristan Carlsson
male,Chechen (Latin),Bauddin,E,Kadyrov,Bauddin Kadyrov
male,Japanese (Anglicized),Jun,W,Shinohara,Jun Shinohara
male,German,Tom,J,Gottlieb,Tom Gottlieb
female,Russian,Lilith,R,Ershova,Lilith Ershova
male,American,Jared,E,Murphy,Jared Murphy
male,Australian,Lucas,O,Cobbett,Lucas Cobbett
female,Croatian,Sofija,M,Jurišić,Sofija Jurišić
female,Italian,Simona,P,Cocci,Simona Cocci
female,Japanese,明美,清,蔵原,明美 蔵原
female,Klingon,T'Mira,K,K'Tal,T'Mira K'Tal
female,Chinese (Traditional),雅婷,哲,周,雅婷 周
female,Dutch,Bastiaantje,A,Dibbets,Bastiaantje Dibbets
male,Klingon,Kraden,D,Sarn,Kraden Sarn
female,Japanese (Anglicized),Saya,S,Sekine,Saya Sekine
female,Finnish,Laura,S,Haapasalo,Laura Haapasalo
male,Scottish,Tomasz,S,Christie,Tomasz Christie
male,Russian,Irakli,M,Istomin,Irakli Istomin
female,Klingon,Melota,K,Elas,Melota Elas
female,Ninja,Nokachishikimikika,,,Nokachishikimikika 
male,England/Wales,Joseph,A,Sheppard,Joseph Sheppard
male,Brazil,Caio,C,Ribeiro,Caio Ribeiro
female,Finnish,Anu,J,Lind,Anu Lind
male,Icelandic,Eðvald,B,Indriðason,Eðvald Indriðason
female,Finnish,Tellervo,K,Rosendahl,Tellervo Rosendahl
female,Igbo,Elechi,C,Ukaegbunam,Elechi Ukaegbunam
male,German,Max,M,Schroder,Max Schroder
male,German,Jonas,S,Pfeffer,Jonas Pfeffer
female,German,Christina,L,Mueller,Christina Mueller
female,Japanese (Anglicized),Iyona,A,Nakamura,Iyona Nakamura
male,Czech,Petr,M,Dvořák,Petr Dvořák
male,Brazil,Luan,A,Gomes,Luan Gomes
female,German,Ursula,J,Bayer,Ursula Bayer
female,German,Johanna,S,König,Johanna König
female,Hobbit,Rosa,N,Gamgee,Rosa Gamgee
female,Slovenian,Marija Mihaela,Z,Čorak,Marija Mihaela Čorak
female,Japanese,貞子,翼,市野瀬,貞子 市野瀬
female,Igbo,Chimaijem,S,Ifesinachi,Chimaijem Ifesinachi
male,Vietnamese,Bội,Q,Nghiêm,Bội Nghiêm
female,Hobbit,Tanta,M,Gamgee,Tanta Gamgee
female,Persian,زرین,گ,معظمی,زرین معظمی
male,American,Dennis,F,Downing,Dennis Downing
male,Czech,Miroslav,L,Diviš,Miroslav Diviš
female,American,Deborah,R,Gomez,Deborah Gomez
female,Hispanic,Vanesa,F,Reyna,Vanesa Reyna
female,Swedish,Jeanette,N,Dahlberg,Jeanette Dahlberg
male,Hungarian,Orkény,B,Benkö,Orkény Benkö
female,French,Delphine,O,Guibord,Delphine Guibord
female,Australian,Alica,N,Donaldson,Alica Donaldson
female,Igbo,Chidalu,C,Chukwuhaenye,Chidalu Chukwuhaenye
female,Czech,Anna,J,Pařízková,Anna Pařízková
male,Hobbit,Toby,P,Whitfoot,Toby Whitfoot
female,American,Tonya,L,Preas,Tonya Preas
male,French,Ignace,C,Lessard,Ignace Lessard
female,Chechen (Latin),Aminat,A,Desheriyev,Aminat Desheriyev
male,Greenland,Mikael,B,Lennert,Mikael Lennert
female,Igbo,Chibugo,C,Obidimkpa,Chibugo Obidimkpa
female,Russian,Isabella,A,Baranova,Isabella Baranova
male,Japanese (Anglicized),Yoshiyuki,K,Ichikawa,Yoshiyuki Ichikawa
female,Chechen (Latin),Khiazni,K,Umkhayev,Khiazni Umkhayev
male,Swedish,Marko,M,Johnsson,Marko Johnsson
male,Polish,Sergiusz,M,Nowicki,Sergiusz Nowicki
female,Russian,Naina,E,Gorbunova,Naina Gorbunova
female,Swedish,Thyra,P,Sjögren,Thyra Sjögren
female,German,Christina,D,Lemann,Christina Lemann
female,Greenland,Else,D,Kleist,Else Kleist
female,Slovenian,Vitka,M,Rolih,Vitka Rolih
male,Eritrean,Habte,A,Tewolde,Habte Tewolde
male,Japanese,武,小,新関,武 新関
male,Slovenian,Jakša,B,Slovenc,Jakša Slovenc
male,Thai,คมสวัสดิ์,ส,พ้องเสียง,คมสวัสดิ์ พ้องเสียง
male,Klingon,Kolline,B,Odallu,Kolline Odallu
female,Norwegian,Oda,T,Gundersen,Oda Gundersen
male,Chinese,Guo,Y,Yao,Guo Yao
female,Czech,Petra,J,Paulová,Petra Paulová
female,Norwegian,Elise,A,Matre,Elise Matre
female,Italian,Cassandra,A,Napolitani,Cassandra Napolitani
male,American,George,C,Holt,George Holt
male,Chechen (Latin),Buvaysar,K,Vizirov,Buvaysar Vizirov
female,Chechen (Latin),Lida,K,Shishani,Lida Shishani
male,Croatian,Nebojša,B,Božić,Nebojša Božić
female,Japanese,静香,和,時本,静香 時本
female,Thai,สุพัชรินทร์พร,จ,ยังกล้า,สุพัชรินทร์พร ยังกล้า
male,Igbo,Kenechi,C,Onwumelu,Kenechi Onwumelu
male,Igbo,Chinwemma,U,Rapuokwu,Chinwemma Rapuokwu
male,Chechen (Latin),Zubair,A,Kadiev,Zubair Kadiev
female,Japanese,和子,蓮,桐田,和子 桐田
female,Russian,Elena,C,Artyomova,Elena Artyomova
female,Dutch,Pui,D,de Jonge,Pui de Jonge
male,German,David,B,Frey,David Frey
female,Klingon,B'Gara,K,Demma,B'Gara Demma
female,Finnish,Julia,M,Nykänen,Julia Nykänen
male,Russian,Ephraim,Y,Kapustin,Ephraim Kapustin
female,German,Silke,T,Lange,Silke Lange
female,Australian,Maddison,J,Balfour,Maddison Balfour
male,Slovenian,Aljoša,A,Vantur,Aljoša Vantur
male,Russian (Cyrillic),Вячеслав,Е,Зверев,Вячеслав Зверев
female,Persian,ساغر,م,خانه ساز,ساغر خانه ساز
male,England/Wales,Callum,A,Stone,Callum Stone
female,Dutch,Edina,M,Berkhoff,Edina Berkhoff
male,Danish,Oliver,S,Christoffersen,Oliver Christoffersen
male,Norwegian,Mathias,S,Ross,Mathias Ross
male,Dutch,John,J,Baaij,John Baaij
female,Ninja,Zumotafutoto,,,Zumotafutoto 
male,Croatian,Fran,M,Stojanović,Fran Stojanović
male,French,Artus,C,Desrosiers,Artus Desrosiers
male,Igbo,Oluchukwu,Z,Ukaegbulam,Oluchukwu Ukaegbulam
male,Slovenian,Aleksej,Z,Šema,Aleksej Šema
male,Slovenian,Nej,R,Vavpotič,Nej Vavpotič
male,England/Wales,Riley,F,Townsend,Riley Townsend
female,Australian,Kayla,S,Pollak,Kayla Pollak
male,England/Wales,Jude,M,Leach,Jude Leach
male,Scottish,Finley,A,MacDonald,Finley MacDonald
male,Croatian,Veselko,D,Lovrić,Veselko Lovrić
female,Japanese,文子,真,橘川,文子 橘川
female,Persian,ایران,ب,کریمی,ایران کریمی
male,Polish,Tymoteusz,M,Michalski,Tymoteusz Michalski
male,Ninja,Mikumikita,,,Mikumikita 
female,Hungarian,Mara,P,Barabás,Mara Barabás
female,Icelandic,Heiða,G,Albertsdóttir,Heiða Albertsdóttir
male,Danish,Valdemar,S,Toft,Valdemar Toft
female,Brazil,Ágatha,C,Castro,Ágatha Castro
male,French,Marsilius,M,Brault,Marsilius Brault
male,Eritrean,Yonas,A,Futsum,Yonas Futsum
male,Czech,František,J,Bukač,František Bukač
female,Chechen (Latin),Marzet,K,Khadzhiyev,Marzet Khadzhiyev
female,Japanese (Anglicized),Sanako,U,Hoshi,Sanako Hoshi
female,Japanese (Anglicized),Nari,C,Kubo,Nari Kubo
male,Arabic,Abdul-Ahad,N,Baz,Abdul-Ahad Baz
female,Igbo,Chidumaga,O,Ubanwa,Chidumaga Ubanwa
male,Croatian,Ivan,S,Zagorec,Ivan Zagorec
male,Chechen (Latin),Kerimsolta,B,Musliyevich,Kerimsolta Musliyevich
male,Eritrean,Futsum,F,Ambessa,Futsum Ambessa
male,German,Lucas,C,Loewe,Lucas Loewe
female,Slovenian,Žanin,B,Steblovnik,Žanin Steblovnik
female,Scottish,Carrie,L,Reilly,Carrie Reilly
female,French,Blanchefle,C,Cousteau,Blanchefle Cousteau
female,Russian,Natalia,I,Aksenova,Natalia Aksenova
female,Ninja,Fumotoji,,,Fumotoji 
female,Hobbit,Bellisima,B,Chubb,Bellisima Chubb
male,Greenland,Per,J,Kristensen,Per Kristensen
female,Chechen (Latin),Ayzan,V,Inarkaevich,Ayzan Inarkaevich
male,Norwegian,Marius,H,Simonsen,Marius Simonsen
male,Polish,Fryderyk,E,Piotrowski,Fryderyk Piotrowski
male,Slovenian,Emin,F,Turkanović,Emin Turkanović
female,Norwegian,Vilde,E,Bu,Vilde Bu
female,Swedish,Izabell,M,Olofsson,Izabell Olofsson
male,Italian,Uriele,E,Trevisan,Uriele Trevisan
male,Ninja,Tekarukite,,,Tekarukite 
male,Chechen (Latin),Saidalim,I,Panova,Saidalim Panova
female,Finnish,Maarit,P,Sademies,Maarit Sademies
female,Swedish,Wilma,E,Danielsson,Wilma Danielsson
male,Chinese (Traditional),莊周,筱,佘,莊周 佘
female,Japanese (Anglicized),Yumi,K,Kaai,Yumi Kaai
male,Danish,Joachim,E,Kruse,Joachim Kruse
male,Arabic,Dhakiy,M,Deeb,Dhakiy Deeb
female,Polish,Angelika,S,Kaczmarek,Angelika Kaczmarek
female,Vietnamese,Giang,T,Đỗ,Giang Đỗ
female,German,Katja,T,Grunewald,Katja Grunewald
female,Dutch,Jocelyne,J,Tienstra,Jocelyne Tienstra
male,Scottish,Julian,M,Allan,Julian Allan
male,Croatian,Silvio,T,Vučković,Silvio Vučković
male,French,Leverett,N,Therriault,Leverett Therriault
male,Igbo,Kenenna,N,Achebe,Kenenna Achebe
female,Greenland,Katrine,N,Rosing,Katrine Rosing
male,Australian,Patrick,L,Gipps,Patrick Gipps
female,Ninja,Nokukashitafu,,,Nokukashitafu 
male,Italian,Lionello,B,Sal,Lionello Sal
female,Russian,Alain,S,Krylova,Alain Krylova
male,Swedish,Edin,S,Hansson,Edin Hansson
male,Russian,Rafik,H,Borodin,Rafik Borodin
male,Persian,نوید,ا,شاه سیاه,نوید شاه سیاه
female,Vietnamese,Hoài,T,La,Hoài La
female,Greenland,Pipaluk,I,Pedersen,Pipaluk Pedersen
male,Hobbit,Hugo,L,Brandagamba,Hugo Brandagamba
female,Igbo,Ndulu,I,Ugonna,Ndulu Ugonna
male,Russian,Nahum,O,Aksakov,Nahum Aksakov
female,Vietnamese,Thạnh,T,Phạm,Thạnh Phạm
male,Finnish,Karri,S,Hirvi,Karri Hirvi
female,Icelandic,Guðlaug,Þ,Magnúsdóttir,Guðlaug Magnúsdóttir
female,Hobbit,Amanda,E,Hogpen,Amanda Hogpen
male,Hobbit,Adelgrim,R,Took,Adelgrim Took
male,Czech,Petr,J,Jelínek,Petr Jelínek
male,American,Stanley,D,Morrow,Stanley Morrow
male,Russian (Cyrillic),Демьян,Э,Глазков,Демьян Глазков
female,Klingon,J'Sira,K,Nizhisht,J'Sira Nizhisht
female,Russian,Antonina,T,Voronina,Antonina Voronina
male,Dutch,Charles,R,Kolk,Charles Kolk
female,Vietnamese,Trang,C,Trương,Trang Trương
female,Thai,สุนงเนตร,ข,แก้วสิน,สุนงเนตร แก้วสิน
male,Igbo,Kwemto,N,Chidumaga,Kwemto Chidumaga
male,Hispanic,Elpidio,A,Polanco,Elpidio Polanco
female,Polish,Róża,I,Walczak,Róża Walczak
female,Ninja,Mekachiritakukuto,,,Mekachiritakukuto 
male,Hispanic,Licinio,E,Rico,Licinio Rico
male,Thai,ทรงวุธ,ส,ทองใบ,ทรงวุธ ทองใบ
female,Chinese (Traditional),雅慧,軒,孟,雅慧 孟
female,Norwegian,Sofie,A,Olsen,Sofie Olsen
female,Chinese (Traditional),珮瑄,立,鄭,珮瑄 鄭
female,Croatian,Hrvoja,S,Hrvat,Hrvoja Hrvat
female,Japanese,雪子,大,岸川,雪子 岸川
female,Greenland,Martha,I,Jørgensen,Martha Jørgensen
female,Hobbit,Prima,B,Clayhanger,Prima Clayhanger
male,Scottish,Hassan,B,Simpson,Hassan Simpson
male,Icelandic,Jónmundur,E,Þorleifsson,Jónmundur Þorleifsson
male,Persian,کامیار,ش,مرادعلی,کامیار مرادعلی
female,England/Wales,Charlotte,H,Davison,Charlotte Davison
male,Thai,ทรง,ต,หร่องบุตรศรี,ทรง หร่องบุตรศรี
female,Icelandic,Halldóra,I,Þorkelsdóttir,Halldóra Þorkelsdóttir
female,Slovenian,Zoya,M,Merzel,Zoya Merzel
male,Hobbit,Heribald,B,Sandyman,Heribald Sandyman
female,Dutch,Aaya,T,Broeke,Aaya Broeke
male,Polish,Błažej,O,Kowalski,Błažej Kowalski
female,Hispanic,Lien,D,Ontiveros,Lien Ontiveros
male,Slovenian,Midho,I,Hudinčec,Midho Hudinčec
female,Chinese (Traditional),子歆,念,邢,子歆 邢
female,Arabic,Suha,H,Halabi,Suha Halabi
female,Japanese (Anglicized),Kiyoko,S,Agano,Kiyoko Agano
male,Klingon,Kelt,K,Juriss,Kelt Juriss
female,Russian,Inessa,M,Alexeyeva,Inessa Alexeyeva
male,Klingon,Roda,K,Kharsack,Roda Kharsack
female,Japanese,遥,颯,井石,遥 井石
female,Persian,رژینا,ش,حکمت,رژینا حکمت
female,Persian,ابریشم,ا,علادی,ابریشم علادی
male,Australian,Aidan,C,Korner,Aidan Korner
male,Australian,Flynn,E,Finckh,Flynn Finckh
female,American,Jewell,N,Campbell,Jewell Campbell
female,Russian,Zinaida,S,Kotova,Zinaida Kotova
male,Igbo,Olisaemeka,U,Zinachidi,Olisaemeka Zinachidi
male,Brazil,Tiago,B,Souza,Tiago Souza
female,Swedish,Zelda,M,Lund,Zelda Lund
female,American,Deborah,E,Layne,Deborah Layne
male,Australian,Oliver,A,Kern,Oliver Kern
female,Australian,Kiara,L,Ah Mouy,Kiara Ah Mouy
female,Italian,Regina,M,Dellucci,Regina Dellucci
female,Italian,Aiace,E,Bergamaschi,Aiace Bergamaschi
female,Thai,สุนวพรรณ,ก,ปัญญาอุด,สุนวพรรณ ปัญญาอุด
female,Finnish,Henna,H,Räty,Henna Räty
female,Hungarian,Tzigane,Á,Mayer,Tzigane Mayer
male,Japanese (Anglicized),Yoshiharu,M,Oshiro,Yoshiharu Oshiro
female,Italian,Ludovica,I,Sal,Ludovica Sal
male,German,David,J,Busch,David Busch
male,Ninja,Meikashishikuto,,,Meikashishikuto 
female,American,Florene,C,Burns,Florene Burns
female,Eritrean,Elisa,A,Goytiom,Elisa Goytiom
female,Chechen (Latin),Zamira,A,Barsukov,Zamira Barsukov
male,Chechen (Latin),Yandar,Z,Batukayev,Yandar Batukayev
male,Ninja,Shimofu,,,Shimofu 
female,Arabic,Zain,A,Harb,Zain Harb
female,American,Perla,R,Baehr,Perla Baehr
male,Finnish,Leevi,T,Myller,Leevi Myller
male,French,Bayard,L,Rivard,Bayard Rivard
female,Croatian,Slađana,S,Zagorec,Slađana Zagorec
female,Czech,Linda,J,Ježková,Linda Ježková
female,Igbo,Onyemaechi,O,Chukwuhaenye,Onyemaechi Chukwuhaenye
male,Persian,پیروزان,ن,مدرسی,پیروزان مدرسی
male,Croatian,Jasenko,P,Katić,Jasenko Katić
female,French,Brie,C,Lamoureux,Brie Lamoureux
female,England/Wales,Grace,C,Woods,Grace Woods
female,Vietnamese,Tiền,T,Đào,Tiền Đào
male,Chinese,Shaiming,Y,Fan,Shaiming Fan
male,Vietnamese,Nhựt,M,Võ,Nhựt Võ
male,Chinese (Traditional),佳樺,婷,丁,佳樺 丁
male,Russian (Cyrillic),Владлен,Э,Истомин,Владлен Истомин
female,England/Wales,Georgina,C,James,Georgina James
male,Polish,Janek,L,Majewski,Janek Majewski
female,Chinese (Traditional),雅雯,晨,姜,雅雯 姜
female,Russian (Cyrillic),Гульназ,Р,Кольцова,Гульназ Кольцова
male,England/Wales,Jude,A,Dean,Jude Dean
male,German,Dominik,S,Schulze,Dominik Schulze
female,Ninja,Kutatakuto,,,Kutatakuto 
female,Brazil,Letícia,G,Pereira,Letícia Pereira
female,Greenland,Charlotte,P,Poulsen,Charlotte Poulsen
male,Swedish,Mille,L,Jönsson,Mille Jönsson
female,Hispanic,Holly,O,Olivas,Holly Olivas
female,Swedish,Jasmina,L,Strömberg,Jasmina Strömberg
male,Danish,Nicolai,P,Bruun,Nicolai Bruun
male,Japanese (Anglicized),Michio,E,Kinjo,Michio Kinjo
male,Chechen (Latin),Edil,R,Chichigov,Edil Chichigov
male,Croatian,Vinko,J,Bošnjak,Vinko Bošnjak
female,Thai,ศิริพาพร ,ท,บำรุงสำราญ,ศิริพาพร  บำรุงสำราญ
male,American,Michael,G,Dotson,Michael Dotson
male,Danish,Oliver,J,Friis,Oliver Friis
male,Japanese,和也,美,村里,和也 村里
female,Scottish,Stella,B,Taylor,Stella Taylor
female,Finnish,Eija-Riitt,E,Huovinen,Eija-Riitt Huovinen
male,Icelandic,Cheryl,E,Héðinsson,Cheryl Héðinsson
female,Igbo,Nnenna,C,Chienezie,Nnenna Chienezie
female,Norwegian,Eline,A,Austbø,Eline Austbø
male,Dutch,Ike,M,Oudt,Ike Oudt
female,Swedish,Nicolina,A,Lindström,Nicolina Lindström
male,Hobbit,Tóbias,D,Banks,Tóbias Banks
male,Brazil,Tomás,S,Lima,Tomás Lima
male,Persian,جهاندار,ن,معظمی,جهاندار معظمی
female,Thai,สุยลดา,ค,บุญเหมาะ,สุยลดา บุญเหมาะ
male,Slovenian,Gavro,R,Rudaj,Gavro Rudaj
male,Thai,ขจรเดช,ส,สีลับขวา,ขจรเดช สีลับขวา
