rating_agency_name,file_creating_date,sec_category,issuer_name,legal_entity_identifier,object_type_rated,instrument_name,CUSIP_number,coupon_date,maturity_date,par_value,issued_paid,rating,rating_action_date,rating_action_class,rating_type,rating_sub_type,rating_type_term,other_announcement_type,watch_status,rating_outlook,issuer_identifier,issuer_identifier_schema,instrument_identifier,instrument_identifier_schema,central_index_key,obligor_identifier,obligor_identifier_schema,obligor_identifier_other,obligor_sec_category,obligor_industry_group,obligor_name
Moody's Investors Service,2017-12-15,Corporate,"Becton, Dickinson and Company",ICE2EP6D98PQUILVRZ91,Instrument,SR GLOBAL NOTES,075887AV1,6.0,2039-05-15,250.00,true,Baa2,2015-03-17,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Continental Wind, LLC",,Instrument,SR SEC 1ST LIEN NOTES,212168AA6,6.0,2033-02-28,635.00,true,Baa3,2013-09-05,NW,Instrument,,Senior Secured,,,,823559604,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Equifax Inc.,5493004MCF8JDC86VS77,Instrument,SR GLOBAL NOTES,294429AH8,4.45,2014-12-01,275.00,true,WR,2014-12-01,WE,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Fairway Group ACQ Company (DIP),,Instrument,SR SEC TERM LOAN,,,,55.00,true,WR,2016-05-12,WE,Instrument,,Senior Secured Bank Credit Facility,,,,825048766,NRSRO,825048766,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Hartford Life Global Funding Trust 2005-020,,Instrument,SR SEC MED TERM NOTES,41659FBP8,5.0,2015-02-15,8.69,true,Baa2,2014-03-06,DG,Instrument,,Backed Senior Secured,,,,,,,,0001317088,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Fleury SA,,Instrument,FLT RT BRAZILIAN NOTES,,,2018-12-12,300.00,false,Ba2,2016-02-25,DG,Instrument,,Senior Unsecured,,,,824874604,NRSRO,824874604,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Esselte Group Holdings AB,,Other,LT Corporate Family Ratings,,,,,false,B2,2012-06-15,HS,Organization,,LT Corporate Family Ratings,,,,807403917,NRSRO,807403917,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Peoples Gas Light and Coke Company,549300VH4MUMYIT6HH52,Instrument,1ST & REF MTGE BONDS,,4.63,2019-09-01,75.00,true,Aa3,2014-01-31,UP,Instrument,,First Mortgage Bonds,,,,,,821822073,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Studio City Company Limited,,Instrument,GTD GLOBAL BONDS,86400GAB5,7.25,2021-11-30,850.00,true,B1,2016-12-02,,Instrument,,Backed Senior Secured,Changed to definitive from prospective,,,825321527,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Becton, Dickinson and Company",ICE2EP6D98PQUILVRZ91,Instrument,SR NOTES,075887BB4,1.75,2016-11-08,500.00,true,WR,2016-11-08,WE,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Nationwide Mutual Fire Insurance,KPV3MT2I1BUUZ4XG0W74,Other,Insurance Financial Strength,,,,,false,A1,2012-06-15,HS,Organization,,Insurance Financial Strength,,,,,,534580,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"21st Century Fox America, Inc",8RS0AKOLN987042F2V04,Instrument,GTD SR NOTES,90131HBQ7,6.15,2041-02-15,1500.00,true,Baa1,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Rayonier Forest Resources, L.P.",,Instrument,GTD NOTES,,,2014-12-31,112.50,true,WR,2014-12-31,WE,Instrument,,Senior Unsecured,,,,,,10239371,NRSRO,0001400057,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Becton, Dickinson and Company",ICE2EP6D98PQUILVRZ91,Instrument,SR NOTES,075887BA6,3.125,2021-11-08,1000.00,true,A3,2012-10-03,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,IDEX Corporation,549300U5Y5EL6PHYLF13,Instrument,SR GLOBAL NOTES,45167RAF1,4.2,2021-12-15,350.00,false,Baa2,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Hutchison Whampoa Finance (09) Limited,,Instrument,GTD EUROBONDS,,4.75,2016-11-14,1750.00,true,WR,2016-11-14,WE,Instrument,,Backed Senior Unsecured,,,,821865823,NRSRO,821865823,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Solar Star Funding, LLC",,Instrument,SR SEC GLOBAL NOTES,83416WAA1,5.375,2035-06-30,1000.00,true,Baa3,2013-06-07,NW,Instrument,,Senior Secured,,,,823458245,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Energisa Mato Grosso Distribuidora. Energ. SA,,Other,LT Issuer Rating,,,,,true,B2,2014-04-28,UP,Organization,,LT Issuer Rating,,,,820113483,NRSRO,820113483,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Becton, Dickinson and Company",ICE2EP6D98PQUILVRZ91,Instrument,SR NOTES,075887BE8,2.675,2019-12-15,1250.00,true,(P)Baa2,2014-12-04,NW,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Surgical Specialties Corporation (US), Inc.",,Instrument,SR SEC 1ST LIEN TERM LOAN B,86881VAB0,,2018-08-21,110.00,true,B3,2013-07-29,NW,Instrument,,Senior Secured Bank Credit Facility,,,,823458512,NRSRO,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Energy Transfer Partners, L.P.",RY1052DWLDPLDW74Y843,Instrument,SR NOTES,29273RAZ2,5.95,2043-10-01,450.00,true,Baa3,2013-09-19,NW,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,OMV AG,549300V62YJ9HTLRI486,Instrument,EURO MEDIUM TERM NOTES,,0.6,2018-11-19,750.00,true,A3,2014-11-13,NW,Instrument,,Senior Unsecured,,,,,,824232704,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Allnex (Luxembourg) & Cy S.C.A.,,Instrument,SR SEC 1ST LIEN TERM LOAN,,,2019-09-12,162.00,true,Ba3,2013-03-14,,Instrument,,Backed Senior Secured Bank Credit Facility,Changed to definitive from prospective,,,823394594,NRSRO,823394594,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Florida East Coast Holdings Corp.,,Instrument,GTD SR SEC GLOBAL NOTES,340630AA0,6.75,2019-05-01,875.00,true,B3,2014-04-09,NW,Instrument,,Backed Senior Secured,,,,,,,,0001519625,,,,,,
Moody's Investors Service,2017-12-15,Corporate,LKQ Corporation,DS830JTTZQN6GK0I2E41,Instrument,SR SEC DELAYED DRAW TERM LOAN,,,2016-03-25,200.00,true,Ba1,2013-04-29,UP,Instrument,,Senior Secured Bank Credit Facility,,,,,,822744650,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,BASF (SE),529900PM64WH8AF1E917,Instrument,EURO MEDIUM TERM NOTES,,2.0,2022-12-05,1000.00,false,A1,2012-12-04,NW,Instrument,,Senior Unsecured,,,,,,823262513,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Becton, Dickinson and Company",ICE2EP6D98PQUILVRZ91,Instrument,NOTES,075887BL2,3.875,2024-05-15,400.00,true,Baa2,2015-05-05,NW,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Merck & Co., Inc.",4YV9Y5M8S0BRK1RP0397,Instrument,SR EURONOTES,,0.5,2024-11-02,500.00,true,A1,2016-10-26,NW,Instrument,,Senior Unsecured,,,,,,825306227,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Generali Deutschland AG,549300DW8ADSKF8GBZ85,Other,Insurance Financial Strength,,,,,true,A3,2012-07-17,DG,Organization,,Insurance Financial Strength,,,,,,809120221,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Even Construtora e Incorporadora S/A,,Instrument,BRAZILIAN BOND,,,2016-03-10,250.00,false,Baa1.br,2016-01-27,DG,Instrument,,Senior Unsecured,,,,,,822427600,NRSRO,0001436374,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Telefonica Emisiones S.A.U.,,Instrument,GTD EURO MTNS,,5.431,2014-02-03,2000.00,true,Baa2,2012-06-20,DG,Instrument,,Backed Senior Unsecured,,,,,,821476917,NRSRO,0001406468,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"SF CC Intermediate Holdings, Inc.",,Other,LT Corporate Family Ratings,,,,,true,B2,2014-12-15,UP,Organization,,LT Corporate Family Ratings,,,,823241765,NRSRO,823241765,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Telia Company AB,213800FSR9RNDUOTXO25,Instrument,EURO MEDIUM TERM NOTES,,3.5,2033-09-05,506.00,true,Baa1,2016-05-04,DG,Instrument,,Senior Unsecured,,,,,,823567328,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,High Liner Foods Incorporated,5493003THCPUJ8LV6J59,Instrument,SR SEC TERM LOAN B,,,2017-12-19,250.00,true,WR,2014-04-24,WE,Instrument,,Senior Secured Bank Credit Facility,,,,,,823054330,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,ENEL S.p.A.,WOCMU6HCI0OJWNPRZS33,Instrument,EURO MEDIUM TERM NOTES,,5.584,2033-11-07,40.00,true,Baa2,2012-11-05,DG,Instrument,,Backed Senior Unsecured,,,,,,806800214,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Zoetis Inc.,549300HD9Q1LOC9KLJ48,Instrument,SR GLOBAL NOTES,98978VAG8,1.875,2018-02-01,750.00,true,Baa2,2013-01-14,NW,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Wisconsin Electric Power Company,AENKIFMULUAWOUU8Q584,Instrument,DEBENTURES,976656CC0,4.25,2019-12-15,250.00,false,A2,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,NTELOS Inc.,BU3EG0YWK7KSWCQFWR07,Instrument,SR SEC 1ST LIEN TERM LOAN,,,2015-08-07,760.00,true,B1,2012-06-15,HS,Instrument,,Senior Secured Bank Credit Facility,,,,,,820413987,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Brisa Concessao Rodoviaria S.A.,529900O4HQ501ZCXL896,Instrument,EURO MEDIUM TERM NOTES,,4.5,2016-12-05,600.00,false,WR,2016-12-05,WE,Instrument,,Senior Secured,,,,,,815030157,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Standard Industries Inc.,,Instrument,GTD SR GLOBAL NOTES,120111BJ7,7.5,2020-03-15,325.00,true,Ba3,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,0000927314,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Cyfrowy Polsat Finance AB,,Instrument,GTD SR SEC GLOBAL NOTES,,7.125,2018-05-20,350.00,true,WR,2014-05-08,WE,Instrument,,Backed Senior Secured,,,,822544338,NRSRO,822544338,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Atmos Energy Corporation,QVLWEGTD2S8GJMO8D383,Shelf,SHELF,,,2013-03-30,1300.00,false,(P)Baa2,2012-06-15,HS,Program,,Subordinate Shelf,,,,,,822027124,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Information Resources, Inc.",EDII6K36O3QDF1OX7157,Instrument,SR SEC 1ST LIEN TERM LOAN B,,,,900.00,true,Ba3,2016-12-07,NW,Instrument,,Senior Secured Bank Credit Facility,,,,,,825363110,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Endeavour International Corporation,,Instrument,SR GLOBAL NOTES,29259GAD3,12.0,2018-06-01,150.00,false,Caa2,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,0001112412,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Plains All American Pipeline L.P.,5521FA2ITF25TVH63740,Instrument,GTD SR GLOBAL NOTES,72650RAR3,6.65,2037-01-15,600.00,true,Baa2,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Axalta Coating Systems Ltd.,,Other,Probability of Default,,,,,false,B1-PD,2015-04-09,UP,Organization,,Probability of Default,,,,823271977,NRSRO,823271977,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Mobile TeleSystems PJSC,,Other,Probability of Default,,,,,false,Ba1-PD,2015-02-25,,Organization,,Probability of Default,Reinstated,,,,,600061056,NRSRO,0001115837,,,,,,
Moody's Investors Service,2017-12-15,Corporate,SunGard Data Systems Inc.,IEL5DQBC1NHX1CEKKJ41,Instrument,GTD SR SUB GLOBAL NOTES,867363AX1,6.625,2019-11-01,1000.00,false,Caa1,2012-10-18,NW,Instrument,,Senior Subordinate,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,KAMAZ PTC,,Other,LT Corporate Family Ratings,,,,,true,Aa2.ru,2014-10-13,DG,Organization,,LT Corporate Family Ratings,,,,823512323,NRSRO,823512323,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Teekay Corporation,YHKQM2RIPKZYOZ6RVZ46,Instrument,SR NOTES,87900YAA1,8.5,2020-01-15,450.00,true,Caa1,2016-04-15,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Companhia de San Bas do Estado de Sao Paulo,,Other,LT Corporate Family Ratings,,,,,true,Ba1,2015-08-28,NW,Organization,,LT Corporate Family Ratings,,,,821135293,NRSRO,821135293,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,National Semiconductor Corp.,,Instrument,GTD SR NOTES,637640AE3,6.6,2017-06-15,375.00,true,A1,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,,,0000070530,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Whirlpool Corporation,WHENKOULSSK7WUM60H03,Instrument,EUROBONDS,,0.625,2020-03-12,500.00,true,Baa2,2015-06-19,NW,Instrument,,Senior Unsecured,,,,,,824380825,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Israel Electric Corporation Limited (The),,Instrument,EURO MEDIUM TERM NOTES,,5.0,2024-11-12,1250.00,true,Baa2,2016-07-28,UP,Instrument,,Senior Secured,,,,824223965,NRSRO,824223965,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Symetra Financial Corporation,5493004WNE7ORFD3AZ54,Instrument,GLOBAL NOTES,87151QAA4,6.125,2016-04-01,300.00,true,WR,2016-04-01,WE,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Kinder Morgan Energy Partners, L.P.",549300PDHUGWPWGOT525,Instrument,SR NOTES,494550BE5,5.3,2020-09-15,600.00,true,Baa3,2014-11-21,DG,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Winebow Group, LLC, The",,Other,LT Corporate Family Ratings,,,,,true,B2,2014-06-17,NW,Organization,,LT Corporate Family Ratings,,,,823964465,NRSRO,823964465,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Orange,969500MCOONR8990S771,Instrument,EURO MEDIUM TERM NOTES,,3.55,2023-12-22,410.00,true,Baa1,2014-01-14,DG,Instrument,,Senior Unsecured,,,,,,823073121,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,B.A.T Capital Corporation,,Program,GTD MTN PROGRAM,,,,1500.00,true,(P)A3,2013-03-12,UP,Program,,Backed Senior Unsecured MTN,,,,10067936,NRSRO,10067936,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Semiconductor Manufacturing Int'l Corp.,,Other,LT Issuer Rating,,,,,true,Baa3,2015-10-19,NW,Organization,,LT Issuer Rating,,,,823435711,NRSRO,823435711,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Prudential Financial, Inc.",5PRBRS5FEH7NREC8OR45,Instrument,JR SUB NOTES,744320508,9.0,2068-06-15,920.00,true,WR,2015-12-11,WE,Instrument,,Junior Subordinate,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Deutsche Bahn Finance GmbH,52990002BAIDUAIIYU29,Instrument,GTD EURO MTNS,,2.875,2021-02-04,1250.00,true,Aa1,2014-02-11,NW,Instrument,,Backed Senior Unsecured,,,,,,823776440,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Michaels Stores, Inc.",BV4WJ23XIGNG4UDYEK73,Instrument,GTD SR SEC TERM LOAN C,,,2016-07-31,1494.56,true,B1,2012-06-15,HS,Instrument,,Senior Secured Bank Credit Facility,,,,,,821836887,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,John Hancock Global Funding II,,Instrument,EURO MEDIUM TERM NOTES,,4.67,2014-03-17,250.00,false,A1,2012-06-15,HS,Instrument,,Backed Senior Secured,,,,807455252,NRSRO,807455252,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,AMS Foods International S.A.,,Instrument,GTD SR NOTES,,,,1.00,false,A1.ar,2012-11-22,NW,Instrument,,Backed Senior Unsecured,,,,823255033,NRSRO,823255033,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Monitchem Holdco 3 S.A.,,Instrument,GTD SR SEC GLOBAL NOTES,,5.25,2021-06-15,235.00,true,B2,2015-07-16,,Instrument,,Backed Senior Secured,Changed to definitive from prospective,,,823948363,NRSRO,823948363,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Jose Cartellone Construcciones Civiles S.A.,,Instrument,BANK CREDIT FACILITY,,,,20.00,false,Caa1,2014-03-19,DG,Instrument,,Senior Unsecured Bank Credit Facility,,,,821988557,NRSRO,821988557,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,CBS Corporation,5KYC8KF17ROCY24M3H09,Instrument,GTD NOTES,124857400,6.75,2056-03-27,700.00,true,Baa2,2012-06-15,HS,Instrument,,Backed Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Oncor Electric Delivery Company LLC,549300SP2X2BS1KERD24,Instrument,1ST MTGE NOTES,68233JAD6,6.8,2018-09-01,550.00,true,Baa3,2013-02-26,DG,Instrument,,First Mortgage Bonds,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Assured Guaranty Municipal Holdings Inc.,,Instrument,JR SUB DEBENTURE,31769PAB6,6.4,2066-12-15,300.00,false,Baa1,2012-06-15,HS,Instrument,,Junior Subordinate,,,,,,,,0000913357,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Meridian Spirit ApS,,Instrument,NOTES,,,,195.00,true,Baa1,2013-05-16,NW,Instrument,,Senior Secured,,,,823429804,NRSRO,823429804,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"AMN Healthcare, Inc.",,Instrument,GTD SR GLOBAL NOTES,00175PAA1,5.125,2024-10-01,325.00,true,Ba3,2016-09-19,NW,Instrument,,Senior Unsecured,,,,,,,,0001142750,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Evergreen International Aviation, Inc.",,Instrument,GTD SR SEC 1ST LIEN TERM LOAN,,,2015-06-30,190.00,true,B3,2012-06-15,HS,Instrument,,Senior Secured Bank Credit Facility,,,,,,822644691,NRSRO,0000894473,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Mirion Technologies, Inc.",549300EBD5JHM14L3R48,Instrument,SR SEC TERM LOAN A,60470CAC2,,2018-03-30,280.00,true,WR,2015-04-08,WO,Instrument,,Senior Secured Bank Credit Facility,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Belo Corp.,,Shelf,SHELF,,,2012-09-21,600.00,true,(P)Ba3,2012-06-15,HS,Program,,Senior Unsec. Shelf,,,,,,821802517,NRSRO,0000356080,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Tennessee Valley Authority,549300HE1ISW43LNKM54,Instrument,MEDIUM TERM NOTES,88059TEZ0,4.3,2025-03-15,22.16,true,WR,2013-04-08,WE,Instrument,,Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Hartford Life Global Funding Trust 2007-002,,Instrument,SR SEC FLT RT MED TERM NOTES,41659EFL6,,2013-03-15,100.00,true,WR,2013-03-15,WE,Instrument,,Backed Senior Secured,,,,,,,,0001393842,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Severn Trent Utilities Finance Plc,213800KY9PT6WBH33232,Instrument,GTD EURO MTNS,,1.5,2056-10-20,50.00,false,A3,2012-06-15,HS,Instrument,,Backed Senior Unsecured,,,,,,809882325,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Saudi Telecom Company,,Other,LT Issuer Rating,,,,,false,A2,2016-05-17,DG,Organization,,LT Issuer Rating,,,,820556226,NRSRO,820556226,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"RusHydro, PJSC",,Instrument,LOAN PARTICIPATION NOTES,,7.875,2015-10-28,20000.00,false,Ba1,2012-06-15,HS,Instrument,,Senior Unsecured,,,,,,822282997,NRSRO,0001452602,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Brasil Pharma S.A.,,Instrument,FLT RT BRAZILIAN NOTES,,,2017-04-02,150.00,true,Ba3,2013-08-23,DG,Instrument,,Senior Unsecured,,,,823112327,NRSRO,823112327,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Mechel OAO,,Other,LT Corporate Family Ratings,,,,,false,B3,2013-03-18,DG,Organization,,LT Corporate Family Ratings,,,,,,809656281,NRSRO,0001302362,,,,,,
Moody's Investors Service,2017-12-15,Corporate,DirectRoute (Limerick) Finance Limited,,Instrument,GTD SR SEC TERM LOAN,,,2038-06-18,97.60,false,Ba3,2012-06-15,HS,Instrument,,Backed Senior Secured Bank Credit Facility,,,,809738895,NRSRO,809738895,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,Telecom Italia Capital S.A.,549300777DJZOR5C4L39,Instrument,GTD GLOBAL BONDS,87927VAU2,6.999,2018-06-04,1000.00,true,Baa3,2013-02-11,DG,Instrument,,Backed Senior Unsecured,,,,,,,,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,John Deere B.V.,,Shelf,SHELF,,,,1250.00,false,(P)A2,2012-06-15,HS,Program,,Backed Senior Unsec. Shelf,,,,10287811,NRSRO,10287811,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,NEC Corporation,5493000QYMPFRTEY4K28,Instrument,JAPAN BONDS,,1.68,2015-09-04,20000.00,true,WR,2015-09-04,WE,Instrument,,Senior Unsecured,,,,,,821134976,NRSRO,,,,,,,
Moody's Investors Service,2017-12-15,Corporate,"Orleans Homebuilders, Inc.",,Instrument,SR SEC 1ST LIEN TERM LOAN,68658UAC9,,2016-02-14,130.00,true,WR,2015-07-21,WE,Instrument,,Senior Secured Bank Credit Facility,,,,,,,,0000038570,,,,,,
