rating_agency_name,file_creating_date,sec_category,issuer_name,legal_entity_identifier,object_type_rated,instrument_name,CUSIP_number,coupon_date,maturity_date,par_value,issued_paid,rating,rating_action_date,rating_action_class,rating_type,rating_sub_type,rating_type_term,other_announcement_type,watch_status,rating_outlook,issuer_identifier,issuer_identifier_schema,instrument_identifier,instrument_identifier_schema,central_index_key,obligor_identifier,obligor_identifier_schema,obligor_identifier_other,obligor_sec_category,obligor_industry_group,obligor_name
Standard & Poor's Ratings Services,2017-12-01,CDO,Blue Heron Funding V Ltd,,Instrument,US$1 bil Blue Heron Funding V Ltd,09555VAB7,,,,true,AAA (sf),2011-07-15,,Local Currency LT,Senior Secured,,Affirmation,WatchNeg,,YYYYYY89354,NRSRO,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,Blue Heron Funding V Ltd,,Instrument,US$1 bil Blue Heron Funding V Ltd,09555VAB7,,,,true,AA+ (sf),2011-08-10,DG,Local Currency LT,Senior Secured,,,NM,,YYYYYY89354,NRSRO,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,Xelo PLC,549300RC0MVG7D55M272,Instrument,US$20 mil Class A6D secured limited recourse managed credit-linked variable rate notes series 2007 (Volante CDO),,,,,false,BB- (sf),2011-03-25,HS,Foreign Currency LT,Senior Secured,,,NM,,,,YYYYY2574811,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,Xelo PLC,549300RC0MVG7D55M272,Instrument,US$20 mil Class A6D secured limited recourse managed credit-linked variable rate notes series 2007 (Volante CDO),,,,,false,BB- (sf),2012-01-23,,Foreign Currency LT,Senior Secured,,Affirmation,WatchPos,,,,YYYYY2574811,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,Xelo PLC,549300RC0MVG7D55M272,Instrument,US$20 mil Class A6D secured limited recourse managed credit-linked variable rate notes series 2007 (Volante CDO),,,,,false,BB+ (sf),2012-01-31,UP,Foreign Currency LT,Senior Secured,,,NM,,,,YYYYY2574811,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,Xelo PLC,549300RC0MVG7D55M272,Instrument,US$20 mil Class A6D secured limited recourse managed credit-linked variable rate notes series 2007 (Volante CDO),,,,,false,BB+ (sf),2014-01-22,,Foreign Currency LT,Senior Secured,,Affirmation,WatchPos,,,,YYYYY2574811,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,Xelo PLC,549300RC0MVG7D55M272,Instrument,US$20 mil Class A6D secured limited recourse managed credit-linked variable rate notes series 2007 (Volante CDO),,,,,false,BBB (sf),2014-03-03,UP,Foreign Currency LT,Senior Secured,,,NM,,,,YYYYY2574811,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,Xelo PLC,549300RC0MVG7D55M272,Instrument,US$20 mil Class A6D secured limited recourse managed credit-linked variable rate notes series 2007 (Volante CDO),,,,,false,BBB (sf),2014-08-29,,Foreign Currency LT,Senior Secured,,Affirmation,WatchPos,,,,YYYYY2574811,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,Xelo PLC,549300RC0MVG7D55M272,Instrument,US$20 mil Class A6D secured limited recourse managed credit-linked variable rate notes series 2007 (Volante CDO),,,,,false,A- (sf),2014-10-06,UP,Foreign Currency LT,Senior Secured,,,NM,,,,YYYYY2574811,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,"Blue Heron Funding VII, Ltd.",,Instrument,"EUR88.451 mil, US$1.145 bil Blue Heron Funding VII, Ltd.",09555XAB3,,,,true,AAA (sf),2011-07-15,,Local Currency LT,Senior Secured,,Affirmation,WatchNeg,,YYYYYY90899,NRSRO,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,"Blue Heron Funding VII, Ltd.",,Instrument,"EUR88.451 mil, US$1.145 bil Blue Heron Funding VII, Ltd.",09555XAB3,,,,true,AA+ (sf),2011-08-10,DG,Local Currency LT,Senior Secured,,,NM,,YYYYYY90899,NRSRO,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,InCapS Funding I-Series Trust I,,Instrument,US$16.726 mil  InCaps Funding I - Series Trust I,45325MAA2,,,,true,AAA (sf),2011-07-15,,Local Currency LT,Senior Secured,,Affirmation,WatchNeg,,YYYYYY90911,NRSRO,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,InCapS Funding I-Series Trust I,,Instrument,US$16.726 mil  InCaps Funding I - Series Trust I,45325MAA2,,,,true,AA+ (sf),2011-08-10,DG,Local Currency LT,Senior Secured,,,NM,,YYYYYY90911,NRSRO,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,InCapS Funding I-Series Trust I,,Instrument,US$16.726 mil  InCaps Funding I - Series Trust I,45325MAB0,,,,true,AAA (sf),2011-07-15,,Local Currency LT,Senior Secured,,Affirmation,WatchNeg,,YYYYYY90911,NRSRO,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,InCapS Funding I-Series Trust I,,Instrument,US$16.726 mil  InCaps Funding I - Series Trust I,45325MAB0,,,,true,AA+ (sf),2011-08-10,DG,Local Currency LT,Senior Secured,,,NM,,YYYYYY90911,NRSRO,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,InCapS Funding I-Series Trust I,,Instrument,US$16.726 mil  InCaps Funding I - Series Trust I,45325MAC8,,,,true,AAA (sf),2011-07-15,,Local Currency LT,Senior Secured,,Affirmation,WatchNeg,,YYYYYY90911,NRSRO,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,InCapS Funding I-Series Trust I,,Instrument,US$16.726 mil  InCaps Funding I - Series Trust I,45325MAC8,,,,true,AA+ (sf),2011-08-10,DG,Local Currency LT,Senior Secured,,,NM,,YYYYYY90911,NRSRO,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,InCapS Funding I-Series Trust I,,Instrument,US$16.726 mil  InCaps Funding I - Series Trust I,45325MAD6,,,,true,AAA (sf),2011-07-15,,Local Currency LT,Senior Secured,,Affirmation,WatchNeg,,YYYYYY90911,NRSRO,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,InCapS Funding I-Series Trust I,,Instrument,US$16.726 mil  InCaps Funding I - Series Trust I,45325MAD6,,,,true,AA+ (sf),2011-08-10,DG,Local Currency LT,Senior Secured,,,NM,,YYYYYY90911,NRSRO,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,InCapS Funding I-Series Trust I,,Instrument,US$16.726 mil  InCaps Funding I - Series Trust I,45325MAE4,,,,true,AAA (sf),2011-07-15,,Local Currency LT,Senior Secured,,Affirmation,WatchNeg,,YYYYYY90911,NRSRO,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,InCapS Funding I-Series Trust I,,Instrument,US$16.726 mil  InCaps Funding I - Series Trust I,45325MAE4,,,,true,AA+ (sf),2011-08-10,DG,Local Currency LT,Senior Secured,,,NM,,YYYYYY90911,NRSRO,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,"Blue Heron Funding VI, Ltd.",,Instrument,"US$1.25 bil Blue Heron Funding VI, Ltd.",095556AB2,,,,true,AAA (sf),2011-07-15,,Local Currency LT,Senior Secured,,Affirmation,WatchNeg,,YYYYYY90920,NRSRO,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,"Blue Heron Funding VI, Ltd.",,Instrument,"US$1.25 bil Blue Heron Funding VI, Ltd.",095556AB2,,,,true,AA+ (sf),2011-08-10,DG,Local Currency LT,Senior Secured,,,NM,,YYYYYY90920,NRSRO,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,"Mulberry Street CDO II, Ltd.",549300FYTB7QK2YV2Q61,Instrument,US$700 mil Mulberry CDO II Ltd.,62514SAA5,,,,true,B (sf),2011-04-01,HS,Local Currency LT,Senior Secured,,,NM,,,,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,"Mulberry Street CDO II, Ltd.",549300FYTB7QK2YV2Q61,Instrument,US$700 mil Mulberry CDO II Ltd.,62514SAD9,,,,true,D (sf),2011-10-11,DG,Local Currency LT,Senior Secured,,,NM,,,,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,"Mulberry Street CDO II, Ltd.",549300FYTB7QK2YV2Q61,Instrument,US$700 mil Mulberry CDO II Ltd.,62514SAF4,,,,true,D (sf),2011-10-11,DG,Local Currency LT,Senior Secured,,,NM,,,,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,"Mulberry Street CDO II, Ltd.",549300FYTB7QK2YV2Q61,Instrument,US$700 mil Mulberry CDO II Ltd.,62514SAH0,,,,true,D (sf),2011-10-11,DG,Local Currency LT,Senior Secured,,,NM,,,,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,"Mulberry Street CDO II, Ltd.",549300FYTB7QK2YV2Q61,Instrument,US$700 mil Mulberry CDO II Ltd.,62514SAG2,,,,true,D (sf),2011-10-11,DG,Local Currency LT,Senior Secured,,,NM,,,,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,FAB CBO 2003-1 B.V.,724500OULJMOPZKW1D78,Instrument,"EUR308.8 mil asset-backed floating, fixed and zero coupon notes",,,,,true,AA+ (sf),2011-02-09,HS,Local Currency LT,Senior Secured,,,NM,,,,YYYYY1813032,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,FAB CBO 2003-1 B.V.,724500OULJMOPZKW1D78,Instrument,"EUR308.8 mil asset-backed floating, fixed and zero coupon notes",,,,,true,AA+ (sf),2012-03-19,,Local Currency LT,Senior Secured,,Affirmation,WatchNeg,,,,YYYYY1813032,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,FAB CBO 2003-1 B.V.,724500OULJMOPZKW1D78,Instrument,"EUR308.8 mil asset-backed floating, fixed and zero coupon notes",,,,,true,A- (sf),2012-08-09,DG,Local Currency LT,Senior Secured,,,NM,,,,YYYYY1813032,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,FAB CBO 2003-1 B.V.,724500OULJMOPZKW1D78,Instrument,"EUR308.8 mil asset-backed floating, fixed and zero coupon notes",,,,,true,AA+ (sf),2011-02-09,HS,Local Currency LT,Senior Secured,,,NM,,,,YYYYY1813049,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,FAB CBO 2003-1 B.V.,724500OULJMOPZKW1D78,Instrument,"EUR308.8 mil asset-backed floating, fixed and zero coupon notes",,,,,true,AA+ (sf),2012-03-19,,Local Currency LT,Senior Secured,,Affirmation,WatchNeg,,,,YYYYY1813049,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,FAB CBO 2003-1 B.V.,724500OULJMOPZKW1D78,Instrument,"EUR308.8 mil asset-backed floating, fixed and zero coupon notes",,,,,true,A- (sf),2012-08-09,DG,Local Currency LT,Senior Secured,,,NM,,,,YYYYY1813049,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,FAB CBO 2003-1 B.V.,724500OULJMOPZKW1D78,Instrument,"EUR308.8 mil asset-backed floating, fixed and zero coupon notes",,,,,true,A- (sf),2011-02-09,HS,Local Currency LT,Senior Secured,,,NM,,,,YYYYY1813051,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,FAB CBO 2003-1 B.V.,724500OULJMOPZKW1D78,Instrument,"EUR308.8 mil asset-backed floating, fixed and zero coupon notes",,,,,true,A- (sf),2012-03-19,,Local Currency LT,Senior Secured,,Affirmation,WatchNeg,,,,YYYYY1813051,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,FAB CBO 2003-1 B.V.,724500OULJMOPZKW1D78,Instrument,"EUR308.8 mil asset-backed floating, fixed and zero coupon notes",,,,,true,BB+ (sf),2012-08-09,DG,Local Currency LT,Senior Secured,,,NM,,,,YYYYY1813051,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,FAB CBO 2003-1 B.V.,724500OULJMOPZKW1D78,Instrument,"EUR308.8 mil asset-backed floating, fixed and zero coupon notes",,,,,true,B+ (sf),2012-03-19,,Local Currency LT,Senior Secured,,Affirmation,WatchNeg,,,,YYYYY1813052,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,FAB CBO 2003-1 B.V.,724500OULJMOPZKW1D78,Instrument,"EUR308.8 mil asset-backed floating, fixed and zero coupon notes",,,,,true,CCC (sf),2012-08-09,DG,Local Currency LT,Senior Secured,,,NM,,,,YYYYY1813052,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,FAB CBO 2003-1 B.V.,724500OULJMOPZKW1D78,Instrument,"EUR308.8 mil asset-backed floating, fixed and zero coupon notes",,,,,true,A- (sf),2011-02-09,HS,Local Currency LT,Senior Secured,,,NM,,,,YYYYY1828268,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,FAB CBO 2003-1 B.V.,724500OULJMOPZKW1D78,Instrument,"EUR308.8 mil asset-backed floating, fixed and zero coupon notes",,,,,true,A- (sf),2012-03-19,,Local Currency LT,Senior Secured,,Affirmation,WatchNeg,,,,YYYYY1828268,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,FAB CBO 2003-1 B.V.,724500OULJMOPZKW1D78,Instrument,"EUR308.8 mil asset-backed floating, fixed and zero coupon notes",,,,,true,BB+ (sf),2012-08-09,DG,Local Currency LT,Senior Secured,,,NM,,,,YYYYY1828268,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,FAB CBO 2003-1 B.V.,724500OULJMOPZKW1D78,Instrument,"EUR308.8 mil asset-backed floating, fixed and zero coupon notes",,,,,true,A- (sf),2011-02-09,HS,Local Currency LT,Senior Secured,,,NM,,,,YYYYY1828269,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,FAB CBO 2003-1 B.V.,724500OULJMOPZKW1D78,Instrument,"EUR308.8 mil asset-backed floating, fixed and zero coupon notes",,,,,true,A- (sf),2012-03-19,,Local Currency LT,Senior Secured,,Affirmation,WatchNeg,,,,YYYYY1828269,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,FAB CBO 2003-1 B.V.,724500OULJMOPZKW1D78,Instrument,"EUR308.8 mil asset-backed floating, fixed and zero coupon notes",,,,,true,BB+ (sf),2012-08-09,DG,Local Currency LT,Senior Secured,,,NM,,,,YYYYY1828269,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,FAB CBO 2003-1 B.V.,724500OULJMOPZKW1D78,Instrument,"EUR308.8 mil asset-backed floating, fixed and zero coupon notes",,,,,true,B+ (sf),2012-03-19,,Local Currency LT,Senior Secured,,Affirmation,WatchNeg,,,,YYYYY1828341,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,FAB CBO 2003-1 B.V.,724500OULJMOPZKW1D78,Instrument,"EUR308.8 mil asset-backed floating, fixed and zero coupon notes",,,,,true,CCC (sf),2012-08-09,DG,Local Currency LT,Senior Secured,,,NM,,,,YYYYY1828341,NRSRO,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,Coronado CDO Ltd.,,Instrument,US$506 mil Coronado CDO Ltd.,21976RAA4,,,,true,BB (sf),2011-05-25,HS,Local Currency LT,Senior Secured,,,WatchNeg,,YYYYYY91931,NRSRO,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,Coronado CDO Ltd.,,Instrument,US$506 mil Coronado CDO Ltd.,21976RAA4,,,,true,B (sf),2011-08-23,DG,Local Currency LT,Senior Secured,,,NM,,YYYYYY91931,NRSRO,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,Coronado CDO Ltd.,,Instrument,US$506 mil Coronado CDO Ltd.,21976RAB2,,,,true,CC (sf),2010-09-08,HS,Local Currency LT,Senior Secured,,,NM,,YYYYYY91931,NRSRO,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,Coronado CDO Ltd.,,Instrument,US$506 mil Coronado CDO Ltd.,21976RAC0,,,,true,D (sf),2011-10-11,DG,Local Currency LT,Senior Secured,,,NM,,YYYYYY91931,NRSRO,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,Coronado CDO Ltd.,,Instrument,US$506 mil Coronado CDO Ltd.,21976RAD8,,,,true,BB (sf),2011-05-25,HS,Local Currency LT,Senior Secured,,,WatchNeg,,YYYYYY91931,NRSRO,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,Coronado CDO Ltd.,,Instrument,US$506 mil Coronado CDO Ltd.,21976RAD8,,,,true,B (sf),2011-08-23,DG,Local Currency LT,Senior Secured,,,NM,,YYYYYY91931,NRSRO,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,Coronado CDO Ltd.,,Instrument,US$506 mil Coronado CDO Ltd.,21976RAE6,,,,true,CC (sf),2010-09-08,HS,Local Currency LT,Senior Secured,,,NM,,YYYYYY91931,NRSRO,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,Coronado CDO Ltd.,,Instrument,US$506 mil Coronado CDO Ltd.,21976RAF3,,,,true,D (sf),2011-10-11,DG,Local Currency LT,Senior Secured,,,NM,,YYYYYY91931,NRSRO,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,Coronado CDO Ltd.,,Instrument,US$506 mil Coronado CDO Ltd.,21976EAB1,,,,true,CCC (sf),2011-05-25,HS,Local Currency LT,Senior Secured,,,WatchNeg,,YYYYYY91931,NRSRO,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,Coronado CDO Ltd.,,Instrument,US$506 mil Coronado CDO Ltd.,21976EAB1,,,,true,CCC (sf),2011-08-23,,Local Currency LT,Senior Secured,,Affirmation,NM,,YYYYYY91931,NRSRO,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,Coronado CDO Ltd.,,Instrument,US$506 mil Coronado CDO Ltd.,21976EAB1,,,,true,CCC (sf),2012-03-19,,Local Currency LT,Senior Secured,,Affirmation,WatchNeg,,YYYYYY91931,NRSRO,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,Coronado CDO Ltd.,,Instrument,US$506 mil Coronado CDO Ltd.,21976EAB1,,,,true,CCC- (sf),2012-08-17,DG,Local Currency LT,Senior Secured,,,NM,,YYYYYY91931,NRSRO,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,Vertical CDO 2003-1 Ltd.,549300WW2MLWK1TB4D88,Instrument,US$80 mil Vertical CDO 2003-1 Ltd.,92533VAA2,,,,true,CCC (sf),2010-05-17,HS,Local Currency LT,Senior Secured,,,NM,,,,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,Vertical CDO 2003-1 Ltd.,549300WW2MLWK1TB4D88,Instrument,US$80 mil Vertical CDO 2003-1 Ltd.,92533VAA2,,,,true,CCC (sf),2012-03-19,,Local Currency LT,Senior Secured,,Affirmation,WatchNeg,,,,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,Vertical CDO 2003-1 Ltd.,549300WW2MLWK1TB4D88,Instrument,US$80 mil Vertical CDO 2003-1 Ltd.,92533VAA2,,,,true,CCC (sf),2012-06-29,,Local Currency LT,Senior Secured,,Affirmation,NM,,,,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,"C-Bass CBO VIII, Ltd.",549300Q0AO4EPLHIT341,Instrument,"US$338.179 mil C-Bass CBO VIII, Ltd.",12496XAC7,,,,true,BB+ (sf),2012-03-19,,Local Currency LT,Senior Secured,,Affirmation,WatchNeg,,,,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,"C-Bass CBO VIII, Ltd.",549300Q0AO4EPLHIT341,Instrument,"US$338.179 mil C-Bass CBO VIII, Ltd.",12496XAC7,,,,true,BBB (sf),2012-08-27,UP,Local Currency LT,Senior Secured,,,NM,,,,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,"C-Bass CBO VIII, Ltd.",549300Q0AO4EPLHIT341,Instrument,"US$338.179 mil C-Bass CBO VIII, Ltd.",12496XAE3,,,,true,BB- (sf),2012-03-19,,Local Currency LT,Senior Secured,,Affirmation,WatchNeg,,,,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,"C-Bass CBO VIII, Ltd.",549300Q0AO4EPLHIT341,Instrument,"US$338.179 mil C-Bass CBO VIII, Ltd.",12496XAE3,,,,true,BB- (sf),2012-08-27,,Local Currency LT,Senior Secured,,Affirmation,NM,,,,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,"C-Bass CBO VIII, Ltd.",549300Q0AO4EPLHIT341,Instrument,"US$338.179 mil C-Bass CBO VIII, Ltd.",12496XAE3,,,,true,BB- (sf),2013-11-25,,Local Currency LT,Senior Secured,,Affirmation,WatchPos,,,,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,"C-Bass CBO VIII, Ltd.",549300Q0AO4EPLHIT341,Instrument,"US$338.179 mil C-Bass CBO VIII, Ltd.",12496XAE3,,,,true,AA (sf),2014-02-21,UP,Local Currency LT,Senior Secured,,,NM,,,,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,"C-Bass CBO VIII, Ltd.",549300Q0AO4EPLHIT341,Instrument,"US$338.179 mil C-Bass CBO VIII, Ltd.",12496XAG8,,,,true,CCC- (sf),2012-03-19,,Local Currency LT,Senior Secured,,Affirmation,WatchNeg,,,,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,"C-Bass CBO VIII, Ltd.",549300Q0AO4EPLHIT341,Instrument,"US$338.179 mil C-Bass CBO VIII, Ltd.",12496XAG8,,,,true,CCC- (sf),2012-08-27,,Local Currency LT,Senior Secured,,Affirmation,NM,,,,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,"C-Bass CBO VIII, Ltd.",549300Q0AO4EPLHIT341,Instrument,"US$338.179 mil C-Bass CBO VIII, Ltd.",12496XAG8,,,,true,CCC+ (sf),2014-11-21,,Local Currency LT,Senior Secured,,Affirmation,WatchPos,,,,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,"C-Bass CBO VIII, Ltd.",549300Q0AO4EPLHIT341,Instrument,"US$338.179 mil C-Bass CBO VIII, Ltd.",12496XAG8,,,,true,B (sf),2015-02-20,UP,Local Currency LT,Senior Secured,,,NM,,,,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,"Crest 2003-2, Ltd.",,Instrument,US$325 mil Crest 2003-2 Ltd.,22608UAA1,,,,true,AAA (sf),2011-05-24,HS,Local Currency LT,Senior Secured,,,NM,,YYYYYY94248,NRSRO,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,"Crest 2003-2, Ltd.",,Instrument,US$325 mil Crest 2003-2 Ltd.,22608UAA1,,,,true,AAA (sf),2012-03-19,,Local Currency LT,Senior Secured,,Affirmation,WatchNeg,,YYYYYY94248,NRSRO,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,"Crest 2003-2, Ltd.",,Instrument,US$325 mil Crest 2003-2 Ltd.,22608UAA1,,,,true,A- (sf),2012-08-30,DG,Local Currency LT,Senior Secured,,,NM,,YYYYYY94248,NRSRO,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,"Crest 2003-2, Ltd.",,Instrument,US$325 mil Crest 2003-2 Ltd.,22608UAB9,,,,true,AA- (sf),2011-05-24,HS,Local Currency LT,Senior Secured,,,NM,,YYYYYY94248,NRSRO,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,"Crest 2003-2, Ltd.",,Instrument,US$325 mil Crest 2003-2 Ltd.,22608UAB9,,,,true,AA- (sf),2012-03-19,,Local Currency LT,Senior Secured,,Affirmation,WatchNeg,,YYYYYY94248,NRSRO,,,,,,,,,
Standard & Poor's Ratings Services,2017-12-01,CDO,"Crest 2003-2, Ltd.",,Instrument,US$325 mil Crest 2003-2 Ltd.,22608UAB9,,,,true,BB+ (sf),2012-08-30,DG,Local Currency LT,Senior Secured,,,NM,,YYYYYY94248,NRSRO,,,,,,,,,
