rating_agency_name,file_creating_date,sec_category,issuer_name,legal_entity_identifier,object_type_rated,instrument_name,CUSIP_number,coupon_date,maturity_date,par_value,issued_paid,rating,rating_action_date,rating_action_class,rating_type,rating_sub_type,rating_type_term,other_announcement_type,watch_status,rating_outlook,issuer_identifier,issuer_identifier_schema,instrument_identifier,instrument_identifier_schema,central_index_key,obligor_identifier,obligor_identifier_schema,obligor_identifier_other,obligor_sec_category,obligor_industry_group,obligor_name
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,WO,2015-09-18,WO,,,,,,,,,,,0001027552,,,,Corporate,,Banco Santander Chile
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,A-,2011-10-07,HS,,,,,,,,,,,0001027552,,,,Corporate,,Banco Santander Chile
"Morningstar Credit Ratings, LLC.",2018-04-26,,,OUG18NR543384L2ZB309,,,,,,,false,WO,2013-01-03,WO,,,,,,,,,,,,,,,Corporate,,BancorpSouth Bank
"Morningstar Credit Ratings, LLC.",2018-04-26,,,OUG18NR543384L2ZB309,,,,,,,false,BBB+,2010-07-19,HS,,,,,,,,,,,,,,,Corporate,,BancorpSouth Bank
"Morningstar Credit Ratings, LLC.",2018-04-26,,,B4TYDEB6GKMZO031MB27,,,,,,,false,BBB+,2017-09-18,UP,,,,,,,,,,,,,,,Corporate,,Bank of America Corporation
"Morningstar Credit Ratings, LLC.",2018-04-26,,,B4TYDEB6GKMZO031MB27,,,,,,,false,BBB,2011-08-26,DG,,,,,,,,,,,,,,,Corporate,,Bank of America Corporation
"Morningstar Credit Ratings, LLC.",2018-04-26,,,B4TYDEB6GKMZO031MB27,,,,,,,false,A-,2010-07-19,HS,,,,,,,,,,,,,,,Corporate,,Bank of America Corporation
"Morningstar Credit Ratings, LLC.",2018-04-26,,,CXK2ARKUI0TXT181GM23,,,,,,,false,WO,2014-06-24,WO,,,,,,,,,,,,,,,Corporate,,Bank of Hawaii Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,CXK2ARKUI0TXT181GM23,,,,,,,false,AA-,2010-07-19,HS,,,,,,,,,,,,,,,Corporate,,Bank of Hawaii Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,NQQ6HPCNCCU6TUTQYE16,,,,,,,false,WO,2016-01-15,WO,,,,,,,,,,,,,,,Corporate,,Bank of Montreal
"Morningstar Credit Ratings, LLC.",2018-04-26,,,NQQ6HPCNCCU6TUTQYE16,,,,,,,false,A+,2014-09-25,UP,,,,,,,,,,,,,,,Corporate,,Bank of Montreal
"Morningstar Credit Ratings, LLC.",2018-04-26,,,NQQ6HPCNCCU6TUTQYE16,,,,,,,false,A,2011-10-31,HS,,,,,,,,,,,,,,,Corporate,,Bank of Montreal
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,A+,2018-01-11,UP,,,,,,,,,,,0001390777,,,,Corporate,,Bank of New York Mellon Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,A,2010-07-14,HS,,,,,,,,,,,0001390777,,,,Corporate,,Bank of New York Mellon Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,L3I9ZG2KFGXZ61BMYR72,,,,,,,false,WO,2016-01-15,WO,,,,,,,,,,,,,,,Corporate,,Bank of Nova Scotia
"Morningstar Credit Ratings, LLC.",2018-04-26,,,L3I9ZG2KFGXZ61BMYR72,,,,,,,false,A+,2011-10-28,HS,,,,,,,,,,,,,,,Corporate,,Bank of Nova Scotia
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,BBB,2017-12-19,NW,,,,,,,,,,,0000312069,,,,Corporate,,Barclays PLC
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,WO,2016-01-15,WO,,,,,,,,,,,0000312069,,,,Corporate,,Barclays PLC
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,BBB+,2015-04-01,DG,,,,,,,,,,,0000312069,,,,Corporate,,Barclays PLC
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,A-,2011-10-07,HS,,,,,,,,,,,0000312069,,,,Corporate,,Barclays PLC
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,A,2017-09-21,UP,,,,,,,,,,,0000092230,,,,Corporate,,BB&T Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,A-,2010-07-19,HS,,,,,,,,,,,0000092230,,,,Corporate,,BB&T Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,AA-,2016-07-18,UP,,,,,,,,,,,0001364742,,,,Corporate,,BlackRock Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,A+,2010-05-19,HS,,,,,,,,,,,0001364742,,,,Corporate,,BlackRock Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,GRI2NT5QHYW751NMR949,,,,,,,false,WO,2015-04-02,WO,,,,,,,,,,,,,,,Corporate,,BOK Financial Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,GRI2NT5QHYW751NMR949,,,,,,,false,A,2010-07-19,HS,,,,,,,,,,,,,,,Corporate,,BOK Financial Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,2IGI19DL77OX0HC3ZE78,,,,,,,false,WO,2016-01-15,WO,,,,,,,,,,,,,,,Corporate,,Canadian Imperial Bank of Commerce
"Morningstar Credit Ratings, LLC.",2018-04-26,,,2IGI19DL77OX0HC3ZE78,,,,,,,false,A+,2011-11-02,HS,,,,,,,,,,,,,,,Corporate,,Canadian Imperial Bank of Commerce
"Morningstar Credit Ratings, LLC.",2018-04-26,,,ZUE8T73ROZOF6FLBAR73,,,,,,,false,BBB+,2018-02-27,DG,,,,,,,,,,,,,,,Corporate,,Capital One Financial Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,ZUE8T73ROZOF6FLBAR73,,,,,,,false,A-,2010-07-19,HS,,,,,,,,,,,,,,,Corporate,,Capital One Financial Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,WO,2013-10-29,WO,,,,,,,,,,,0000861842,,,,Corporate,,Cathay General Bancorp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,BB,2010-07-19,HS,,,,,,,,,,,0000861842,,,,Corporate,,Cathay General Bancorp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,6WQI0GK1PRFVBA061U48,,,,,,,false,BBB,2017-12-11,UP,,,,,,,,,,,,,,,Corporate,,Fidelity National Information Services Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,6WQI0GK1PRFVBA061U48,,,,,,,false,BBB,2013-03-14,UP,,,,,,,,,,,,,,,Corporate,,Fidelity National Information Services Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,6WQI0GK1PRFVBA061U48,,,,,,,false,BB+,2010-06-17,DG,,,,,,,,,,,,,,,Corporate,,Fidelity National Information Services Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,6WQI0GK1PRFVBA061U48,,,,,,,false,BBB,2010-05-26,HS,,,,,,,,,,,,,,,Corporate,,Fidelity National Information Services Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,A+,2015-03-18,NW,,,,,,,,,,,0000316709,,,,Corporate,,Charles Schwab Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,A+,2014-11-19,NW,,,,,,,,,,,0001156375,,,,Corporate,,CME Group Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,6SHGI4ZSSLCXXQSBB395,,,,,,,false,A-,2011-05-18,UP,,,,,,,,,,,,,,,Corporate,,Citigroup Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,6SHGI4ZSSLCXXQSBB395,,,,,,,false,BBB+,2010-07-14,HS,,,,,,,,,,,,,,,Corporate,,Citigroup Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,THRNG6BD57P9QWTQLG42,,,,,,,false,BBB+,2016-01-08,DG,,,,,,,,,,,,,,,Corporate,,Fifth Third Bancorp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,THRNG6BD57P9QWTQLG42,,,,,,,false,A-,2012-11-06,UP,,,,,,,,,,,,,,,Corporate,,Fifth Third Bancorp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,THRNG6BD57P9QWTQLG42,,,,,,,false,BBB+,2011-02-07,UP,,,,,,,,,,,,,,,Corporate,,Fifth Third Bancorp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,THRNG6BD57P9QWTQLG42,,,,,,,false,BBB,2010-07-19,HS,,,,,,,,,,,,,,,Corporate,,Fifth Third Bancorp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,WO,2013-01-03,WO,,,,,,,,,,,0000036966,,,,Corporate,,First Horizon National Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,BBB,2010-07-19,HS,,,,,,,,,,,0000036966,,,,Corporate,,First Horizon National Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,77PHUFMIO45AYMD5AE66,,,,,,,false,WO,2015-12-24,WO,,,,,,,,,,,,,,,Corporate,,FirstMerit Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,77PHUFMIO45AYMD5AE66,,,,,,,false,BBB+,2010-07-19,HS,,,,,,,,,,,,,,,Corporate,,FirstMerit Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,GI7UBEJLXYLGR2C7GV83,,,,,,,false,A-,2017-12-12,UP,,,,,,,,,,,,,,,Corporate,,Fiserv Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,GI7UBEJLXYLGR2C7GV83,,,,,,,false,BBB+,2013-03-14,UP,,,,,,,,,,,,,,,Corporate,,Fiserv Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,GI7UBEJLXYLGR2C7GV83,,,,,,,false,BBB,2010-05-26,HS,,,,,,,,,,,,,,,Corporate,,Fiserv Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,RIFQSET379FOGTEFKS80,,,,,,,false,AA-,2010-09-01,HS,,,,,,,,,,,,,,,Corporate,,Franklin Resources Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,WO,2015-12-24,WO,,,,,,,,,,,0000700564,,,,Corporate,,Fulton Financial Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,BBB+,2011-01-19,UP,,,,,,,,,,,0000700564,,,,Corporate,,Fulton Financial Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,BBB,2010-07-19,HS,,,,,,,,,,,0000700564,,,,Corporate,,Fulton Financial Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,51A2MDO9SJ2HTOSMLZ76,,,,,,,false,WO,2013-12-09,WO,,,,,,,,,,,,,,,Corporate,,GAMCO Investors Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,51A2MDO9SJ2HTOSMLZ76,,,,,,,false,BBB-,2010-09-27,HS,,,,,,,,,,,,,,,Corporate,,GAMCO Investors Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,784F5XWPLTWKTBV3E584,,,,,,,false,BBB+,2012-03-28,DG,,,,,,,,,,,,,,,Corporate,,Goldman Sachs Group Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,784F5XWPLTWKTBV3E584,,,,,,,false,A-,2010-07-19,HS,,,,,,,,,,,,,,,Corporate,,Goldman Sachs Group Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,RKPI3RZGV1V1FJTH5T61,,,,,,,false,BBB+,2011-08-02,UP,,,,,,,,,,,,,,,Corporate,,KeyCorp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,RKPI3RZGV1V1FJTH5T61,,,,,,,false,BBB,2010-07-19,HS,,,,,,,,,,,,,,,Corporate,,KeyCorp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,OYLND20HCVC12JS4WU59,,,,,,,false,WO,2013-10-29,WO,,,,,,,,,,,,,,,Corporate,,"Knight Capital Group, Inc."
"Morningstar Credit Ratings, LLC.",2018-04-26,,,OYLND20HCVC12JS4WU59,,,,,,,false,B-,2012-08-09,DG,,,,,,,,,,,,,,,Corporate,,"Knight Capital Group, Inc."
"Morningstar Credit Ratings, LLC.",2018-04-26,,,OYLND20HCVC12JS4WU59,,,,,,,false,BB-,2012-05-09,HS,,,,,,,,,,,,,,,Corporate,,"Knight Capital Group, Inc."
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,BBB,2010-09-01,HS,,,,,,,,,,,0000704051,,,,Corporate,,Legg Mason Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,G5IV8GQX6LBR6HW9SQ59,,,,,,,false,BBB+,2017-12-19,NW,,,,,,,,,,,,,,,Corporate,,Lloyds Banking Group PLC
"Morningstar Credit Ratings, LLC.",2018-04-26,,,G5IV8GQX6LBR6HW9SQ59,,,,,,,false,WO,2016-01-15,WO,,,,,,,,,,,,,,,Corporate,,Lloyds Banking Group PLC
"Morningstar Credit Ratings, LLC.",2018-04-26,,,G5IV8GQX6LBR6HW9SQ59,,,,,,,false,BBB+,2014-09-24,UP,,,,,,,,,,,,,,,Corporate,,Lloyds Banking Group PLC
"Morningstar Credit Ratings, LLC.",2018-04-26,,,G5IV8GQX6LBR6HW9SQ59,,,,,,,false,BBB,2011-10-07,HS,,,,,,,,,,,,,,,Corporate,,Lloyds Banking Group PLC
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,A-,2017-03-24,UP,,,,,,,,,,,0000036270,,,,Corporate,,M&T Bank Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,BBB+,2010-07-19,HS,,,,,,,,,,,0000036270,,,,Corporate,,M&T Bank Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,WO,2011-01-10,WO,,,,,,,,,,,0001399315,,,,Corporate,,Marshall & Ilsley Corp.
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,BBB-,2010-07-19,HS,,,,,,,,,,,0001399315,,,,Corporate,,Marshall & Ilsley Corp.
"Morningstar Credit Ratings, LLC.",2018-04-26,,,IGJSJL3JD5P30I6NJZ34,,,,,,,false,BBB+,2017-09-18,UP,,,,,,,,,,,,,,,Corporate,,Morgan Stanley
"Morningstar Credit Ratings, LLC.",2018-04-26,,,IGJSJL3JD5P30I6NJZ34,,,,,,,false,BBB,2010-07-19,HS,,,,,,,,,,,,,,,Corporate,,Morgan Stanley
"Morningstar Credit Ratings, LLC.",2018-04-26,,,MTMOS7423QPT51OVCS67,,,,,,,false,BBB+,2014-11-19,NW,,,,,,,,,,,,,,,Corporate,,Nasdaq Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,CW05CS5KW59QTC0DG824,,,,,,,false,BBB+,2018-02-07,UP,,,,,,,,,,,,,,,Corporate,,Regions Financial Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,CW05CS5KW59QTC0DG824,,,,,,,false,BBB,2013-05-08,UP,,,,,,,,,,,,,,,Corporate,,Regions Financial Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,CW05CS5KW59QTC0DG824,,,,,,,false,BBB-,2010-07-19,HS,,,,,,,,,,,,,,,Corporate,,Regions Financial Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,ES7IP3U3RHIGC71XBU11,,,,,,,false,WO,2016-01-15,WO,,,,,,,,,,,,,,,Corporate,,Royal Bank of Canada
"Morningstar Credit Ratings, LLC.",2018-04-26,,,ES7IP3U3RHIGC71XBU11,,,,,,,false,AA-,2011-10-28,HS,,,,,,,,,,,,,,,Corporate,,Royal Bank of Canada
"Morningstar Credit Ratings, LLC.",2018-04-26,,,2JE75BUE3T1BLCYYGK54,,,,,,,false,BBB+,2017-09-27,UP,,,,,,,,,,,,,,,Corporate,,Affiliated Managers Group Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,2JE75BUE3T1BLCYYGK54,,,,,,,false,BBB+,2016-12-15,UP,,,,,,,,,,,,,,,Corporate,,Affiliated Managers Group Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,2JE75BUE3T1BLCYYGK54,,,,,,,false,BBB-,2010-05-19,HS,,,,,,,,,,,,,,,Corporate,,Affiliated Managers Group Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,R4PP93JZOLY261QX3811,,,,,,,false,A-,2010-07-19,HS,,,,,,,,,,,,,,,Corporate,,American Express Co
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,WO,2015-04-02,WO,,,,,,,,,,,0000714310,,,,Corporate,,Valley National Bancorp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,BBB,2015-01-08,DG,,,,,,,,,,,0000714310,,,,Corporate,,Valley National Bancorp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,BBB+,2010-07-19,HS,,,,,,,,,,,0000714310,,,,Corporate,,Valley National Bancorp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,H1X1SK8EU4H307106Y75,,,,,,,false,WO,2015-04-02,WO,,,,,,,,,,,,,,,Corporate,,Waddell & Reed Financial Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,H1X1SK8EU4H307106Y75,,,,,,,false,BBB+,2010-09-01,HS,,,,,,,,,,,,,,,Corporate,,Waddell & Reed Financial Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,D38AC76TAMYI50NBPX33,,,,,,,false,WO,2015-01-12,WO,,,,,,,,,,,,,,,Corporate,,Washington Federal Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,D38AC76TAMYI50NBPX33,,,,,,,false,A-,2010-07-19,HS,,,,,,,,,,,,,,,Corporate,,Washington Federal Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,KMRURHT0VWKYS6Z5KU67,,,,,,,false,WO,2015-12-24,WO,,,,,,,,,,,,,,,Corporate,,Webster Financial Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,KMRURHT0VWKYS6Z5KU67,,,,,,,false,BBB,2011-08-03,UP,,,,,,,,,,,,,,,Corporate,,Webster Financial Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,KMRURHT0VWKYS6Z5KU67,,,,,,,false,BBB-,2010-07-19,HS,,,,,,,,,,,,,,,Corporate,,Webster Financial Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,PBLD0EJDB5FWOLXP3B76,,,,,,,false,A,2015-07-28,DG,,,,,,,,,,,,,,,Corporate,,Wells Fargo & Co
"Morningstar Credit Ratings, LLC.",2018-04-26,,,PBLD0EJDB5FWOLXP3B76,,,,,,,false,A+,2010-07-19,HS,,,,,,,,,,,,,,,Corporate,,Wells Fargo & Co
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,WO,2011-01-10,WO,,,,,,,,,,,0000106926,,,,Corporate,,Whitney Holding Corporation
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,BBB,2010-07-19,HS,,,,,,,,,,,0000106926,,,,Corporate,,Whitney Holding Corporation
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,WO,2011-02-04,WO,,,,,,,,,,,0000872821,,,,Corporate,,Wilmington Trust Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,BB+,2010-07-19,HS,,,,,,,,,,,0000872821,,,,Corporate,,Wilmington Trust Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,YYQWUR1Z2BCX32HQS333,,,,,,,false,BBB,2018-02-07,UP,,,,,,,,,,,,,,,Corporate,,Zions Bancorp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,YYQWUR1Z2BCX32HQS333,,,,,,,false,BBB-,2010-07-19,HS,,,,,,,,,,,,,,,Corporate,,Zions Bancorp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,BBB+,2011-03-27,HS,,,,,,,,,,,0000820027,,,,Corporate,,Ameriprise Financial Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,ZI85ER3E6RXD4HPHW309,,,,,,,false,A,2015-03-18,NW,,,,,,,,,,,,,,,Corporate,,TD Ameritrade Holding Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,ECPGFXU8A2SHKVVGJI15,,,,,,,false,A-,2010-05-19,HS,,,,,,,,,,,,,,,Corporate,,Invesco Ltd
"Morningstar Credit Ratings, LLC.",2018-04-26,,,PCMOA16FVOJP11OU4814,,,,,,,false,WO,2013-10-29,WO,,,,,,,,,,,,,,,Corporate,,Associated Banc-Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,PCMOA16FVOJP11OU4814,,,,,,,false,BBB-,2011-11-15,UP,,,,,,,,,,,,,,,Corporate,,Associated Banc-Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,PCMOA16FVOJP11OU4814,,,,,,,false,BB+,2010-07-19,HS,,,,,,,,,,,,,,,Corporate,,Associated Banc-Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,WO,2013-10-29,WO,,,,,,,,,,,0000910322,,,,Corporate,,Astoria Financial Corporation
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,BBB-,2010-07-19,HS,,,,,,,,,,,0000910322,,,,Corporate,,Astoria Financial Corporation
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,WO,2015-01-12,WO,,,,,,,,,,,0000201461,,,,Corporate,,City National Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,A-,2010-07-19,HS,,,,,,,,,,,0000201461,,,,Corporate,,City National Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,I9Q57JVPWHHZ3ZGBW498,,,,,,,false,A,2018-02-26,UP,,,,,,,,,,,,,,,Corporate,,Comerica Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,I9Q57JVPWHHZ3ZGBW498,,,,,,,false,A-,2011-08-02,UP,,,,,,,,,,,,,,,Corporate,,Comerica Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,I9Q57JVPWHHZ3ZGBW498,,,,,,,false,BBB+,2010-07-19,HS,,,,,,,,,,,,,,,Corporate,,Comerica Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,WO,2014-06-24,WO,,,,,,,,,,,0000022356,,,,Corporate,,Commerce Bancshares Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,A+,2010-07-19,HS,,,,,,,,,,,0000022356,,,,Corporate,,Commerce Bancshares Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,WO,2016-01-15,WO,,,,,,,,,,,0001159510,,,,Corporate,,Credit Suisse Group AG
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,A,2014-02-21,DG,,,,,,,,,,,0001159510,,,,Corporate,,Credit Suisse Group AG
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,A+,2011-10-07,HS,,,,,,,,,,,0001159510,,,,Corporate,,Credit Suisse Group AG
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,WO,2015-04-02,WO,,,,,,,,,,,0000039263,,,,Corporate,,Cullen/Frost Bankers Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,A,2010-07-19,HS,,,,,,,,,,,0000039263,,,,Corporate,,Cullen/Frost Bankers Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,7LTWFZYICNSX8D621K86,,,,,,,false,WO,2016-01-15,WO,,,,,,,,,,,,,,,Corporate,,Deutsche Bank AG
"Morningstar Credit Ratings, LLC.",2018-04-26,,,7LTWFZYICNSX8D621K86,,,,,,,false,A-,2014-02-19,DG,,,,,,,,,,,,,,,Corporate,,Deutsche Bank AG
"Morningstar Credit Ratings, LLC.",2018-04-26,,,7LTWFZYICNSX8D621K86,,,,,,,false,A,2011-10-07,HS,,,,,,,,,,,,,,,Corporate,,Deutsche Bank AG
"Morningstar Credit Ratings, LLC.",2018-04-26,,,C38OGZ3ERHDF22BERD02,,,,,,,false,WO,2013-10-29,WO,,,,,,,,,,,,,,,Corporate,,East West Bancorp Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,C38OGZ3ERHDF22BERD02,,,,,,,false,BBB+,2010-07-19,HS,,,,,,,,,,,,,,,Corporate,,East West Bancorp Inc
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,A-,2016-07-27,DG,,,,,,,,,,,0000350797,,,,Corporate,,Eaton Vance Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,,,,,,,,false,A,2010-09-02,HS,,,,,,,,,,,0000350797,,,,Corporate,,Eaton Vance Corp
"Morningstar Credit Ratings, LLC.",2018-04-26,,,MLU0ZO3ML4LN2LL2TL39,,,,,,,false,A-,2017-12-19,NW,,,,,,,,,,,,,,,Corporate,,HSBC Holdings PLC
"Morningstar Credit Ratings, LLC.",2018-04-26,,,MLU0ZO3ML4LN2LL2TL39,,,,,,,false,WO,2016-01-15,WO,,,,,,,,,,,,,,,Corporate,,HSBC Holdings PLC
"Morningstar Credit Ratings, LLC.",2018-04-26,,,MLU0ZO3ML4LN2LL2TL39,,,,,,,false,A,2015-03-26,DG,,,,,,,,,,,,,,,Corporate,,HSBC Holdings PLC
